Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-608.1538	-515.5573	-92.59655	7.771542	3.415863	0.192263	0.657527	0.889312	0.0849222	0.00971309	0.0733433	0.0752213	0.00215816	0.00529935	0.00690405	0.212208	0.0353006	0.00606229	0.0322133	0.0523837	0.072001	0.292618	0.0440158	0.200388	0.314067	0.0639164	0.129887	0.0939091	0.275893	0.0818639	0.13029	0.118224	0.194831	0.0816514	0.25002	0.19821	0.0870683	0.176552	0.00672276	0.0364064	0.018575	0.352975	0.920066	0.349854	0.00774811	0.125446	0.840727	0.101541	0.147743	0.24657	0.386844	0.316089	0.00341302	0.183098	0.00605118	0.202013	0.147179	0.0952359	0.144715	0.534924	0.574679	0.437377	0.0172137	0.156634	0.00532992	0.206513	-0.009038769	0.00388059	0.423438	0.0899574	0.0378687	0.0185407	0.00196492	0.051182	0.00416427	0.0408594	0.0343491	0.0449976	0.140441	0.000128605	0.104504	0.00372393	0.7110543	10	26.56359	0.123562	0.419078	0.752231	1.08392	1.74477	0.0883395	0.10288	0.0758275	0.380339	0.246488	0.106126	0.7020156	1.012875
100	-593.0522	-525.8611	-67.19109	6.553865	3.318849	0.0447137	0.0852185	0.053484	0.0340731	0.0380634	0.0531774	0.0153044	0.0133772	0.00561747	0.0806038	0.265176	0.086465	0.0754825	0.202019	0.0385949	0.395616	0.117544	0.260519	0.0134027	0.0244199	0.0132628	0.238925	0.41384	0.312972	0.162972	0.305066	0.0615208	0.21603	0.131449	0.260668	0.0528866	0.122843	0.11186	0.118667	0.202	0.00232003	0.12237	0.260156	0.168496	0.053167	0.128717	0.264492	0.0327477	0.177965	0.138813	0.13482	0.050033	0.00691695	0.0562272	0.011789	0.0654037	0.0128956	0.0318299	0.242067	0.129699	0.27806	0.22851	0.117691	0.0352779	0.267134	0.113802	0.03393818	0.00597102	0.284885	0.0469953	0.00281476	0.0170888	0.102256	0.0368416	0.0590398	0.0491038	0.00491909	0.194941	0.0072073	0.00175398	0.146438	0.0397451	0.5216841	11	26.55971	0.1062296	0.412517	0.747782	1.08369	1.75601	0.109232	0.135201	0.045917	0.417855	0.151094	0.140702	0.5556222	0.9389186
200	-607.5213	-530.8802	-76.64107	28.54751	3.559406	0.111536	0.141922	0.292087	0.0112304	0.12575	0.250819	0.00336095	0.250098	0.041497	0.0235054	0.0424889	0.0310256	0.0493235	0.0709558	0.16784	0.0315159	0.109921	0.145923	0.0213508	0.0498498	0.0686416	0.145797	0.0152677	0.0517337	0.0253086	0.0701847	0.00218951	0.0774677	0.0411712	0.335148	0.0730909	0.223186	0.292334	0.204262	0.125224	0.0694406	0.0817865	0.017548	0.0825421	0.036222	0.0319022	0.129385	0.0430504	0.0693766	0.163579	0.0834117	0.0480197	0.0163362	0.0101428	0.0559533	0.230902	0.206272	0.0109557	0.00791007	0.119996	0.227474	0.403562	0.111901	0.0118991	0.0552641	0.1105227	-0.05353119	0.0137711	0.52185	0.0562547	0.0148342	0.0685458	0.000758195	0.042422	0.0275358	0.00440054	0.0156903	0.117561	0.0237012	0.0086724	0.0773015	0.00670159	0.5322143	5	32.52515	0.08190279	0.428389	0.758448	1.08416	1.729	0.114903	0.157104	0.0428711	0.415644	0.13628	0.133197	0.4786831	1.11183
300	-597.2132	-523.4171	-73.79602	31.13682	2.558328	0.103856	0.105972	0.187663	0.0633574	0.207001	0.0125633	0.0326354	0.103467	0.178881	0.133118	0.237279	0.0161289	0.0743657	0.0154984	0.0180874	0.0145549	0.016083	0.240366	0.0152036	0.00605393	0.111985	0.0563657	0.0379376	0.138988	0.0168158	0.0322983	0.0731884	0.0227077	0.157934	0.0296947	0.112987	0.118088	0.315642	0.135113	0.0934966	0.00940614	0.139566	0.0425596	0.207952	0.0336518	0.144709	0.0633174	0.191098	0.0212886	0.178455	0.118814	0.0766264	0.060385	0.30485	0.022589	0.0687907	0.0974316	0.18048	0.0643428	0.0427317	0.266445	0.0273049	0.103573	0.0737805	0.00934046	0.09092611	-0.008801856	0.0420668	0.31261	0.0159081	0.210199	0.039559	0.00818991	0.00688265	0.0214131	0.0268824	0.0653807	0.092098	0.00348651	0.0107203	0.105964	0.0386398	0.337706	12	32.43714	0.09832802	0.351918	0.703715	1.07926	1.86511	0.113149	0.114195	0.0795459	0.444279	0.0944518	0.154379	0.3289041	1.026761
400	-569.7749	-513.0973	-56.67765	28.43917	4.436971	0.062172	0.195062	0.139074	0.00631629	0.0842769	0.0446777	0.0284997	0.102837	0.0262298	0.0133691	0.361945	0.0219316	0.0509469	0.00363106	0.0180366	0.0111315	0.0145848	0.166749	0.00819792	0.0306221	0.00419015	0.130228	0.0340371	0.0411349	0.165289	0.0608968	0.158143	0.0466759	0.0326009	0.068914	0.0221255	0.0208957	0.157471	0.11817	0.0665189	0.211139	0.225852	0.133	0.00534557	0.00761317	0.175946	0.313408	0.00951598	0.0304152	0.0693864	0.071012	0.0352867	0.00906481	0.037306	0.0497598	0.0270811	0.187304	0.0242747	0.0178878	0.213635	0.0783727	0.00869157	0.205933	0.00394824	0.0110766	0.08804997	-0.03951594	0.108834	0.327638	0.0708964	0.00333921	0.00735696	0.0345966	0.120989	0.0532757	0.00177784	0.00640127	0.0947384	0.0469686	0.0245013	0.083773	0.0149138	0.4137094	9	28.5201	0.07477451	0.476867	0.789083	1.08412	1.64993	0.0604371	0.106183	0.0752363	0.478466	0.11298	0.166698	0.3741934	1.105603
500	-574.085	-511.6779	-62.40713	27.09158	3.55429	0.00595151	0.160348	0.244082	0.0932499	0.184936	0.0418854	0.255637	0.0425357	0.00767704	0.122913	0.00689673	0.274508	0.0777654	0.054456	0.0280047	0.0133287	0.0472882	0.265666	0.0159696	0.0304375	0.0144848	0.0760407	0.036779	0.0257402	0.0720757	0.183064	0.00561021	0.011	0.0575505	0.00800486	0.101035	0.0456276	0.00346735	0.0823007	0.00491479	0.284344	0.111554	0.110556	0.00549594	0.0308675	0.238381	0.190988	0.0913172	0.00524259	0.076384	0.0406361	0.0288373	0.160211	0.0916109	0.039848	0.0107856	0.050787	0.00201055	0.111347	0.142085	0.064607	0.0107539	0.294743	0.0444797	0.0552308	0.07378306	-0.03447306	0.0372666	0.268631	0.0543923	0.0406181	0.0102589	0.0269259	0.0712265	0.0165818	0.0357687	0.0232503	0.188999	0.0785487	0.0153636	0.117135	0.0150344	0.6522319	11	27.52087	0.06418815	0.428065	0.758233	1.08416	1.72955	0.109585	0.0974632	0.0546795	0.524753	0.10808	0.105439	0.6177589	1.055803
600	-628.8197	-517.7957	-111.0241	21.13772	1.875879	0.802435	0.270784	0.253305	0.00372305	0.214711	0.0476586	0.0966596	0.0998388	0.303956	0.0773613	0.0237589	0.381379	0.0405774	0.161311	0.0738115	0.0559014	1.40052	0.209031	0.175614	0.00631897	0.21576	0.103673	0.177338	0.03387	0.258362	0.271085	0.271854	0.885621	0.0198329	0.289726	0.384037	0.0283809	0.202693	0.064966	0.0918293	0.765241	0.272308	0.125385	0.00481035	0.027231	0.102913	0.188151	0.0131693	0.0498936	0.0652206	0.592189	0.222186	0.299173	0.323021	0.0646057	0.0172962	0.0864879	0.00386894	0.0308011	0.393435	0.228267	0.397123	0.405826	0.000956578	0.100698	0.2224528	0.06361046	0.014417	0.35891	0.0552684	0.012841	0.0323877	0.0122486	0.142341	0.00757709	0.00946758	0.0186541	0.212712	0.0420727	0.0258594	0.044263	0.0109801	0.2900208	10	29.225	0.1305816	0.277994	0.641131	1.06655	2.01433	0.11104	0.128934	0.0532185	0.441064	0.0968613	0.168882	0.3536313	0.8201221
700	-613.8707	-518.5236	-95.34712	28.2614	3.170192	0.0351508	0.169389	0.47532	0.00403285	0.216891	0.0392355	0.0110743	0.150469	0.305296	0.000564375	0.239205	0.0890311	0.071932	0.124073	0.0153382	0.0325353	0.694244	0.288965	0.0997963	0.0488092	0.231	0.226477	0.00593774	0.102451	0.0751946	0.273578	0.179049	0.147232	0.186257	0.0301979	0.0516164	0.259319	0.0313299	0.00315114	0.00343552	0.499571	0.159597	0.112711	0.268837	0.0613915	0.260158	0.244935	0.236786	0.0267153	0.315695	0.585541	0.348257	0.170364	0.283151	0.0273182	0.0871658	0.340729	0.0454945	0.103596	0.583887	0.0746167	0.0206232	0.371027	0.233176	0.0355303	0.1453268	-0.004625487	0.0082833	0.397419	0.0684758	0.00376968	0.000777554	0.0553197	0.0897689	0.0348095	0.0428176	0.0165009	0.0887525	0.0679437	0.00713118	0.101475	0.0167557	0.5184014	10	30.69206	0.1041707	0.402014	0.740536	1.08324	1.77421	0.0859468	0.14861	0.0603281	0.463836	0.0894769	0.151802	0.5137759	1.009003
800	-569.0629	-515.7272	-53.33571	32.16851	3.11146	0.126197	0.0364688	0.243891	0.00413428	0.0889577	0.0429199	0.0421981	0.0548395	0.0222608	0.0190881	0.00159401	0.0204468	0.0260897	0.0196888	0.0254806	0.0138584	0.00373777	0.174638	0.00833537	0.0096624	0.0430996	0.0147097	0.0129098	0.0135614	0.0324618	0.0285692	0.020692	0.0556043	0.000227121	0.0114207	0.00552554	0.107958	0.0631719	0.00936261	0.0558751	0.16867	0.0560283	0.0120285	0.00751138	0.0287497	0.0579166	0.0325333	0.0878846	0.00959583	0.104944	0.0454688	0.0109887	0.121056	0.106932	0.0365224	0.0219069	0.301344	0.00086868	0.0500631	0.262344	0.00345032	0.0242955	0.00128813	0.0243374	0.196025	0.06027889	-0.04257441	0.0829531	0.378938	0.00787962	0.00409401	0.0103654	0.0185787	0.0540112	0.020903	0.0249794	0.068457	0.125843	0.0733917	0.0145109	0.109263	0.00583169	0.4039114	7	34.13194	0.03510416	0.397705	0.737518	1.08301	1.78176	0.0969196	0.106325	0.0515322	0.453339	0.151067	0.140817	0.361337	1.117825
900	-622.2349	-528.1705	-94.06436	19.47614	3.832644	0.0768193	0.672139	0.172138	0.0178274	0.144688	0.227028	0.0234576	0.0316084	0.0147307	0.0374538	0.177571	0.0329371	0.0509827	0.0761274	0.0263855	0.0109016	0.114241	0.05653	0.383203	0.105512	0.00896806	0.0156757	0.0165782	0.0466608	0.267572	0.123332	0.121215	0.126289	0.0263026	0.0994687	0.0594859	0.0252887	0.00876855	0.197583	0.0470022	0.101682	0.163152	0.216971	0.111651	0.00568953	0.17583	0.546973	0.053335	0.00949793	0.192993	0.0422486	0.0346537	0.05928	0.0906486	0.645764	0.001268	0.0678798	0.0219278	0.28462	0.00862234	0.143432	0.102186	0.146629	0.0258688	0.159875	0.1246878	-0.01451232	0.0217086	0.222495	0.0988395	0.0648717	0.00729206	0.0243994	0.111032	0.0687123	0.0485982	0.102841	0.0775142	0.0236776	0.012608	0.0928422	0.0225689	0.3691281	5	42.37691	0.06882201	0.444925	0.769215	1.08439	1.70147	0.104223	0.0975047	0.103502	0.363786	0.163534	0.167449	0.3546158	1.040924
