Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-272.5319	-256.4089	-16.12296	3.276686	3.398169	0.0943637	0.0472991	0.00273406	0.00281693	0.0353191	0.0899918	0.0171901	0.00463803	0.0527039	0.013512	0.104002	0.0575476	0.00962119	0.00714292	0.0421526	0.189124	0.00769008	0.0221733	0.00166596	0.0331506	0.00121288	0.0135314	0.0348914	0.00440906	0.123168	0.000987929	0.00281844	0.0806534	0.00562611	0.00324269	0.00594283	0.0107027	0.0623839	0.0571487	0.0673898	0.292501	0.0186113	0.0365326	0.148907	0.00494448	0.0833228	0.048326	0.00706037	0.0112566	0.00208789	0.0823433	0.0766865	0.0009678	0.04714886	0.01985021	0.0326466	0.000492656	0.214159	0.0202667	0.106758	0.0117481	0.140805	0.031117	0.00588809	0.130989	0.0028187	0.0957123	0.0820428	0.101456	0.023099	0.4176618	9	50.33793	0.09969312	0.417898	0.751435	1.08388	1.74678	0.189499	0.271647	0.157918	0.0978257	0.231929	0.0511819	0.437512	0.9546293
100	-299.9855	-260.9308	-39.05467	3.111483	2.727325	0.0114243	0.125124	0.073322	0.0577198	0.0515062	0.00196572	0.000412435	0.0195145	0.00507141	0.107984	0.1364	0.00650929	0.120919	0.0614835	0.161734	0.0245952	0.105774	0.0648183	0.00900991	0.0310214	0.00178123	0.111851	0.0719581	0.0987514	0.033167	0.32912	0.111707	0.101891	0.00597942	0.275478	0.0222475	0.00359871	0.00460227	0.0951242	0.0352986	0.00742942	0.0312556	0.0206036	0.00736471	0.181612	0.0921646	0.0128053	0.022129	0.113796	0.0215547	0.155777	0.112444	0.0159438	0.06598411	0.03853309	0.106198	0.0248557	0.159819	0.0250843	0.0382882	0.015483	0.0788236	0.0395234	0.0670523	0.12941	0.00605863	0.108273	0.118773	0.0599484	0.0224102	0.3638492	7	53.92481	0.08261448	0.367002	0.715218	1.08079	1.83699	0.179433	0.243972	0.134242	0.102498	0.260907	0.0789479	0.4023823	0.9042376
200	-294.2998	-254.1371	-40.16268	2.02317	5.194329	0.00923529	0.0455558	0.0118313	0.00339202	0.0234475	0.0428895	0.0320459	0.00697481	0.00642366	0.0255021	0.0242791	0.311404	0.00121611	0.0165409	0.0264106	0.004865	0.106443	0.0766177	0.0592612	0.0229554	0.0418572	0.0675425	0.00503916	0.0485768	0.0151579	0.38429	0.0784773	0.00770068	0.13987	0.0358144	0.0170489	0.0148335	0.196046	0.0776459	0.0251062	0.0158516	0.105264	0.00747133	0.0441003	0.164314	0.305199	0.00732615	0.257387	0.00956098	0.0682746	0.0323174	0.0509258	0.0530988	0.07483891	0.01310695	0.023568	0.00322545	0.0860019	0.00697377	0.0403029	0.0247458	0.123845	0.0211878	0.0801131	0.172074	0.0043442	0.139436	0.078961	0.0290866	0.166133	0.5400018	7	52.87899	0.04626252	0.509954	0.808472	1.08295	1.59863	0.182584	0.189222	0.0975762	0.0746878	0.400918	0.0550124	0.5531088	0.9763031
300	-296.9813	-259.5544	-37.42688	1.971803	2.940132	0.0219231	0.251867	0.0751561	0.0745744	0.00377885	0.00152917	0.128025	0.00534526	0.00074026	0.0265831	0.0167541	0.175593	0.0426841	0.0114652	0.017048	0.00772653	0.181055	0.0376224	0.0296789	0.0266675	0.0512198	0.0130893	0.0118682	0.0455279	0.0839472	0.211047	0.0340816	0.00442492	0.023784	0.0437641	0.00916554	0.102439	0.00875759	0.02047	0.080383	0.0288452	0.00781061	0.00724313	0.00104412	0.191367	0.0640844	0.311178	0.0154472	0.0919884	0.0506208	0.00926399	0.116706	0.0179119	0.05066038	0.03107664	0.107275	0.00278917	0.11263	0.113894	0.0486318	0.0182557	0.137608	0.0301004	0.0210684	0.076082	0.0105906	0.140406	0.0243202	0.0703926	0.0859559	0.5071183	7	50.35276	0.04097173	0.384577	0.728158	1.0822	1.80506	0.14854	0.221868	0.251743	0.075875	0.17846	0.123515	0.5381949	0.9422576
400	-300.0647	-257.2131	-42.85159	2.049617	4.257464	0.0964065	0.285374	0.00953234	0.0224004	0.0151858	0.0168477	0.0487858	0.0217837	0.0467281	0.020672	0.0183603	0.0601983	0.214831	0.0700494	0.00541774	0.0447376	0.0590524	0.0552335	0.00511002	0.0965419	0.127118	0.0140584	0.0169726	0.0269906	0.0177183	0.22549	0.124928	0.109895	0.243495	0.208574	0.0522358	0.0155279	0.00774909	0.136974	0.0348848	0.0451344	0.0113411	0.0227129	0.0559246	0.172662	0.0729798	0.0378437	0.0105834	0.158246	0.113595	0.0409469	0.118112	0.0317316	0.0643173	0.0353	0.0113826	0.0255312	0.0409085	0.0110035	0.0104677	0.0202496	0.0411851	0.0126949	0.0451122	0.151306	0.0119149	0.121045	0.0359248	0.331262	0.130011	0.4953045	9	52.76895	0.08445418	0.46797	0.783667	1.08428	1.66408	0.136323	0.309104	0.1631	0.0943484	0.217136	0.0799888	0.5306045	0.9334721
500	-265.1701	-263.2046	-1.965455	2.670774	3.016583	0.00164277	0.0147265	0.0219442	0.0303155	0.0128553	0.00372741	0.0619919	0.000809734	0.00468486	0.00118864	0.000801901	0.0129093	0.00199115	0.00564145	0.0396835	0.00120832	0.125469	0.00973096	0.0157603	0.0219871	0.0195797	0.0133453	0.0219007	0.0223812	0.0121382	0.0857341	0.0785038	0.00561086	0.0155623	0.00396487	0.00402469	0.0481433	0.000173971	0.0281115	0.01729	0.0187073	0.00146232	0.00849062	0.0177428	0.0289732	0.0766026	0.0951015	0.00576599	0.00816611	0.0723677	0.000164788	0.00212895	0.0403245	0.02159552	-0.06906692	0.115268	0.0386532	0.0273377	0.0625838	0.0400629	0.105382	0.0695047	0.00508351	0.0456197	0.131144	0.0644614	0.147392	0.00990139	0.0897687	0.0478362	0.4937407	6	53.15211	0.04479577	0.390541	0.732442	1.0826	1.79442	0.212205	0.212828	0.11243	0.0653751	0.327581	0.0695815	0.4246738	1.162635
600	-273.0414	-255.3894	-17.65208	2.626412	4.102472	0.0604924	0.0032321	0.0132163	0.0199992	0.0726656	0.00065832	0.0163391	0.00839663	0.00819904	0.109318	0.00863813	0.00933187	0.00540449	0.0263692	0.0117082	0.00942293	0.012993	0.0799535	0.0153789	0.0111478	0.0345446	0.0161903	0.0293349	0.000288083	0.0145175	0.0598887	0.0132838	0.0274048	0.0414956	0.0332309	0.0627516	0.0338209	0.00137349	0.0133553	0.037315	0.0041329	0.0698304	0.0198271	0.0781121	0.107594	0.0112117	0.181766	0.166658	0.0676035	0.042291	0.0342729	0.000268932	0.0269457	0.03348562	0.02409867	0.0593103	1.59362e-05	0.0871139	0.0449785	0.0342082	0.0156123	0.0520715	0.0392922	0.0159418	0.178511	0.104465	0.156816	0.0293663	0.0740282	0.108269	0.2332022	6	57.06487	0.07371973	0.459904	0.77868	1.08437	1.67704	0.205272	0.244825	0.16807	0.0872892	0.176498	0.118047	0.2573009	0.9063405
700	-266.2737	-246.4876	-19.78611	1.677812	6.358834	0.00920955	0.0119904	0.048235	0.00222229	0.0437471	0.0191517	0.00918323	0.0129398	0.0173179	0.052344	0.0634991	0.0170847	0.0419061	0.0198573	0.109216	0.0341893	0.257776	0.0185474	0.0231698	0.00441768	0.00989527	0.147607	0.0163315	0.0879168	0.00196297	0.30602	0.0419916	0.0319539	0.0093936	0.00673365	0.0046739	0.0446491	0.0313393	0.214319	0.00259472	0.0548606	0.00495055	0.00420997	0.0253169	0.0082073	0.185042	0.0102464	0.00848958	0.0150815	0.0444133	0.0126226	0.00792329	0.00461001	0.04324474	0.03338675	0.0501148	0.0103817	0.15853	0.0228106	0.0790203	0.0251378	0.0611176	0.0071383	0.0246007	0.2289	0.0305684	0.150829	0.00315265	0.0645452	0.0831533	0.3234644	9	51.05094	0.09333304	0.550297	0.830632	1.08044	1.53863	0.214322	0.202001	0.144202	0.0588553	0.329584	0.0510352	0.3568511	0.9064407
800	-270.0761	-256.6235	-13.45255	1.855691	4.509937	0.0337825	0.000449024	0.109062	0.0854325	0.0373661	0.021684	0.00113477	0.0147116	0.00453338	0.0639861	0.0211516	0.027374	0.0534874	0.0312213	0.0859188	0.0468204	0.0542516	0.0502267	0.00717014	0.0686745	0.0529107	0.241378	0.011026	0.032497	0.00445752	0.185642	0.0600883	0.0246837	0.0263085	0.0178378	0.0832018	0.00454356	0.00337512	0.11395	0.000950509	0.0265038	0.0104936	0.0175976	0.0351946	0.140676	0.0187711	0.0154862	0.00391866	0.0226411	0.068483	0.048768	0.00267735	0.00042393	0.04431643	0.01326212	0.0219315	0.018654	0.10191	0.0113992	0.0364508	0.0452003	0.0496557	0.0179056	0.00793477	0.269196	0.0159668	0.0780504	0.044486	0.182099	0.0991597	0.6565891	11	51.30393	0.05376266	0.480356	0.791182	1.08403	1.64443	0.228066	0.3533	0.105557	0.0588352	0.19062	0.0636224	0.6698512	0.9802014
900	-288.0277	-255.7754	-32.25228	3.016709	4.651611	0.0467755	0.0458556	0.0225111	0.0495266	0.00327609	0.0207997	0.00772324	0.0137369	0.0241314	0.00590489	0.0316216	0.0431405	0.0277312	0.0152337	0.035797	0.00374397	0.16948	0.103619	0.00175648	0.257886	0.0248633	0.24252	0.0659609	0.0325326	0.00115646	0.34667	0.174004	0.126982	0.0110397	0.0390105	0.0269955	0.0246523	0.00637631	0.0556466	0.0186655	0.031803	0.023058	0.00787397	0.0510878	0.151553	0.0487369	0.0125442	0.0504385	0.00563568	0.0304888	0.104919	0.0234265	0.0349402	0.044759	0.1311765	0.0734118	0.021287	0.162921	0.0112209	0.0725246	0.0426136	0.111212	0.0215302	0.0152352	0.170538	0.0254039	0.103707	0.0107766	0.100251	0.0573678	0.4385712	11	59.92447	0.07304514	0.486931	0.795103	1.08385	1.63411	0.240703	0.16399	0.0950429	0.0698213	0.320806	0.109637	0.5697477	0.7697639
