Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-892.2158	-594.8753	-297.3405	9.812712	8.143596	0.01772963	-0.03705511	0.0427725	0.0186612	0.123017	0.041432	0.00195396	0.0110429	0.087023	0.0290419	0.121077	0.0853316	0.067302	0.139918	0.076923	0.0887266	0.0657767	0.48386	12	68.87368	0.05036218	0.596232	0.854075	1.07632	1.47338	0.2541	0.24588	0.168883	0.129501	0.146775	0.0548613	0.4468049	1.082934
1	0	-872.551	-584.1381	-288.4129	10.3942	4.793267	0.01516009	0.0002111996	0.0890658	0.0470157	0.174414	0.0672669	0.0532156	0.0145921	0.0353741	0.0285644	0.0313482	0.0605797	0.0398166	0.105149	0.0194568	0.135878	0.0982632	0.3318135	18	68.67031	0.06182799	0.493258	0.798832	1.08364	1.62427	0.121877	0.292016	0.180559	0.149354	0.141286	0.114909	0.3320247	0.9993639
2	0	-881.3418	-603.5898	-277.7521	10.74959	2.720161	0.02075672	0.01113932	0.0835621	0.0547982	0.0994621	0.0284854	0.0543034	0.00319512	0.0085874	0.0833526	0.0508582	0.0325248	0.0283439	0.133264	0.0232082	0.204365	0.11169	0.4027157	19	81.65606	0.05461822	0.366384	0.714754	1.08074	1.83813	0.128168	0.279015	0.169753	0.179335	0.108816	0.134913	0.4138551	0.973084
3	0	-858.8612	-593.1351	-265.7261	9.264562	2.039467	0.01791434	-0.0002544441	0.0645798	0.00894004	0.184502	0.0304695	0.00301912	0.0332162	0.0483767	0.017612	0.063111	0.0493665	0.0276735	0.122045	0.126363	0.0718608	0.148865	0.4481231	19	69.54308	0.0613295	0.297941	0.659146	1.07095	1.97197	0.178085	0.289597	0.160233	0.123843	0.147822	0.100419	0.4478686	1.000568
4	0	-872.0744	-596.788	-275.2864	9.120646	5.801001	0.02203727	-0.05187079	0.0969338	0.0857129	0.0866624	0.0384146	0.0175517	0.0596743	0.120694	0.0700148	0.0422379	0.0829731	0.0666229	0.0653848	0.0311209	0.0532433	0.0827582	0.3241194	17	69.05604	0.05663174	0.53229	0.820932	1.0817	1.56508	0.158377	0.222002	0.188671	0.120466	0.171248	0.139236	0.2722487	1.190527
5	0	-870.5082	-593.0707	-277.4375	8.694436	4.971131	0.01988343	0.04267316	0.0539573	0.0542354	0.0610661	0.00821786	0.0566789	0.0199878	0.0320928	0.0819775	0.0538815	0.0633004	0.0224162	0.0933591	0.0252492	0.216259	0.15732	0.4566998	14	64.09352	0.05787184	0.500874	0.803265	1.08335	1.61251	0.186417	0.220028	0.214534	0.146219	0.164128	0.0686746	0.4993729	0.9145465
6	0	-864.0575	-593.009	-271.0485	3.138236	3.307914	0.02414596	0.03963977	0.119565	0.0339646	0.223091	0.0300175	0.0204984	0.00564673	0.0305277	0.0241519	0.0505414	0.0658614	0.00421319	0.0876054	0.0425832	0.110957	0.150775	0.4458489	20	72.06052	0.0585637	0.411764	0.747267	1.08366	1.7573	0.103067	0.211857	0.219594	0.147313	0.249527	0.0686427	0.4854886	0.9183508
7	0	-871.4599	-598.6534	-272.8065	10.58932	2.816302	0.02754387	-0.02993902	0.0498089	0.0216252	0.0605523	0.0233882	0.0655085	0.02516	0.0432093	0.0663102	0.0488145	0.0485196	0.0157985	0.129559	0.0364753	0.107043	0.258228	0.4018191	13	68.65787	0.06090815	0.374532	0.720822	1.08144	1.8232	0.226085	0.131717	0.211473	0.166495	0.194268	0.0699605	0.3718801	1.080507
8	0	-892.1611	-601.0324	-291.1286	17.80706	3.013191	0.01614568	0.02620672	0.0421092	0.0934375	0.0679348	0.0330846	0.0936628	0.0118543	0.0454645	0.0549631	0.0852069	0.0686539	0.0281451	0.0927911	0.0267927	0.106303	0.149597	0.436809	18	85.97076	0.04311338	0.39028	0.732256	1.08258	1.79488	0.150737	0.224316	0.175358	0.135584	0.223336	0.0906698	0.4630157	0.9433999
9	0	-876.101	-597.8814	-278.2196	9.895813	2.606268	0.02261987	0.002684304	0.0607115	0.040279	0.106463	0.0434608	0.0129992	0.0278672	0.042052	0.0688856	0.0227142	0.137769	0.0454121	0.0227178	0.016147	0.252957	0.0995651	0.447373	15	73.12234	0.06328709	0.356306	0.7071	1.07974	1.85686	0.252478	0.182344	0.17092	0.140239	0.165972	0.0880476	0.4500573	0.9940356
