Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-402.6642	-347.1547	-55.50952	5.903271	1.976107	0.385806	0.41793	2.3091	0.141697	1.67935	0.099467	0.0088945	0.773375	0.249684	1.49707	0.200181	0.885095	0.482698	0.661654	2.24147	2.94168	0.107854	0.201015	0.926786	0.729894	0.366624	0.0941301	0.614593	-0.143229	0.0142714	0.113856	0.176196	0.0164852	0.106571	0.0341202	0.013658	0.00225945	0.028242	0.0846206	0.214706	0.0127249	0.0426461	0.114047	0.025596	0.746115	3	6.738353	0.3728267	0.290406	0.652449	1.06938	1.98777	0.112613	0.218916	0.229917	0.0525461	0.251973	0.134034	0.602886	1.237572
1	0	-409.5157	-351.0065	-58.50922	8.9355	2.155656	0.688359	0.475774	0.132389	1.26869	0.346371	0.037199	1.01207	0.310112	1.07003	0.230915	1.33621	0.0968162	0.00918175	0.176323	1.27125	0.424144	0.421639	1.02165	0.528654	0.539937	1.81015	1.47947	0.5046822	0.2069784	0.0188226	0.0951184	0.112907	0.131737	0.09304	0.0386608	0.0163838	0.0052421	0.215558	0.030621	0.0943944	0.0449512	0.0156556	0.0564427	0.0304666	0.4493761	2	10.90452	0.1099603	0.311173	0.670607	1.07344	1.94478	0.104502	0.085907	0.259541	0.110219	0.316693	0.123138	0.6563545	0.6846546
2	0	-409.4998	-336.4675	-73.03229	6.316239	4.2155	1.74728	0.956479	4.62994	1.04395	0.143024	0.935139	0.881667	1.40208	0.468777	0.510619	1.36461	0.283812	0.910272	0.133104	1.18385	0.347964	0.337096	0.348901	0.108259	0.81802	10.6159	0.110516	1.209694	0.02743929	0.0853168	0.131903	0.0222474	0.032207	0.0286182	0.0347546	0.039653	0.000456498	0.130384	0.0323769	0.29957	0.0280451	0.02919	0.0773938	0.0278836	0.4041625	5	6.61897	0.2884249	0.465823	0.782346	1.08431	1.66752	0.209949	0.161716	0.152001	0.0769766	0.252589	0.146768	0.4316018	0.9364245
3	0	-410.9576	-352.2393	-58.71833	7.159734	3.84521	1.1102	2.25929	0.714761	0.323825	0.753846	0.80169	0.630633	0.404539	0.56216	0.886204	0.914672	0.116915	0.0481049	0.180426	1.40296	1.23707	0.143406	0.810421	0.179392	2.99689	0.858488	0.276661	0.66885	-0.02500261	0.108688	0.0332023	0.0110851	0.111303	0.0448215	0.002361	0.00248277	0.00385382	0.088305	0.0697889	0.277089	0.0636091	0.0104123	0.172328	0.000670186	0.5023268	3	7.531095	0.2374007	0.445651	0.76968	1.08439	1.70028	0.143812	0.215769	0.243944	0.123335	0.157045	0.116096	0.4773242	1.052381
4	0	-399.6878	-345.7154	-53.97238	9.37197	5.356539	0.127384	1.19438	0.270505	1.40434	0.190667	0.604629	0.488297	0.152068	0.561285	0.637384	0.00276589	0.103067	1.20299	0.167372	0.263683	1.00657	0.477431	0.164486	1.5529	0.399243	0.0182424	1.30033	0.5794135	-0.07218481	0.0630269	0.0837111	0.0898361	0.0909548	0.00363121	0.101955	0.0726874	0.00733733	0.138981	0.0239498	0.104355	0.0245644	0.027889	0.0495161	0.117605	0.4459828	3	9.501555	0.2568855	0.516244	0.812031	1.08263	1.58909	0.168272	0.178175	0.247769	0.0660997	0.232695	0.106989	0.373798	1.193112
5	0	-396.2719	-350.6155	-45.65641	8.025091	4.826588	0.127836	0.0175647	1.87225	0.0273989	0.483276	0.109436	0.45984	0.394754	0.138299	0.0106232	0.471475	0.138439	0.143598	0.451589	1.63907	0.357154	0.152223	0.633654	1.38569	0.22842	1.55832	0.107191	0.4177808	-0.0162371	0.067226	0.113453	0.137253	0.0329465	0.0870944	0.0215491	0.0229437	0.0124681	0.0322425	0.0667759	0.116383	0.00537218	0.129903	0.13395	0.0204397	0.5941757	3	8.590081	0.2513066	0.494712	0.799683	1.08359	1.62201	0.126358	0.316284	0.201077	0.0566345	0.199296	0.10035	0.5779386	1.028095
6	0	-413.9285	-353.2182	-60.71028	6.462896	2.478207	0.0305901	1.80632	0.178751	0.708932	0.297344	0.0636964	0.350114	0.0521854	1.05467	0.441419	0.231134	0.12393	0.735127	2.34017	0.299033	0.592884	0.249495	0.0401832	4.90955	2.25728	1.33196	0.333294	0.8495846	-0.03286512	0.107884	0.0540899	0.145784	0.0386321	0.0409865	0.00363961	0.00600031	0.020465	0.323443	0.0118528	0.0480419	0.0246454	0.017826	0.139359	0.0173511	0.3925318	4	9.966422	0.1376375	0.344381	0.697822	1.07838	1.87942	0.131072	0.168407	0.176663	0.142703	0.270729	0.110426	0.3596667	1.091377
7	0	-390.2032	-341.6554	-48.54783	6.398775	4.812958	0.223476	0.638319	1.74837	0.571377	0.0979579	0.394918	0.358872	0.0473817	0.486226	0.180065	0.88342	0.119914	0.0105773	0.11974	1.08622	0.168681	3.14138	0.117273	0.180002	0.956781	0.277461	0.293986	0.6008559	0.09710123	0.0188862	0.048713	0.107998	0.0493643	0.0913733	0.0351501	0.0619203	0.00773538	0.135485	0.0216776	0.0945394	0.0148506	0.207622	0.0920662	0.0126188	0.3028852	3	9.768744	0.3167235	0.494119	0.799336	1.08361	1.62293	0.176779	0.150499	0.242255	0.0632207	0.240537	0.126709	0.3999865	0.7572387
8	0	-390.7213	-345.9013	-44.82005	7.407115	5.153581	0.0218453	0.598138	0.487562	0.69341	0.183646	0.830918	1.43951	0.0804072	0.0563873	0.272621	0.373341	0.115965	0.463934	0.388099	0.0774776	0.421903	0.104073	0.654616	1.50877	0.0825535	1.16412	0.437035	0.3702574	0.02154684	0.0468826	0.204488	0.155826	0.0864256	0.0449331	0.0595454	0.01547	0.0206023	0.039034	0.010239	0.0525558	0.074567	0.0369224	0.128809	0.0237001	0.3865518	4	8.416957	0.2610788	0.508334	0.807549	1.08302	1.60109	0.120045	0.16435	0.214252	0.103389	0.274216	0.123748	0.4080987	0.9472019
9	0	-381.8067	-339.3236	-42.48311	11.4	6.980342	0.287088	0.80755	0.132302	0.0461717	0.0330187	0.175776	0.670915	0.0713689	0.305121	0.0232051	0.528795	0.235721	0.315957	0.604805	0.144402	0.0744561	0.548444	0.271655	0.210387	0.107493	0.268068	0.00231879	0.3677532	0.06946861	0.163574	0.120762	0.0502014	0.0796155	0.0908039	0.0869321	0.00480328	0.0030242	0.0657749	0.0311589	0.114281	0.00531838	0.0164999	0.165041	0.00220993	0.3516061	2	13.08901	0.1455707	0.568058	0.839911	1.079	1.51303	0.148516	0.180558	0.205739	0.0672844	0.30295	0.094952	0.4210747	0.8350207
