Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-579.7896	-393.0156	-186.774	35.87064	6.108842	0.06452794	-0.007224481	0.042461	0.20435	0.019781	0.174419	0.0243081	0.0439462	0.0212012	0.00618485	0.0465897	0.115452	0.0597295	0.0318865	0.0500516	0.0375999	0.12204	0.5131828	9	52.62191	0.04493048	0.542494	0.826465	1.08101	1.55003	0.176086	0.136425	0.151537	0.100837	0.284136	0.150979	0.5059583	1.014279
1	0	-576.0063	-399.5899	-176.4164	26.17169	4.010563	0.05155635	0.1068182	0.0134702	0.0759834	0.174046	0.0987291	0.0549208	0.14352	0.0211948	0.00383566	0.102858	0.0293632	0.0978166	0.00643389	0.0639827	0.00987788	0.103968	0.3874582	7	50.87633	0.07620785	0.454942	0.775574	1.0844	1.68509	0.121961	0.126414	0.196249	0.0697948	0.294302	0.191278	0.4942764	0.7838898
2	0	-569.7615	-381.5595	-188.2021	42.06209	5.077393	0.04637141	0.01939042	0.0798167	0.0647916	0.128797	0.0300202	0.0794407	0.100348	0.0420017	0.0301607	0.0824862	0.0252829	0.208432	0.0093009	0.0510109	0.0228076	0.0453023	0.4276961	10	56.84222	0.0437495	0.505261	0.805791	1.08316	1.60578	0.146807	0.180539	0.186492	0.111739	0.205267	0.169157	0.4470866	0.9566294
3	0	-565.6822	-384.3735	-181.3087	31.58161	3.177967	0.06473325	-0.02073508	0.0658263	0.0911252	0.00920653	0.0545438	0.138332	0.0663415	0.0208731	0.0104182	0.11725	0.0900488	0.122786	0.03054	0.0290377	0.104531	0.049139	0.3913499	17	55.38698	0.07755763	0.402578	0.740929	1.08326	1.77323	0.148482	0.134239	0.181053	0.11447	0.300529	0.121226	0.3706148	1.055948
4	0	-562.6229	-383.6519	-178.9709	37.26542	4.860712	0.05700147	0.01424322	0.0287503	0.0849581	0.0352127	0.146227	0.0940187	0.0713296	0.00508285	0.0103323	0.120801	0.0686744	0.202843	0.0112917	0.035564	0.0638879	0.0210269	0.3901576	14	52.47828	0.07665386	0.496188	0.800545	1.08354	1.61973	0.11862	0.228519	0.200792	0.125432	0.178277	0.14836	0.4044008	0.9647794
5	0	-566.7974	-382.0885	-184.7089	33.54776	6.42295	0.06693946	-0.03586813	0.0980592	0.10707	0.260454	0.036359	0.0500972	0.0540817	0.00350995	0.0136213	0.0722456	0.0668222	0.0673761	0.0203516	0.0744947	0.045237	0.0302204	0.417535	13	52.90433	0.06640633	0.552233	0.831657	1.0803	1.53581	0.158323	0.110815	0.214461	0.098052	0.282699	0.13565	0.3816668	1.093978
6	0	-579.1194	-386.9714	-192.148	37.23875	5.54029	0.05438538	-0.005140669	0.0468221	0.0421634	0.0346981	0.0954176	0.0160018	0.156631	0.012865	0.0213883	0.0687292	0.0369479	0.266026	0.0853472	0.0511223	0.0320741	0.0337656	0.3862452	11	52.57523	0.06243655	0.52308	0.815853	1.08226	1.57881	0.132163	0.194477	0.138229	0.189408	0.191784	0.153939	0.3811046	1.013489
7	0	-565.3889	-386.3683	-179.0206	28.72936	5.047568	0.04982113	0.03683359	0.00976798	0.180681	0.0448309	0.0353393	0.15063	0.0918804	0.0222916	0.00914925	0.0758578	0.0122048	0.175319	0.0172022	0.0357695	0.0937646	0.0453114	0.6348547	11	53.36616	0.03398216	0.504041	0.805091	1.08322	1.60765	0.131164	0.247248	0.159467	0.115344	0.228401	0.118376	0.6716883	0.9451627
8	0	-570.7998	-378.8266	-191.9732	44.51263	6.958971	0.03789609	-0.01480474	0.242558	0.0609409	0.130619	0.0632445	0.0264328	0.0305594	0.0631292	0.000394413	0.065555	0.0380329	0.081212	0.0198553	0.0177428	0.0713997	0.0883244	0.5055974	10	50.78117	0.04564229	0.567482	0.839615	1.07905	1.51385	0.134464	0.197563	0.230855	0.0930036	0.251916	0.0921983	0.4907926	1.030165
9	0	-571.9444	-388.27	-183.6744	29.5166	5.003636	0.0514864	0.02905772	0.050052	0.0232614	0.146158	0.073697	0.0505126	0.0471575	0.205019	0.000155781	0.0983801	0.0392208	0.127286	0.0182095	0.0154857	0.0372618	0.0681433	0.331472	11	50.2324	0.05971923	0.502229	0.804047	1.0833	1.61043	0.25941	0.108908	0.140369	0.0690585	0.220736	0.201518	0.3605297	0.9194027
