Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-452.6467	-427.036	-25.61073	9.853084	4.161119	0.103507	0.0794993	0.0455664	0.0705495	0.0154642	0.0288478	0.00474492	0.0631009	0.0410275	0.0700628	0.139938	0.0104817	0.0489857	0.0256216	0.0294414	0.02308	0.0186027	0.0041198	0.0698925	0.0636465	0.0378285	0.110291	0.00576483	0.00962558	0.000261969	0.00687344	0.0363449	0.194293	0.00568616	0.0220339	0.113299	0.0457463	0.0180957	0.0149918	0.0131316	0.00689301	0.110324	0.0565029	0.00264319	0.0283571	0.0585152	0.00156834	0.0397583	0.0535292	0.00834479	0.0138344	0.05388881	-0.006408284	0.283699	0.0050991	0.0057506	0.0695206	0.110544	0.00713266	0.0602326	0.0344044	0.0420168	0.00249599	0.0626502	0.0181411	0.0979343	0.163757	0.0366224	0.5058732	5	51.4001	0.03417349	0.463	0.780603	1.08434	1.67205	0.0234153	0.224765	0.250922	0.303611	0.140759	0.0565287	0.4994649	1.01283
1100	-457.0278	-429.2457	-27.7821	13.28192	1.726426	0.0264323	0.0173193	0.124789	0.025	0.0192417	0.00793509	0.0535527	0.0956099	0.0337858	0.048958	0.104326	0.0980749	0.0156237	0.021796	0.0265518	0.0877505	0.0168776	0.00281759	0.0144171	0.109453	0.00962512	0.0466481	0.0230628	0.0202384	0.033917	0.0800423	0.0120978	0.116516	0.0101823	0.00130051	0.0343375	0.0110906	0.00921205	0.00797619	0.0773807	0.0298409	0.0394325	0.0137184	0.00887155	0.0459096	0.189783	0.0151433	0.000620779	0.0349696	0.00759284	0.0113723	0.04977158	-0.02617907	0.337277	0.0354023	0.0353127	0.0256188	0.00880058	0.0114471	0.214	0.0430726	0.00697552	0.0089151	0.0221778	0.0156156	0.0285446	0.181437	0.0254035	0.3098957	3	52.46457	0.03564684	0.258278	0.622366	1.06135	2.058	0.0243272	0.260842	0.250593	0.158917	0.227848	0.0774734	0.2837166	1.092272
1200	-468.6213	-428.1839	-40.43736	9.105022	4.449629	0.0233579	0.0225861	0.00147496	0.0351593	0.0125661	0.178977	0.0421487	0.0704532	0.0423147	0.116115	0.0611672	0.0514243	0.016606	0.0204023	0.0740809	0.0134513	0.0398379	0.0502938	0.00734647	0.00650081	0.059343	0.112155	0.00912295	0.0585578	0.0289024	0.070414	0.119424	0.0519025	0.00348684	0.0194831	0.0309407	0.0251476	0.03449	0.0150539	0.0122067	0.0278303	0.158962	0.0509357	0.0542287	0.125734	0.132126	0.0372312	0.0508335	0.0139916	0.0646577	0.344431	0.05768185	-0.06343317	0.281243	0.102726	0.0835068	0.00880401	0.185878	0.002542	0.0334647	0.00876787	0.0131348	0.00730033	0.0155339	0.00510608	0.0179226	0.227141	0.00692846	0.346797	4	52.25194	0.06544939	0.477477	0.789451	1.0841	1.64897	0.0164865	0.259566	0.171244	0.261153	0.220113	0.0714375	0.2833639	1.223858
1300	-435.8465	-422.1368	-13.70968	16.80308	3.193611	0.015526	0.00445179	0.00969097	0.0513509	0.0194284	0.0154942	0.0244201	0.0373365	0.0111553	0.0282097	0.0192279	0.00113105	0.0178644	0.0517609	0.0451384	0.0728452	0.00333305	0.0111123	0.0123864	0.0466984	0.00739605	0.167853	0.0749442	0.0483646	0.105304	0.0867418	0.0553495	0.005457	0.00113968	0.0594171	0.0749317	0.0475227	0.0541784	0.0730462	0.0145571	0.0189213	0.0486547	0.0495708	0.00609913	0.00762952	0.00427206	0.0356044	0.00599555	0.0149408	0.0529493	0.0035263	0.03531965	-0.01558931	0.241656	0.0392294	0.129739	0.00712442	0.0439895	0.0191994	0.208517	0.0342959	0.0253643	0.00369282	0.0217106	0.00629415	0.010663	0.191782	0.0167421	0.5242634	7	57.60776	0.04515377	0.403707	0.741714	1.08332	1.77126	0.0297516	0.187309	0.22725	0.19541	0.285013	0.0752663	0.5086741	1.030647
1400	-455.7181	-413.8438	-41.87436	18.10051	5.360871	0.0886343	0.0145847	0.0456873	0.0638812	0.0182947	0.0179328	0.136554	0.079323	0.0152104	0.0378986	0.193801	0.0758432	0.0184452	0.0200463	0.0150018	0.112866	0.00663658	2.76691e-05	0.0402823	0.0298211	0.0242343	0.120699	0.0101546	0.120915	0.00107434	0.013573	0.142901	0.0967567	0.0223389	0.0766794	0.277481	0.0742047	0.0224254	0.036039	0.0380529	0.0372546	0.132065	0.0305011	0.0119705	0.0304071	0.175055	0.0415649	0.0394505	0.00543644	0.00201742	0.0595409	0.05344993	0.08871622	0.276521	0.0191532	0.0550616	0.0405826	0.125815	0.0140954	0.119078	0.0520057	0.0480399	0.0195301	0.0629506	0.00500487	0.0612009	0.096349	0.00461247	0.4115808	4	50.12792	0.04539324	0.516409	0.812123	1.08262	1.58885	0.0274844	0.212391	0.160693	0.281167	0.231594	0.0866709	0.500297	0.8226729
1500	-450.2391	-430.6188	-19.62039	15.57672	4.032409	0.00808426	0.0297707	0.0979786	0.0272215	0.0251939	0.055082	0.0114115	0.0381294	0.0832885	0.0858862	0.074861	0.0239285	0.0165909	0.0239066	0.0420026	0.00893596	0.0237414	0.0188985	0.0562245	0.0102787	0.103069	0.0477314	0.00980737	0.0159179	0.016951	0.0274158	0.0183615	0.0140821	0.0346875	0.0202248	0.00209874	0.00721749	0.0489815	0.0230438	0.0263765	0.0356811	0.0406833	0.0457963	0.0124915	0.0174105	0.0848611	0.0188267	0.0522966	0.0132531	0.0106305	0.0305191	0.03367185	0.02796844	0.0712982	0.102107	0.0470921	0.0479631	0.198848	0.0143183	0.134843	0.0447647	0.0383728	0.00657337	0.0268796	0.00681708	0.0320196	0.208045	0.020058	0.2462631	5	55.04592	0.0535054	0.456134	0.776322	1.08439	1.68315	0.073741	0.188374	0.215785	0.14954	0.257487	0.115073	0.2742316	0.8980116
1600	-449.4044	-419.0163	-30.38813	18.88517	3.008254	0.0279784	0.00276004	0.00891913	0.0198209	0.0238992	0.0667811	0.0252812	0.0766173	0.1472	0.0330467	0.022627	0.103196	0.0296108	0.00398832	0.0321759	0.195916	0.0142885	0.0380965	0.0166743	0.068584	6.71821e-06	0.0725553	0.0145847	0.106245	0.0221781	0.0488825	0.0106024	0.0139164	0.107383	0.0764896	0.103501	0.103451	0.04458	0.034998	0.120681	0.0794395	0.0919128	0.00151905	0.0436788	0.0039255	0.0676406	0.0271643	0.00531868	0.0245894	0.0252293	0.0496677	0.04491784	0.04967464	0.220218	0.0709668	0.0287296	0.0101094	0.119307	0.0057927	0.0476821	0.0273747	0.0255464	0.0124904	0.0527814	0.0228221	0.00523733	0.336177	0.0147648	0.3368995	4	60.95622	0.04517548	0.389899	0.731984	1.08256	1.79556	0.0209467	0.240999	0.208068	0.242675	0.194964	0.0923468	0.3865741	0.8715004
1700	-452.1274	-427.137	-24.99041	8.929922	2.739547	0.10444	0.000972708	0.0136889	0.0422226	0.0927185	0.048145	0.0428239	0.0343259	0.0155116	0.0238405	0.0336219	0.00751005	0.0384113	0.0104196	0.21858	0.0198084	0.0876274	0.00929956	0.0327957	0.069203	0.0210426	0.0476329	0.016847	0.00848853	0.00379155	0.126431	0.0167917	0.0331495	0.0106292	0.0580045	0.166376	0.236375	0.128593	0.0206897	0.0494031	0.0116227	0.0110288	0.00465983	0.00209601	0.1102	0.0772622	0.0149843	0.0141023	0.00421829	0.0675485	0.00785216	0.04901414	-0.04814405	0.232871	0.0238944	0.00231714	0.0236699	0.114051	0.00978878	0.149338	0.0443108	0.0270661	0.0195589	0.102372	0.0274474	0.0711384	0.145919	0.00625672	0.4513079	4	50.53339	0.05907169	0.368052	0.716005	1.08089	1.83505	0.0541872	0.19078	0.21995	0.217001	0.17705	0.141031	0.4031639	1.119416
1800	-446.8729	-426.2751	-20.59779	15.79445	2.589691	0.0342849	0.069441	0.0080668	0.0262615	0.0195391	0.00857744	0.0325742	0.0578707	0.0182105	0.157764	0.000942787	0.0257617	0.00449542	0.0191368	0.00959614	0.0230097	0.0458239	0.0388551	0.00869289	0.0406973	0.0146109	0.00460735	0.0407806	0.0412605	0.00209464	0.0602729	0.00533668	0.0184193	0.0114035	0.0392403	0.0255491	0.0682372	0.0375974	0.0440921	0.00222064	0.0602178	0.0886494	0.00284558	0.0121343	0.0109699	0.0384652	0.00209681	0.0151909	0.0541061	0.143184	0.119944	0.03279712	0.001095409	0.332885	0.00169861	0.12538	0.00305306	0.0101416	0.00401308	0.0993782	0.0322597	0.160371	0.0365831	0.0287975	0.00674386	0.00357405	0.113295	0.0418255	0.401952	4	51.07668	0.03277764	0.354798	0.705941	1.07958	1.85968	0.0229689	0.15948	0.22171	0.200674	0.347505	0.0476623	0.4030474	0.9972822
1900	-442.227	-420.9406	-21.28642	20.76456	4.275496	0.0545863	0.086814	0.0362084	0.0193234	0.0942723	0.053105	0.120972	0.051179	0.00946358	0.0315706	0.0320477	0.0578191	0.0102248	0.0233255	0.0528414	0.00832155	0.0552079	0.0401532	0.0117589	0.0951759	0.0328068	0.0280338	0.0279007	0.0495581	0.0459166	0.0431513	0.00547286	0.0591841	0.0113834	0.0330122	0.126336	0.127472	0.0199598	0.0676125	0.0346951	0.00469387	0.0127358	0.00368282	0.0042072	0.0075799	0.0802178	0.023904	0.00343799	0.00715957	0.0184811	0.0131906	0.03865528	0.01571361	0.252805	0.0265553	0.0309299	0.0120246	0.139551	0.0179513	0.158649	0.0476067	0.0156441	0.0376682	0.0606282	0.0263323	0.0898611	0.0770602	0.00673241	0.2352806	6	54.15813	0.07065237	0.468885	0.784228	1.08427	1.66262	0.0368828	0.239604	0.167516	0.178719	0.256768	0.120511	0.2509942	0.9373945
2000	-489.3655	-431.2944	-58.07109	17.34574	2.383724	0.272864	0.0686474	0.131983	0.0180796	0.00264795	0.0113971	0.175872	0.0805917	0.02587	0.177175	0.0698281	0.138621	0.0243587	0.0332998	0.0112455	0.0358554	0.0161284	0.111658	0.237844	0.0204819	0.00764685	0.138119	0.0368094	0.089285	0.016272	0.201151	0.00131094	0.0152556	0.0585243	0.0696041	0.0802037	0.187062	0.25293	0.00665206	0.0622924	0.0689507	0.0366439	0.0981494	0.460825	0.0472876	0.0407063	0.135655	0.0319473	0.0265023	0.109922	0.00792155	0.07879348	-0.02178306	0.272373	0.0263205	0.0248344	0.0917277	0.00257363	0.00755171	0.164313	0.0119644	0.01082	0.00176648	0.195853	0.0258632	0.0379709	0.123171	0.00289657	0.3527623	6	54.14392	0.04478297	0.335148	0.690465	1.07718	1.89721	0.030496	0.317287	0.190787	0.189624	0.145096	0.12671	0.3309792	1.065814
2100	-442.9957	-426.8438	-16.1519	25.93584	6.129471	0.05376	0.00255667	0.031088	0.0202361	0.0266423	0.0326762	0.0847712	0.0471219	0.0822884	0.08607	0.022358	0.0006411	0.0224717	0.025723	0.0241505	0.0293477	0.0475685	0.077934	0.0104062	0.0603799	0.0222311	0.019298	0.0365007	0.0458239	0.00673352	0.0424133	0.0892027	0.0103372	0.0140977	0.00736855	0.179516	0.0243787	0.0154211	0.00777961	0.0879897	0.0219093	0.0363986	0.0338863	0.0383673	0.0284106	0.0443686	0.0104667	0.000609205	0.0278389	0.0277176	0.00481764	0.02990413	-0.02546309	0.218611	0.087858	0.00605351	0.00609724	0.0366505	0.0108203	0.119454	0.0212598	0.138138	0.00412029	0.0369854	0.00264012	0.0528081	0.252256	0.00624754	0.4038309	7	50.00294	0.06528739	0.543153	0.82682	1.08097	1.54906	0.0410161	0.203864	0.223875	0.185169	0.276107	0.0699695	0.3783678	1.067297
2200	-455.5612	-426.7839	-28.77732	20.27787	2.256767	0.0181533	0.00608027	0.0189655	0.0664469	0.0320726	0.00763104	0.0345772	0.0333924	0.0308581	0.00829156	0.0634944	0.148987	0.0586972	0.0125112	0.0079911	0.085695	0.0455001	0.0250975	0.00633659	0.112507	0.00170436	0.0883688	0.0605811	0.0593573	0.00274376	0.0560817	0.000984951	0.228667	0.0701837	0.0354555	0.0573503	0.049944	0.000194774	0.0473994	0.0023989	0.0568233	0.0214006	0.0779298	0.111443	0.015216	0.161068	0.00675457	0.01797	0.0151441	0.0486921	0.0156204	0.03779256	0.01452879	0.222563	0.0153996	0.0717381	0.0708716	0.0176185	0.00235589	0.197655	0.0194281	0.0101789	0.00148242	0.0900956	0.0434673	0.0118069	0.181913	0.043426	0.3007244	6	53.8301	0.0692437	0.322112	0.679807	1.07526	1.92282	0.0461638	0.190713	0.217653	0.166587	0.268425	0.110458	0.3152532	0.9539139
2300	-496.3173	-433.6754	-62.6419	7.569448	1.521427	0.122901	0.12054	0.0543706	0.0124514	0.0634824	0.0044276	0.0852384	0.196324	0.0368589	0.0214778	0.125497	0.158196	0.0379968	0.17492	0.0740464	0.102326	0.0553828	0.0535687	0.127929	0.516749	0.0682415	0.187284	0.0196982	0.121511	0.00812177	0.0797448	0.0204517	0.0676923	0.0838079	0.350469	0.430468	0.0975194	0.104648	0.201187	0.0436962	0.0887162	0.0533118	0.0113015	0.184521	0.00973968	0.140748	0.0355208	0.211266	0.107777	0.013514	0.19568	0.1001642	0.06870296	0.244958	0.0148426	0.00284355	0.00723094	0.121356	0.0278889	0.120511	0.0334788	0.0429852	0.0190224	0.0427326	0.00409926	0.0717075	0.233121	0.013222	0.4125111	7	53.05527	0.06255153	0.228614	0.592084	1.05166	2.12765	0.0286506	0.218801	0.126252	0.235078	0.295079	0.096139	0.4812141	0.85723
2400	-456.9486	-423.1178	-33.83082	19.7794	2.910954	0.0339559	0.000569785	0.0244527	0.011844	0.0650188	0.0171691	0.00939122	0.0484009	0.0889359	0.101714	0.136776	0.0630444	0.0103053	0.114462	0.033116	0.0228371	0.0450369	0.149463	0.0425349	0.03496	0.0284645	0.0842588	0.0431437	0.0850023	0.0392913	0.0051992	0.00319695	0.0814726	0.0716865	0.000979603	0.00609838	0.12899	0.0421069	0.0537507	0.020428	0.0218349	0.00817789	0.037334	0.0241116	0.0677149	0.0887263	0.01867	0.0123494	0.0759743	0.00530784	0.000362189	0.05292312	0.04499644	0.22119	0.00246397	0.0247323	0.00976704	0.106967	0.00737162	0.174106	0.0504859	0.0254993	0.0148916	0.0882447	0.00301868	0.0415795	0.193509	0.0361725	0.3308206	7	64.26626	0.04688286	0.382254	0.726475	1.08204	1.80923	0.0579998	0.147563	0.220451	0.206006	0.232365	0.135615	0.3758171	0.8802704
2500	-432.7544	-416.6232	-16.13117	13.75846	4.320119	0.112358	0.00959997	0.00086014	0.0702842	0.0816105	0.0336472	0.00295887	0.0121143	0.00699736	0.00966123	0.17472	0.0412068	0.0565582	0.0151717	0.0256579	0.0777778	0.00806385	0.0498577	0.0491041	0.0203034	0.000903184	0.0909155	0.00318895	0.041037	0.025447	0.0144675	0.00179725	0.0438496	0.0535175	0.0122624	0.00349191	0.0807362	0.0867074	0.051876	1.28759e-05	0.0330094	0.00362744	0.0694198	0.00780961	0.00319644	0.206009	0.00146626	0.139397	0.0179411	0.011873	0.0898441	0.04082295	-0.01509291	0.171505	0.00853063	0.00403928	0.0457127	0.171115	0.018516	0.155794	0.0434748	0.0468799	0.00323408	0.0428549	0.00293828	0.0607083	0.222595	0.00210267	0.4551901	7	52.20522	0.06425801	0.471128	0.785599	1.08423	1.65904	0.0174747	0.255426	0.238095	0.186372	0.207003	0.0956291	0.4400972	1.034295
