Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-321.2419	-287.8144	-33.42751	4.563982	1.619575	0.112181	0.4752	0.290779	0.505983	0.410057	0.0372956	0.375213	0.0234633	0.0277524	1.29295	0.126349	1.33868	0.0797951	0.00741676	0.174753	0.313099	0.425627	0.795233	0.376865	0.366671	0.0814694	0.129608	0.2350365	0.005711037	0.0170366	0.211447	0.0151302	0.0301734	0.0316884	0.0044616	0.18546	0.00446319	0.165395	0.113473	0.0921785	0.104615	0.00748908	0.0167661	0.000223734	0.3976187	3	10.34254	0.1947338	0.243217	0.607321	1.05673	2.09273	0.213039	0.226393	0.107572	0.0615424	0.286192	0.105262	0.4033297	0.9858403
1	0	-296.6737	-279.3561	-17.3176	5.801307	2.550086	0.147223	0.0103201	0.0577906	0.12177	0.193397	0.0110986	0.077151	0.0339823	0.0111482	0.47543	0.0958264	0.340999	0.198164	0.141685	0.0981434	0.468891	0.0331705	0.337271	0.019559	0.299023	0.0339931	0.193879	0.168779	-0.001059048	0.00831366	0.097912	0.025785	0.0628166	0.0294039	0.00250355	0.0707872	7.31889e-05	0.185281	0.0183008	0.163613	0.00693542	0.0469401	0.237951	0.0433839	0.295372	1	6.151858	0.1558536	0.351154	0.703122	1.07917	1.86655	0.248398	0.302406	0.13309	0.0880914	0.147698	0.0803175	0.294313	1.003598
2	0	-315.4237	-282.114	-33.30966	3.945715	2.982313	0.229158	0.288068	0.367928	0.447835	0.0588708	0.692774	0.00646973	0.0322067	0.0417884	1.04258	0.0774184	0.874983	0.71189	0.147057	0.376922	0.565914	0.286026	0.0875495	0.200102	0.680498	0.973784	0.50139	0.341608	-0.07917336	0.0188096	0.119014	0.0252021	0.0512811	0.0132622	0.000620647	0.0639079	0.000653378	0.188391	0.098825	0.133259	0.0456548	0.00501799	0.148588	0.087515	0.347051	1	4.317643	0.1971851	0.387889	0.730544	1.08243	1.79914	0.271212	0.27163	0.110569	0.0713671	0.170883	0.10434	0.2678777	1.295558
3	0	-301.7711	-280.9702	-20.80088	6.053727	2.276129	0.0229017	0.0714272	0.0387044	0.0426575	0.209734	0.118035	0.0579362	0.13387	0.0617063	0.198291	0.170963	0.567606	0.0342574	0.00347773	0.00854513	0.470073	0.0813211	0.169013	0.433166	0.358038	0.241556	0.450239	0.1864357	0.1032342	0.0131831	0.0324907	0.00623113	0.082049	0.000224176	0.00459675	0.0977071	0.00355748	0.0422498	0.00645913	0.343108	0.0219612	0.199344	0.0664389	0.0803995	0.2528973	1	6.455618	0.1791638	0.324149	0.681494	1.07558	1.91878	0.215764	0.41677	0.101776	0.0727273	0.125978	0.0669843	0.3561315	0.7101234
4	0	-313.9662	-281.5102	-32.45597	5.826453	1.439339	0.230256	0.0046535	0.236883	0.45968	0.238226	0.109161	0.0399173	0.316669	0.052203	0.638405	0.0571767	1.02112	0.0866113	0.705227	0.512265	0.104288	0.652487	0.116091	0.363166	0.326391	0.164848	0.0335782	0.3623559	0.1073415	0.0148515	0.0488866	0.106105	0.102272	0.0023376	0.00460895	0.151774	0.00603853	0.177755	0.0545287	0.159414	0.0540323	0.0179021	0.0662222	0.0332711	0.4582587	2	10.34976	0.07973814	0.215798	0.578138	1.04665	2.15941	0.214451	0.32839	0.117072	0.0908633	0.158988	0.0902361	0.5656002	0.8102166
5	0	-318.0548	-286.9534	-31.10141	5.668853	1.224889	0.410423	0.553785	0.562355	0.028276	0.746771	0.0194464	0.0637882	0.132056	0.0292687	0.556184	0.0105326	0.581605	0.14077	0.0689442	0.172328	0.0703886	0.334955	0.868916	0.0297294	0.0549155	0.269326	0.185709	0.2213746	0.05616807	0.0155564	0.093277	0.00782312	0.0459781	0.00970299	0.00360765	0.26996	0.0174013	0.117931	0.0101944	0.194857	0.0279274	0.00839219	0.158646	0.0187456	0.3485456	0	9.923646	0.2103081	0.179534	0.535286	1.02915	2.25603	0.168028	0.284804	0.133199	0.0925372	0.192735	0.128697	0.4047136	0.8612153
6	0	-306.8862	-288.8921	-17.99409	6.819273	2.665494	0.263477	0.0113597	0.447825	0.00312962	0.0578345	0.0682174	0.195545	0.00274179	0.00935769	0.0690558	0.0622548	0.0264007	0.341523	0.203227	0.0485663	0.077109	0.058876	0.0638203	0.0188928	0.0041874	0.796095	0.190724	0.1274323	-0.1089208	0.0466012	0.175854	0.0133094	0.0299249	0.113063	0.00678755	0.0480259	0.00581638	0.225194	0.0121554	0.191599	0.00445215	0.0439064	0.0792135	0.00409763	0.3263665	1	8.970745	0.105853	0.361606	0.711147	1.08028	1.84697	0.165396	0.279002	0.0793662	0.118792	0.281422	0.0760216	0.2174457	1.50091
7	0	-309.582	-283.8901	-25.6919	7.628732	4.97815	0.237802	0.055681	0.121586	0.128663	0.285733	0.00308512	0.114193	0.212529	0.0165552	0.136604	0.0137388	0.544769	0.230512	0.113992	0.0799633	0.187731	0.13671	0.14034	0.288842	0.0332363	0.617034	0.154923	0.1722809	-0.0008962259	0.0196537	0.102696	0.00576074	0.140078	0.00564314	0.0181444	0.257401	0.00919726	0.0626614	0.117834	0.141923	0.0092709	0.0212425	0.0764409	0.0120532	0.2119941	2	8.171049	0.1778056	0.501168	0.803435	1.08334	1.61206	0.262424	0.341093	0.0830066	0.0969857	0.117632	0.0988583	0.2110979	1.004246
8	0	-308.3369	-283.159	-25.17789	5.497334	2.658143	0.599403	0.0127499	0.147829	0.107475	0.0203345	0.622248	0.0565178	1.0516	0.0430316	0.252353	0.354647	0.133874	0.0949152	0.0675569	0.0306289	0.041207	0.342053	0.00925529	0.306638	0.47405	0.0508739	0.246297	0.2458825	-0.01379663	0.0259866	0.0866159	0.0313434	0.0918324	0.0382597	0.00832177	0.121015	0.000881877	0.0899678	0.0486818	0.167761	0.0022657	0.0620929	0.179273	0.0457015	0.3316336	2	7.206696	0.2660421	0.360955	0.710652	1.08022	1.84818	0.228084	0.255362	0.125162	0.131134	0.159269	0.100989	0.3178369	1.043408
9	0	-327.2015	-285.134	-42.06749	5.412798	3.06335	0.479875	0.206245	0.480382	0.300773	0.204769	1.80037	0.445577	0.370535	1.19207	0.157622	0.02511	0.00875366	0.0721935	0.169167	2.4925	0.168359	0.148881	0.578315	0.0113143	0.417031	0.108561	0.000409729	0.3023927	0.01391623	0.00882823	0.268949	0.0162874	0.0303614	0.0172369	0.0293446	0.119427	0.00277794	0.0802911	0.0548995	0.222164	0.0819653	0.00701739	0.044704	0.0157463	0.4721133	0	7.143654	0.1731001	0.394104	0.734976	1.08281	1.78811	0.225996	0.345003	0.0837239	0.0706888	0.224287	0.0503015	0.4860295	0.9713675
