Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-566.021	-565.9511	-0.06986166	12.24112	2.028056	0.0295445	0.0269336	0.00705327	0.0669326	0.00419445	0.0225484	0.0345627	0.0249694	0.0123367	0.0194786	0.000760936	0.0196554	0.0659366	0.00713699	0.00620044	0.0046184	0.0138544	0.0251094	0.0231612	0.0217375	0.00416474	0.00644092	0.0462358	0.00945115	0.0296897	0.00414224	0.0306698	0.00500625	0.0194204	0.0141862	0.0291737	0.0012867	0.0642787	0.00724446	0.019368	0.0198226	0.00979605	0.00485513	0.00955416	0.00891526	0.00386384	0.000859246	0.00280761	0.00971658	0.0621322	0.000870015	0.00930269	0.00862342	0.0287524	0.0720022	0.0105626	0.0134197	0.0311172	0.029287	0.0280894	0.122094	0.0949939	0.0374547	0.0371678	0.0311203	0.00584134	0.0503084	0.0122499	0.121998	0.0189686	0.00859391	0.0139623	0.0006685	0.00214004	0.0142411	0.0132263	0.0791726	0.00260416	6.48851e-05	0.0150607	0.0304823	0.00654633	0.0548259	0.00321396	0.0237944	0.00766346	0.0472376	0.0351394	0.140785	0.00832553	0.00835648	0.0289446	0.025745	0.0106251	0.0766824	0.00337561	0.00558587	0.0271661	0.0958678	0.00134926	0.0955046	0.0235242	0.00241564	0.0104559	0.0493122	0.02483414	0.02723117	0.0352467	0.0578803	0.159349	0.0313087	0.014483	0.0198841	0.179304	0.0245543	0.0990744	0.0266903	0.0106623	0.0945502	0.0379904	0.162637	0.0463848	0.5044552	21	65.43568	0.05826939	0.296601	0.657964	1.07068	1.97476	0.200432	0.187595	0.23328	0.0865941	0.176945	0.115153	0.5316864	0.9487834
100	-568.5336	-579.5663	11.03277	14.67681	4.977332	0.00272013	0.00671153	0.038165	0.00914685	0.0173153	0.0113933	0.0232183	0.0247647	0.0135167	0.00886878	0.1256	0.00420804	0.00782171	0.0418755	0.0216649	0.0232038	0.0199898	0.05588	0.00485676	0.00985484	0.04037	0.0106415	0.0210745	0.0120346	0.00594222	0.0421784	0.00990678	0.0050789	0.029081	0.0167652	0.0123219	0.0468356	0.00165723	0.0439637	0.01768	0.0149442	0.00211089	0.00985083	0.0140496	0.0310693	0.00397104	0.0607586	0.0056042	0.00664545	0.0202381	0.00575247	0.0100293	0.00341726	0.0187504	0.0714421	0.0120866	0.00612402	0.0153371	0.00685591	0.0322236	0.0275081	0.0124448	0.00790825	0.0249305	0.0200284	0.0104386	0.0151223	0.0214904	0.0905794	0.00171639	0.00203033	0.0140522	0.029184	0.00318341	0.0161576	0.0365812	0.0651019	0.0118997	0.0270227	0.00511688	0.0821015	0.00942193	0.0553127	0.0164146	0.00684243	0.00480858	0.00926239	0.0132948	0.00494418	0.00160624	0.00995689	0.089099	0.0506474	0.00604952	0.0372706	0.0171466	0.0191666	0.0104901	0.12646	0.0321521	0.0229902	0.00404758	0.00190039	0.0234697	0.0329019	0.02392737	0.009991721	0.135803	0.0507728	0.179629	0.060139	0.0323725	0.0513531	0.0353119	0.0287252	0.0304233	0.101721	0.0560181	0.0487213	0.0808164	0.0711305	0.0370629	0.4009822	20	60.23249	0.06274481	0.501133	0.803415	1.08334	1.61211	0.156158	0.196742	0.172192	0.164507	0.231944	0.0784563	0.4109739	0.9756877
200	-582.8744	-578.2982	-4.576181	12.25697	2.205044	0.0242724	0.0118733	0.0108155	0.0508873	0.0388454	0.0187167	0.00824909	0.0730427	0.0138833	0.013837	0.0293614	0.0237389	0.010291	0.00809672	0.00531543	0.0547105	0.023386	0.0242281	0.0322978	0.0114793	0.02168	0.0122443	0.0061548	0.00282104	0.0164708	0.00330706	0.0293246	0.000947625	0.0088163	0.044023	0.0323046	0.023573	0.00601881	0.0196789	0.0187425	0.0140253	0.0168344	0.00237802	0.0182053	0.0705272	0.0673625	0.0339826	0.0404054	0.00326665	0.15754	0.0179009	0.00224194	0.00997475	0.00980389	0.0035685	0.00730685	0.000861475	0.0713042	0.00432428	0.0149286	0.0449322	0.00711406	0.0269634	0.0141025	0.061189	0.0171435	0.000658959	0.0410329	0.0474548	0.0143193	0.00111763	0.0461401	0.00288413	0.0341555	0.00533387	0.00926063	0.000587139	0.105183	0.0490233	0.00479526	0.0248334	0.0269544	0.0367973	0.0265385	0.0053383	0.00299884	0.00349698	0.0463856	0.128057	0.046091	0.0160713	0.0396118	0.0371459	0.0440647	0.0399674	0.0535378	0.00956122	0.0107772	0.0157887	0.0151398	0.0415841	0.066935	0.0175926	0.00506151	0.027439	0.03026207	-0.002879035	0.0863096	0.0705054	0.137648	0.0768431	0.021204	0.00451978	0.0345572	0.0308781	0.0943322	0.0434157	0.00273018	0.159012	0.0658966	0.0447802	0.127368	0.5732399	15	63.04776	0.04611335	0.316581	0.675185	1.07437	1.93387	0.214473	0.207903	0.214375	0.0971903	0.200667	0.0653918	0.5703608	1.005048
300	-522.5889	-570.3124	47.72354	11.00408	1.938417	0.0154139	0.00500145	0.00322763	0.0158703	0.000136548	0.0224544	0.00749851	0.00528461	0.0521197	5.64401e-05	0.0269885	0.012935	0.000359671	0.00441155	0.0162914	0.00563366	0.0303273	0.00566434	0.0044158	0.0523522	0.00749532	0.00860389	0.018339	0.00603841	0.0169047	0.00066651	0.0371637	0.0188762	0.010685	0.0625715	0.0197217	0.020371	0.00861824	0.000273572	0.000620071	0.000467179	0.00480793	0.000832671	0.00573984	0.023654	0.000522034	0.0193577	0.0362108	0.0444742	0.00233687	0.0153885	0.00579029	0.00290548	0.0186613	0.0329018	8.41981e-05	0.0259289	0.012691	0.00347358	0.00325269	0.0157272	0.0601879	0.000690353	0.00287811	0.00338951	0.0152139	0.0202485	0.114197	0.0164387	0.00517575	0.0100616	0.00383125	0.0296919	0.0501098	0.00245233	0.00660273	0.00107433	0.00519502	0.00596408	0.0153209	0.000761719	0.0105335	0.0517385	0.00663874	0.00215436	0.00126954	0.0034061	0.00870406	0.0216397	0.00470084	0.0285912	0.0216962	0.0257909	0.0106316	0.00776234	0.0766853	0.0152285	0.0122208	0.0104191	0.0215234	0.00465167	0.0264325	0.00114012	0.0169857	0.0256942	0.01752989	0.03173382	0.078448	0.0417216	0.132958	0.0438818	0.104925	0.0173917	0.0229735	0.0404258	0.0626905	0.0488859	0.0975644	0.0817881	0.0660426	0.0942218	0.066081	0.3964384	14	64.07479	0.04175777	0.285811	0.648301	1.06837	1.99752	0.148086	0.255062	0.159282	0.169845	0.180067	0.0876589	0.4281723	0.9258854
400	-597.9627	-581.7582	-16.20448	7.043311	2.319068	0.00457365	0.0253459	0.0148131	0.108579	0.0142665	0.0690399	0.00454764	0.000818791	0.00467626	0.0380448	0.0337324	0.112803	0.00622572	0.0357348	0.00231382	0.000639344	0.0113431	0.0104087	0.00296423	0.00572626	0.0117869	0.0209542	0.0049427	0.0145667	0.006297	0.00338578	0.0562575	0.0296352	0.0464093	0.0103253	0.010403	0.0207772	0.0236445	0.00782382	0.00309741	0.0203462	0.0114798	0.00459478	0.00888169	0.0282811	0.0117812	0.0825975	0.00170558	0.00467694	0.120474	0.0952984	0.0849034	0.0754473	0.0195853	0.00208749	0.0311078	0.0111457	0.020648	0.00876821	0.0764388	0.0107008	0.00411965	0.0373214	0.0935965	0.0418065	0.000474866	0.02177	0.0550508	0.00120742	0.0333765	0.0135878	0.012015	0.00408604	0.00353809	0.0335015	0.0713644	0.0315144	0.0616055	0.0170851	0.0119881	0.00389558	0.00100123	0.0192111	0.0756712	0.0395312	0.0193947	0.00500076	0.0361907	0.180073	0.0171331	0.0514837	0.00127585	0.031831	0.0555848	0.0095829	0.046009	0.00704936	0.0251665	0.0381962	0.00201611	0.0257347	0.153037	0.0839691	0.0228504	0.000572519	0.03086898	0.04469965	0.023734	0.0212398	0.179512	0.0403735	0.0114098	0.0682772	0.15003	0.016455	0.0548659	0.0495144	0.105271	0.0409326	0.0336928	0.152986	0.0517052	0.459421	19	65.44202	0.06343813	0.328603	0.685154	1.07625	1.90999	0.165388	0.268921	0.173525	0.121447	0.172461	0.0982578	0.5041206	0.9113314
500	-591.5634	-581.6766	-9.886804	2.48337	6.438269	0.102611	0.0728944	0.0306331	0.00132468	0.00338032	0.0117596	0.118126	0.0230579	0.130302	0.0039099	0.0341522	0.0150598	0.00400957	0.0171667	0.0590664	0.0187833	0.0274693	0.0138852	0.0314861	0.00718392	0.0150289	0.0148809	0.0128986	0.00741249	0.0150852	0.0406806	0.0920598	0.00201002	0.0655704	0.0151549	0.0234802	0.0319896	0.0044884	0.00391423	0.0269419	0.00504812	0.0142322	0.00163397	0.00674341	0.0124631	0.01248	0.0649299	0.0538229	0.0107676	0.00779304	0.00378565	0.0506399	0.00679478	0.0161572	0.143842	0.0266711	0.0081701	0.0711175	0.000938324	0.042561	0.0061472	0.0262041	0.00131781	0.0346553	0.0107417	0.0147442	0.00141047	0.0339558	0.000974628	0.00862686	0.000132007	0.00934313	0.00632964	0.00256052	0.00424817	0.0233491	0.129085	0.0157552	0.0467904	0.176203	0.00629074	0.0113261	0.0829605	0.0107395	0.0061659	0.0522072	0.0021466	0.0444674	0.0515306	0.00765034	0.0189004	0.0824589	0.0167331	0.0325272	0.00273571	0.101739	0.0241471	0.0312581	0.0137899	0.141742	0.0669331	0.0350078	0.0418707	0.048204	0.0107409	0.0306367	0.04234214	0.0864207	0.0487639	0.0371644	0.0312756	0.0246373	0.0367688	0.124901	0.0303374	0.017801	0.117914	0.0254516	0.113964	0.0362565	0.17187	0.0964727	0.3708192	15	57.49374	0.06299722	0.552692	0.8319	1.08026	1.53515	0.13112	0.161444	0.180401	0.155796	0.278787	0.0924518	0.4131614	0.8975167
600	-534.7107	-577.4139	42.70322	11.03532	2.442168	0.0122358	0.0142931	0.0101171	0.054716	0.0024709	0.0062713	0.0184882	0.0503729	0.0385807	0.017161	0.00502461	0.00859023	0.008884	0.0128242	0.00433421	0.0126069	0.0145825	0.00745841	0.01131	0.0142622	0.0226513	0.018495	0.00496049	0.0050568	0.0252627	0.00269104	0.0571995	0.00472713	0.0238098	0.00405045	0.0130496	0.0109598	0.0454508	0.0237166	0.00437246	0.00683069	0.00069922	0.0137564	0.000325493	0.00760563	0.00779787	0.00637932	0.0076804	0.0107775	0.00322106	0.0173258	0.00528893	0.0645844	0.0142311	0.0423834	0.00309796	0.0121476	0.0148209	0.00204032	0.00486304	0.0354473	0.0179833	0.0694663	0.000740671	0.00509286	0.00163173	0.0143859	0.0167747	0.0340903	0.0512361	0.00480184	0.0394322	0.0138516	0.0113079	0.00818419	0.00611366	0.00804301	0.0433987	0.048468	0.0152562	0.00840035	0.0112625	0.0222088	0.0393904	0.0299738	9.88043e-05	0.0226762	0.000439652	0.00716006	0.0357394	0.00057715	0.0156048	0.0082101	0.0340102	0.0190929	0.015808	0.004046	0.0269958	0.066556	0.00100263	0.0136573	0.00357101	0.0482826	0.11785	0.0183694	0.01680814	0.01273226	0.0737055	0.0400798	0.154118	0.0259483	0.00837461	0.00993478	0.0929345	0.0716359	0.0639131	0.103568	0.0287286	0.0513448	0.0847072	0.1049	0.0861062	0.4957449	18	58.44615	0.07591109	0.340904	0.695069	1.07794	1.88609	0.200111	0.216655	0.212504	0.105196	0.18021	0.0853245	0.5084771	0.97496
700	-608.3306	-586.0728	-22.25786	4.216694	3.14348	0.0212018	0.0200425	0.00942869	0.0334289	0.0150382	0.0348625	0.0560724	0.0139061	0.159651	0.0239361	0.0332373	0.0703568	0.00963383	0.0470008	0.059	0.0129014	0.0119767	0.0280171	0.011946	0.0402266	0.0113678	0.0474058	0.0157155	0.00308473	0.00759149	0.0523948	0.120097	0.00919367	0.0262593	0.00976123	0.000775577	0.0938454	0.03328	0.00536928	0.0870164	0.00671113	0.00121135	0.0281718	0.00255263	0.0379552	0.0299477	0.029066	0.00416405	0.014479	0.0271861	0.050276	0.00373752	0.050142	0.0298749	0.0265962	0.0262328	0.0462289	0.0151763	0.00203222	0.000215335	0.0101783	0.020529	0.00363186	0.0160585	0.0232878	0.0648217	0.0153095	0.00935696	0.00937623	0.00557038	0.0900091	0.00352974	0.0211561	0.0346371	0.0359465	0.00609897	0.00840599	0.0348206	0.0359053	0.0757602	0.0127078	0.0100736	0.0325377	0.00366185	0.0272199	0.0124902	0.0657241	0.0554512	0.0461815	0.0612109	0.0394359	0.0556268	0.0593309	0.0241101	0.0105093	0.149819	0.0316059	0.0144775	0.0114343	0.103227	0.0068082	0.025572	0.0207226	0.0780835	0.00949643	0.03725701	-0.008996009	0.0387905	0.0161919	0.196306	0.0627283	0.0321092	0.0196725	0.0339395	0.00284381	0.0926789	0.0610801	0.0292511	0.0741826	0.127588	0.138547	0.0740909	0.432879	14	60.2286	0.07121276	0.400066	0.739175	1.08314	1.77762	0.205202	0.198656	0.200473	0.0908985	0.20851	0.0962607	0.423883	1.021223
800	-600.0115	-588.2934	-11.71808	11.45774	3.530531	0.0176073	0.0777149	0.0222724	0.0168513	0.078534	0.0213307	0.0443599	0.0193254	0.0278033	0.0594332	0.00126025	0.0300033	0.0272648	0.0202841	4.30769e-05	0.028824	0.00424851	0.00420668	0.00993736	0.00493397	0.00645594	0.0218326	0.0817664	0.0174693	0.00967782	0.0164302	0.0353955	0.0102813	0.071714	0.00462556	0.0122771	0.036689	0.024544	0.0140162	0.0461732	0.0335434	0.00525656	0.113666	0.0136488	0.0013539	0.01134	0.021246	0.0111866	0.0251119	0.0106911	0.00297446	0.00175389	0.00821176	0.00885071	0.0197501	0.0379797	0.0122734	0.00263325	0.0147979	0.00182385	0.00458686	0.0324698	0.00175893	0.00587539	0.0217171	0.0423286	0.000829576	0.0446075	0.0352579	0.010042	0.0149855	0.00585896	0.000235106	0.0385201	0.0127883	0.00574587	0.0128973	0.0884675	0.0149571	0.0872796	0.023882	0.0368558	0.0220952	0.0132368	0.00916388	0.0486102	0.00488287	0.037606	0.0225604	0.0408796	0.0427194	0.0530182	0.0161574	0.0117161	0.151123	0.0804002	0.0349966	0.109364	0.00086218	0.0503211	0.0353095	0.0270184	0.0483169	0.021186	0.00459119	0.0265603	-0.01607976	0.174476	0.0319815	0.169704	0.0104359	0.10649	0.0238422	0.0388597	0.0369136	0.0542815	0.0766405	0.0283036	0.055518	0.00385696	0.137634	0.051062	0.403515	14	64.73932	0.0468858	0.426552	0.757231	1.08412	1.73209	0.150311	0.194916	0.19577	0.187682	0.201502	0.069818	0.3874353	1.041503
900	-562.3367	-574.2864	11.94972	12.5162	2.899041	0.00639927	0.00587365	0.0297416	0.0260903	0.00710449	0.0123771	0.00414114	0.0193536	0.026055	0.0326858	0.0213266	0.00422278	0.00061358	0.00793732	0.0456248	0.00350249	0.0343978	0.0286532	0.000936322	0.0186071	0.0479672	0.0145196	0.0152213	0.00419402	0.00455769	0.010877	0.0405681	0.00458984	0.0207882	0.0489419	0.000505613	0.0185527	0.00276296	0.0013583	0.000182164	0.0131454	0.0653894	0.0127814	3.32855e-05	0.0284021	0.023725	0.0163565	0.0364533	0.00643332	0.0201359	0.0242797	0.0119411	0.0257116	0.00351249	0.0351246	0.0150638	0.0177552	0.0244155	0.0180813	5.72605e-05	0.0193853	0.0581806	0.00760503	0.0232491	0.0171437	0.0211996	0.0283891	0.0290025	0.00352362	0.00544507	0.0145843	0.0111912	0.00987805	0.0273638	0.00733794	0.00743496	0.01946	0.0201296	0.00771027	0.0422423	0.00929488	0.0428151	0.0403037	0.0101098	0.0356672	0.00632321	0.00555506	0.0153369	0.00574849	0.00383216	0.00042174	0.0589676	0.0252891	0.0768885	0.0274693	0.000845667	0.0196043	0.00638242	0.00266445	0.00561982	0.00548236	0.0113412	0.0902098	0.0107508	0.0330924	0.01750715	-0.02790678	0.0823761	0.0444803	0.145945	0.0239472	0.0403683	0.03501	0.0529724	0.0344244	0.0467861	0.0593471	0.046517	0.15535	0.0330252	0.108106	0.0913446	0.4665038	13	74.55921	0.03415468	0.381298	0.72578	1.08197	1.81095	0.165509	0.200569	0.188683	0.144061	0.228912	0.0722658	0.438597	1.063627
