Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-413.1992	-313.4042	-99.79502	12.0025	2.366786	0.06459127	-0.01846096	0.0487051	0.11665	0.021092	0.0187441	0.0253105	0.0121965	0.218322	0.0320445	0.069335	0.00958624	0.133844	0.0155946	0.0509916	0.221813	0.00577061	0.4676556	6	13.16272	0.09072115	0.333452	0.689096	1.07694	1.90051	0.147264	0.304944	0.183761	0.0701633	0.17503	0.118837	0.4491946	1.041098
1	0	-409.5772	-308.2639	-101.3133	12.51931	4.903751	0.06319631	-0.01875749	0.0727773	0.169143	0.0600665	0.00764364	0.00232254	0.00925511	0.212531	0.0358207	0.104905	0.0324585	0.113637	0.00314872	0.0141817	0.145647	0.0164609	0.4867098	6	12.58208	0.128863	0.49803	0.801617	1.08347	1.61689	0.121912	0.262218	0.159863	0.093523	0.191589	0.170896	0.4679523	1.040084
2	0	-401.185	-305.6305	-95.55444	9.050102	3.238737	0.06594051	0.0243604	0.029361	0.131022	0.0394271	0.0173456	0.0953208	0.0252234	0.123593	0.0082833	0.111903	0.00734632	0.122359	0.115914	0.043314	0.117553	0.012035	0.2977824	8	10.42593	0.1112288	0.406927	0.743945	1.08347	1.76566	0.153755	0.357222	0.116974	0.0885657	0.231856	0.051628	0.3221428	0.9243801
3	0	-417.1062	-314.737	-102.3691	11.73435	4.764107	0.07613012	0.1630917	0.0282581	0.106675	0.0391319	0.0089747	0.0362702	0.0278653	0.0743466	0.0306813	0.0624983	0.0292308	0.131575	0.0613323	0.0941969	0.164002	0.104962	0.4675983	3	14.19188	0.1372487	0.491975	0.79808	1.08369	1.62626	0.176964	0.267348	0.169164	0.0813809	0.168768	0.136375	0.63069	0.7414075
4	0	-408.5211	-307.8817	-100.6394	11.13229	3.203263	0.04553633	0.1929212	0.0613683	0.0522801	0.0315918	0.0679784	0.00415565	0.00462339	0.254453	0.0216843	0.136648	0.0909345	0.078241	0.0098663	0.0792217	0.0994378	0.00751599	0.2327253	9	15.82761	0.1157595	0.4044	0.742195	1.08335	1.77005	0.219604	0.271347	0.149128	0.0709081	0.190513	0.0985002	0.4256465	0.5467573
5	0	-414.0791	-313.2505	-100.8286	12.26216	1.381556	0.05645134	0.1396928	0.0266398	0.142168	0.0165005	0.0350385	0.000966235	0.0435618	0.106884	0.0219382	0.131031	0.0681242	0.0916453	0.0812482	0.182243	0.0396134	0.0123976	0.6508273	6	17.69789	0.04842233	0.206432	0.567576	1.04264	2.18336	0.259435	0.366547	0.0813811	0.0459544	0.163793	0.0828898	0.7905201	0.82329
6	0	-411.5072	-307.6624	-103.8447	12.32948	2.072132	0.0426239	0.009740888	0.0227815	0.167477	0.0144482	0.0499093	0.0138567	0.034563	0.0906942	0.0161409	0.0963273	0.0480328	0.168027	0.00923364	0.0337847	0.196177	0.038547	0.3966001	5	13.11765	0.1194954	0.301736	0.662471	1.07169	1.9641	0.13618	0.430905	0.0782566	0.121429	0.109994	0.123236	0.4063409	0.9760278
7	0	-417.5978	-318.6413	-98.95658	10.20883	6.678686	0.09134529	0.1298548	0.0206717	0.164639	0.0225584	0.0240788	0.0493201	0.00456075	0.110907	0.000274834	0.184356	0.0984806	0.187551	0.0410932	0.0212438	0.0168477	0.0534162	0.7310405	6	11.78284	0.1815701	0.559711	0.835585	1.0797	1.525	0.176657	0.44161	0.0676903	0.074504	0.171779	0.0677589	0.8608953	0.8491631
8	0	-407.4909	-302.8104	-104.6805	15.27764	1.114006	0.0562065	-0.02347969	0.0210634	0.0718143	0.0116732	0.0677373	0.0480433	0.00756031	0.141828	0.0129071	0.0457267	0.118502	0.162944	0.0277545	0.0172338	0.242291	0.00292099	0.670108	6	18.62487	0.07369889	0.159123	0.508527	1.01659	2.31576	0.255394	0.333133	0.0852267	0.0699132	0.154254	0.102079	0.6466283	1.036311
9	0	-404.0961	-316.893	-87.20303	7.239172	1.560786	0.08095409	0.03384236	0.0349981	0.173694	0.0363258	0.0145949	0.0299516	0.00348483	0.1504	0.00187134	0.127591	0.00757127	0.252791	0.00980327	0.0492372	0.0577955	0.0498906	0.7123365	7	7.930599	0.2474922	0.234562	0.598371	1.0538	2.11327	0.224432	0.301267	0.184106	0.0925815	0.113269	0.0843452	0.7461788	0.9546458
10	0	-411.8434	-306.9464	-104.897	10.55787	2.656873	0.06738481	0.007991134	0.0184041	0.11769	0.0130148	0.0229186	0.0692482	0.00134553	0.121012	0.0201993	0.138865	0.072309	0.241474	0.0572021	0.0119609	0.0888468	0.00550991	0.3259755	6	16.79466	0.12476	0.360842	0.710567	1.0802	1.84839	0.267398	0.327576	0.091068	0.0627404	0.179301	0.0719167	0.3339666	0.9760721
11	0	-403.7546	-307.4034	-96.35116	8.626555	2.365278	0.0637272	0.1779872	0.0572812	0.188522	0.0108737	0.0825709	0.0559715	0.000623745	0.200244	0.0159016	0.201823	0.00201076	0.0712054	0.0102863	0.0439606	0.0425434	0.0161823	0.2532524	6	12.27218	0.1932682	0.3333	0.688973	1.07692	1.9008	0.15912	0.319746	0.106841	0.0941847	0.217523	0.102585	0.4312396	0.5872661
12	0	-403.4474	-307.5682	-95.87925	10.35218	1.667915	0.0629516	-0.04844137	0.108998	0.0824374	0.00498165	0.0426477	0.0298347	0.00511761	0.187988	0.0334462	0.280888	0.00934121	0.102175	0.0311753	0.014162	0.0564914	0.0103153	0.5506537	6	11.3384	0.120013	0.250136	0.614312	1.05893	2.07662	0.247362	0.246465	0.179721	0.0760459	0.18033	0.0700763	0.5022123	1.096456
13	0	-410.8745	-309.905	-100.9695	9.699592	4.809803	0.05620286	0.1132644	0.0826991	0.154011	0.070313	0.0465526	0.0143289	0.0179904	0.118247	0.0159465	0.113406	0.00262945	0.194185	0.000267826	0.056568	0.0822517	0.0306038	0.3814404	5	14.50359	0.1274818	0.493981	0.799256	1.08362	1.62315	0.180186	0.290721	0.148035	0.0862483	0.195033	0.0997764	0.4947049	0.7710465
14	0	-405.1633	-311.4094	-93.75386	8.511354	1.9229	0.08732129	0.1181154	0.0629455	0.158298	0.0239254	0.0490384	0.0905255	0.000840249	0.0593052	0.0176551	0.10933	0.0674154	0.127302	0.0292465	0.00263932	0.195008	0.0065259	0.2485876	7	9.122912	0.143656	0.283894	0.646556	1.06793	2.00161	0.205121	0.321208	0.154591	0.103971	0.151269	0.0638403	0.366703	0.677899
