Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-292.9294	-265.8528	-27.07657	2.736346	2.554853	0.0302978	0.00987516	0.00222904	0.0224114	0.00952715	0.157463	0.0156351	0.00238381	0.0932992	0.0593461	0.0181024	0.00851323	0.106098	0.0050582	0.00390211	0.173962	0.0698381	0.00307703	0.0606376	0.00399816	0.0023554	0.00904899	0.0793923	0.00223485	0.00777764	0.0552258	0.0516024	0.029017	0.0540298	0.0243929	0.065039	0.0302676	0.0276087	0.0231787	0.10651	0.0018135	0.00665784	0.0417618	0.236352	0.0548431	0.0117387	0.0481951	0.102485	0.0571911	0.0400554	0.00297044	0.142735	0.00710337	0.04524429	-0.0451473	0.0222895	0.0499087	0.108638	0.0560645	0.0215384	0.0580552	0.0198581	0.0508128	0.149509	0.0832738	0.00388658	0.0897468	0.165497	0.056185	0.0647366	0.3483402	6	51.13375	0.05977407	0.351596	0.703465	1.07922	1.86571	0.276349	0.327948	0.0873967	0.0661738	0.171211	0.0709218	0.3031929	1.148906
100	-306.7416	-258.788	-47.95365	1.386756	2.090061	0.0256111	0.0408084	0.03149	0.0336764	0.0865933	0.0105948	0.030408	0.139952	0.0114549	0.0115673	0.000864956	0.156444	0.015585	0.110888	0.0460832	0.318167	0.0496933	0.0768636	0.00447532	0.0180688	0.00203255	0.0601132	0.00205716	0.170711	0.00854684	0.000135038	0.00382995	0.0608026	0.0775136	0.164825	0.0544489	0.127473	0.143264	0.124508	0.0509074	0.0209903	0.0163646	0.0136105	0.0697321	0.0407016	0.067223	0.553662	0.0721497	0.00213029	0.0738204	0.120597	0.000264804	0.00658271	0.06903195	0.006084798	0.0171782	0.0733532	0.160093	0.148236	0.0585097	0.0172646	0.0349258	0.0190081	0.144654	0.0244996	0.0364574	0.153373	0.082739	0.00868621	0.0210232	0.5097353	8	54.22005	0.05390991	0.303793	0.664261	1.07209	1.95986	0.183737	0.296927	0.173793	0.0760384	0.213378	0.0561264	0.5158201	0.9882036
200	-277.222	-256.1703	-21.05166	4.360069	2.54881	0.0365783	0.0191273	0.0200882	0.0167031	0.0452847	0.0113844	0.00280475	0.00357423	0.013273	0.040454	0.0139877	0.0754876	0.0140889	0.000983923	0.0123374	0.0423824	0.00902285	0.121528	0.0116758	0.0491124	0.00171336	0.0162264	0.038433	0.0126356	0.00405929	0.000575422	0.0298476	0.00105345	0.0243085	0.016552	0.0174771	0.123155	0.0253348	0.00736342	0.0918453	0.0278114	0.241692	0.00245228	0.0350983	0.148666	0.062287	0.0962049	0.00966403	0.00485137	0.0813135	0.213163	0.0297786	0.104731	0.05067406	0.04228274	0.0174561	0.0275061	0.0458397	0.253838	0.0127402	0.000900766	0.091667	0.0259933	0.160239	0.0392395	0.002694	0.104599	0.0671175	0.142745	0.00742552	0.211192	10	52.04286	0.07373359	0.351036	0.70303	1.07916	1.86677	0.245397	0.252315	0.173179	0.121652	0.146464	0.0609938	0.2534748	0.8331876
300	-267.9026	-261.0322	-6.870346	4.592908	3.966582	0.0135033	0.0104313	0.0170439	0.00266037	0.0589182	0.0704278	0.0261018	0.0575296	0.046168	0.0121363	0.0278174	0.0619158	0.0203938	0.0563533	0.0328692	0.0436915	0.044256	0.0414056	0.0118795	0.0131224	0.0519326	0.00708873	0.0127218	0.0265478	0.00709846	0.00154691	0.00893477	0.0327218	0.103012	0.0537047	0.0461892	0.00300664	0.0103157	0.00287492	0.0249044	0.0238006	0.041405	0.00290768	0.123932	0.0167939	0.0321603	0.0590972	0.0098253	0.0355504	0.00336174	0.00323774	0.0582265	0.000176632	0.0414475	0.07858842	0.0395056	0.0385487	0.0803427	0.0543551	0.0763115	0.042245	0.122862	0.0332948	0.0842672	0.201383	0.00426974	0.110986	0.0156393	0.0803317	0.0156584	0.3594219	9	53.70454	0.1125308	0.452517	0.774045	1.0844	1.68903	0.189202	0.273902	0.125109	0.12263	0.220575	0.0685825	0.4380103	0.8205786
400	-283.7668	-263.4126	-20.35421	2.756453	3.753638	0.0370506	0.0200495	0.00830781	0.00533318	0.0230556	0.14151	0.0862393	0.0261754	0.0878832	0.00202171	0.0316038	0.00813416	0.113433	0.0129213	0.0633159	0.058841	0.0187528	0.0690574	0.029875	0.0531982	0.016875	0.0328425	0.00648197	0.0550849	0.0161401	0.00283037	0.111995	0.0155599	0.00363255	0.124296	0.0206347	0.114334	0.0489112	0.199469	0.0219014	0.00554121	0.00945936	0.0148527	0.0818561	0.0173472	0.00353086	0.000776218	0.014913	0.236074	0.16039	0.0246496	0.00169134	0.0272259	0.04658892	0.02270217	0.0169219	0.0923314	0.0709537	0.104945	0.0898561	0.0121232	0.0277063	0.0370383	0.183871	0.0447948	0.0364463	0.14291	0.0792779	0.0544222	0.00640237	0.3202662	6	50.46788	0.08273499	0.440294	0.766234	1.08435	1.70912	0.140798	0.32919	0.134386	0.151017	0.203193	0.0414175	0.3429684	0.9338068
500	-293.9704	-268.6258	-25.34461	1.859699	2.331141	0.0930407	0.061919	0.0216884	0.0387568	0.131661	0.0393852	0.00355664	0.000695085	0.00932543	0.0532889	0.00391735	0.0545898	0.0317613	0.0288519	0.0151941	0.0835611	0.0223447	0.110188	0.016669	0.0399588	0.128411	0.00252866	0.0414234	0.0127399	0.0382515	0.0346948	0.232547	0.00931781	0.0768815	0.0073639	0.0041967	0.192627	0.00135456	0.0185191	0.0372944	0.0219694	0.0236253	0.127691	0.0262072	0.0134689	0.0038155	0.00545569	0.00967489	0.0274705	0.0725236	0.072319	0.126152	0.018175	0.05694979	0.05838144	0.00693181	0.0533595	0.0505674	0.0417581	0.13682	0.0640838	0.0417602	0.0350743	0.0255865	0.0964221	0.0184374	0.219545	0.0351758	0.118624	0.0558545	0.2232999	8	50.12515	0.06996308	0.32984	0.686164	1.07643	1.90757	0.258114	0.237724	0.100026	0.0967823	0.24826	0.0590933	0.2816814	0.7927395
600	-268.6037	-259.6158	-8.987844	2.029985	1.696214	0.00864953	0.000619517	0.00795168	0.0162915	0.0460516	0.017106	0.051035	0.0118829	0.00722712	0.0204032	0.0221717	0.0162129	0.0378729	0.0214497	0.0270317	0.111908	0.0129398	0.0664383	0.00841669	0.0077608	0.0403102	0.0260524	0.141087	0.0127542	0.0596768	0.0487603	0.124719	0.0108894	0.025184	0.0310699	0.00892805	0.00710183	0.00985041	0.00987344	0.00798282	0.00529648	0.00137037	0.154262	0.0272427	0.0830914	0.0119283	0.00417756	0.0292128	0.0264553	0.000621923	0.00435229	0.0963977	0.00258171	0.0330125	-0.03083513	0.0228901	0.0649538	0.0592214	0.0414671	0.0144694	0.00336695	0.0819751	0.0401318	0.166546	0.0547164	0.000884585	0.179907	0.128691	0.0421379	0.0986408	0.2949839	8	53.69075	0.06735342	0.254105	0.618261	1.06013	2.0675	0.220302	0.242309	0.15773	0.111195	0.222869	0.0455956	0.2641487	1.116734
700	-325.4123	-263.7742	-61.63811	0.9753588	1.882729	0.0505262	0.232436	0.161333	0.00173501	0.184612	0.0435734	0.106289	0.0372923	0.416805	0.0680304	0.0478511	0.00949081	0.0352394	0.0166071	0.0946284	0.551717	0.0861994	0.00605826	0.158968	0.149953	0.0286101	0.00228816	0.582251	0.220382	0.0397105	0.0908641	0.0262002	0.0444774	0.00860662	0.304227	0.0938481	0.083852	0.180995	0.362894	0.0726402	0.0223197	6.80255e-06	0.138377	0.0226437	0.00459495	0.0814666	0.0814313	0.00121632	0.07685	0.228404	0.00421101	0.00433946	0.022214	0.1432855	0.1110041	0.0112803	0.00823602	0.0244182	0.17973	0.0127905	0.0118327	0.0211547	0.0667914	0.113148	0.0919294	0.0223341	0.20396	0.0815922	0.00722428	0.143577	0.4330416	8	55.13552	0.07900102	0.278862	0.641934	1.06676	2.01245	0.26462	0.256264	0.2069	0.105626	0.137066	0.029524	0.5440457	0.7959655
800	-285.6212	-255.4165	-30.20467	2.68332	4.04185	0.0591196	0.0030703	0.00852053	0.00442712	0.032967	0.00559207	0.0153465	0.0501239	0.00211766	0.0979789	0.0265082	0.0397777	0.00942785	0.0321111	0.0521349	0.129168	0.00173141	0.190893	0.0375954	0.0170974	0.0560207	0.0288467	0.0157058	0.0712319	0.0779336	0.011473	0.15742	0.0115822	0.114929	0.0741545	0.0204461	0.0204599	0.0239003	0.0229635	0.00620437	0.107255	0.0340428	0.0360575	0.0518015	0.00672499	0.0412497	0.0682249	0.0372646	0.129126	0.0119316	0.0378301	0.0395792	0.00682746	0.04541877	-0.02105066	0.0223699	0.0160888	0.16094	0.0804573	0.00786856	2.4965e-05	0.0551061	0.031059	0.130816	0.141946	0.0260955	0.140259	0.00752131	0.169611	0.00983702	0.3487483	10	50.83707	0.07314199	0.456647	0.776644	1.08439	1.68232	0.201208	0.302533	0.095817	0.106439	0.176557	0.117446	0.3276976	1.064238
900	-304.6207	-273.0926	-31.52814	3.223787	4.497023	0.0010917	0.0920175	0.000179008	0.00121097	0.0114961	0.0931241	0.000199238	0.0301646	0.266633	0.0807795	0.0272527	0.0104218	0.184149	0.00660598	0.0680699	0.0449391	0.0403268	0.04007	0.000572527	0.007408	0.0561341	0.00184786	0.156447	0.0264757	0.110603	0.00484853	0.0150771	0.0178362	0.0326072	0.107762	0.0137067	0.0362492	0.0353919	0.384578	0.0111283	0.0285039	0.00148078	0.0611188	0.104245	0.0386691	0.199131	0.0756353	0.003104	0.0474823	0.0220337	0.0128015	0.161253	0.131948	0.06132678	0.06015047	0.0330457	0.0324092	0.050803	0.160711	0.103567	0.0131172	0.0328743	0.0786686	0.00241318	0.0213232	0.048916	0.224208	0.0674636	0.103851	0.0266291	0.4085422	8	52.9174	0.1137544	0.479743	0.790815	1.08405	1.64539	0.132024	0.289606	0.190535	0.179518	0.172279	0.0360376	0.4686926	0.8716633
