Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-605.6738	-521.4634	-84.21046	22.7537	3.07106	0.27853	0.00780602	0.034009	0.02771	0.0598279	0.00918731	0.00249663	0.467747	0.00863743	0.185216	0.0061992	0.179731	0.101834	0.0686101	0.00100415	0.433406	0.0276469	0.104759	0.093384	0.355933	0.156895	0.0444971	0.0180084	0.1392	0.202121	0.0447421	0.113983	0.0432842	0.0215656	0.11673	0.145305	0.167267	0.0178438	0.150708	0.0295387	0.188837	0.0427224	0.00247664	0.209055	0.139951	0.488194	0.344287	0.142378	0.0490964	0.274259	0.169828	0.0587336	0.0145548	0.233912	0.125492	0.103797	0.0906554	0.649591	0.0221854	0.0517029	0.00233662	0.284841	0.0408234	0.285522	0.168328	0.1413842	0.003647016	0.0588528	0.318796	0.0291989	0.0113122	0.00692712	0.0493893	0.0519263	0.0437745	0.0106582	0.0720994	0.147683	0.017947	0.0416362	0.109865	0.0299338	0.3967998	9	33.09463	0.05371493	0.394686	0.735388	1.08285	1.78708	0.137727	0.125964	0.0948446	0.409099	0.111153	0.121212	0.4004469	0.9908926
100	-591.5868	-512.978	-78.60882	16.49668	2.813884	0.000560521	0.0148239	0.00278765	0.676856	0.12242	0.0769571	0.359098	0.141457	0.13275	0.0711304	0.0591696	0.255845	0.190713	0.0296523	0.431107	0.0069533	0.0797797	0.00789655	0.000625184	0.0264037	0.285985	0.033481	0.0839608	0.164046	0.0282046	0.0443013	0.0281577	0.0605805	0.091877	0.322394	0.141785	0.626152	0.18913	0.0177897	0.0501267	0.0746658	0.10051	0.0354209	0.064983	0.201213	0.00206297	0.153783	0.0137069	0.325421	0.0375023	0.0870116	0.25915	0.225175	0.00483543	0.0754387	0.00684946	0.0201107	0.136863	0.0109117	0.480137	0.0578037	0.0195449	0.00847171	0.119961	0.175922	0.1340648	-0.01442033	0.047173	0.312207	0.0489705	0.016949	0.00521813	0.00634998	0.0190797	0.00921336	0.0337908	0.0336744	0.218028	0.0509699	0.0233101	0.138054	0.0370117	0.5320792	9	27.28849	0.08438141	0.374331	0.720673	1.08143	1.82357	0.121845	0.150243	0.0774652	0.420301	0.125315	0.104832	0.5176589	1.027857
200	-608.0495	-518.0545	-89.99503	26.93176	3.37134	0.00352597	0.141407	0.352031	0.574755	0.0677965	0.128329	0.170615	0.201115	0.00410142	0.611668	0.0120669	0.0894624	0.218407	0.0572939	0.447864	0.0895705	0.00617685	0.0757036	0.0311027	0.36972	0.0526252	0.021688	0.000564384	0.105667	0.122341	0.000384767	0.114579	0.13632	0.226979	0.102978	0.0686682	0.231068	0.110415	0.254499	0.0461994	0.00172971	0.302407	0.044185	0.168296	0.0569465	0.0233079	0.0643932	0.0674583	0.0537439	0.11282	0.293185	0.0534812	0.243574	0.744009	0.0138829	0.0714782	0.0102601	0.280039	0.458596	0.120549	0.0775881	0.0439166	0.162299	0.063368	0.0827675	0.1469312	0.01164875	0.0591736	0.354129	0.056314	0.0557727	0.0160064	0.0143615	0.0627791	0.0113938	0.00476684	0.0605002	0.169623	0.0285759	0.00853316	0.0929351	0.00513487	0.4629262	10	26.95695	0.08332539	0.416095	0.750215	1.08382	1.74987	0.120644	0.098021	0.066053	0.437182	0.123974	0.154126	0.4745749	0.9754543
300	-595.8646	-514.6673	-81.19726	28.44227	4.000241	0.0192425	0.0204026	0.0101181	0.0759292	0.00156154	0.0261972	0.255694	0.351584	0.123356	0.0588943	0.0107835	0.299979	0.307012	0.00516545	0.0506061	0.0663251	0.163934	9.07901e-05	0.0502773	0.0680678	0.085314	0.00171288	0.0368849	0.052177	0.0420553	0.326881	0.0162769	0.00597586	0.116447	0.479134	0.340898	0.0852567	0.197205	0.11162	0.000247772	0.0193911	0.0309914	0.0816225	0.200431	0.270742	0.00694805	0.0115674	0.00857894	0.071146	0.44433	0.483003	0.0334461	0.478782	0.0748356	0.0238386	0.234539	0.289406	0.0107824	0.125065	0.0582502	0.124459	0.00176135	0.0151066	0.259232	0.0668141	0.1172869	-0.1132942	0.108072	0.177681	0.0709664	0.0123388	0.0075452	0.00927851	0.0866229	0.0314069	0.0235972	0.0660981	0.174792	0.073723	0.00218508	0.137476	0.0182178	0.6649803	9	28.4637	0.08631012	0.454375	0.775217	1.0844	1.68601	0.125037	0.0989469	0.0511914	0.40946	0.137064	0.178301	0.5516861	1.20536
400	-602.0985	-519.9706	-82.12791	31.99459	3.000152	0.0230301	0.131916	0.276989	0.0861085	0.057252	0.247327	0.0938225	0.0381132	0.0065848	0.0324461	0.0615109	0.0677342	0.0667707	0.0235837	0.231337	0.048841	0.00127714	0.147894	0.0852627	0.373204	0.124586	0.0368146	0.0162694	0.294182	0.196827	0.0264251	0.116901	0.000875502	0.00218895	0.00283694	0.0324136	0.203661	0.060128	9.45306e-06	0.0377919	0.0108925	0.0550757	0.0757344	0.00124182	0.164862	0.0130341	0.134877	0.18015	0.305022	0.0126402	0.155551	0.212116	0.0812396	0.0252531	0.255654	0.412884	0.065723	0.335883	0.0760926	0.131076	0.00439657	0.0729099	0.0267044	0.258046	0.206624	0.1204349	-0.008917348	0.0515256	0.174157	0.0606287	0.0329876	0.0432965	0.0286383	0.0721534	0.0464409	0.103325	0.0883363	0.0317284	0.124797	0.00110384	0.138256	0.00262661	0.4912819	7	41.50654	0.07524481	0.389274	0.731536	1.08252	1.79667	0.118022	0.0801403	0.0823593	0.434284	0.135078	0.150115	0.4823646	1.018487
500	-603.3599	-517.5502	-85.80967	28.01144	1.775686	0.0104477	0.00725664	0.0259649	0.847309	0.0153192	0.0599977	0.111944	0.177539	0.173013	0.115646	0.0278344	0.483631	0.369224	0.0703998	0.0488513	0.0202825	0.0696577	0.131499	0.271959	0.102779	0.131954	0.105732	0.108358	0.0900457	0.421133	0.0780723	0.0967158	0.00922265	0.109857	0.237645	0.121325	0.0828396	0.102419	0.100792	0.0212771	0.0694521	0.124931	0.126334	0.0211307	0.2393	0.00228773	0.0792291	0.010887	0.0615106	0.100231	0.0397793	0.038984	0.584162	0.0502532	0.136335	0.154758	0.167377	0.173845	0.303733	0.146808	0.456432	0.036381	0.016434	0.270704	0.0874193	0.144446	0.006712106	0.0246527	0.528006	0.0486336	0.00345381	0.0159203	0.0278756	0.0531723	0.0144971	0.0101319	0.0281964	0.125484	0.0726769	0.00220317	0.0405683	0.0045279	0.6189491	8	28.56029	0.05844214	0.264944	0.628823	1.06321	2.04302	0.105318	0.122698	0.048898	0.410877	0.151746	0.160463	0.6256612	0.989272
600	-606.7063	-521.4895	-85.21679	23.28586	2.626871	0.0974253	0.612421	0.0854599	0.104152	0.0931688	0.0186396	0.00572588	0.0399266	0.213225	0.0210324	0.116041	0.138521	0.349384	0.019651	0.29056	0.24047	0.0411926	0.0254746	0.0946385	0.103953	0.0267586	0.190086	0.0534944	0.0305557	0.0129001	0.142252	0.119242	0.0187789	0.0391559	0.47568	0.130416	0.346943	0.0753609	0.0183557	0.107448	0.00989197	0.0533045	0.192497	0.0353505	0.00988431	0.0113842	0.038499	0.0506859	0.000373715	0.155619	0.205585	0.165287	0.603048	0.0166202	0.0513344	0.382135	0.057336	0.00218769	0.250215	0.0933338	0.0890875	0.00248926	0.132816	0.270639	0.14769	0.1320625	-0.02570906	0.0151089	0.29698	0.080366	0.185814	0.00181498	0.0176753	0.0639063	0.0477065	0.0140594	0.0329344	0.0717911	0.0665766	0.00366259	0.0882487	0.0133554	0.3735648	8	31.20562	0.06066978	0.358164	0.708525	1.07993	1.85338	0.0817635	0.083536	0.0645708	0.511801	0.140693	0.117635	0.3478557	1.073907
700	-591.2111	-525.8778	-65.33333	27.09244	3.136254	0.0669062	0.350936	0.0718784	0.0833932	0.07034	0.0460207	0.0264586	0.172341	0.0687828	0.00539554	0.0713609	0.170094	0.182901	0.0498652	0.00124662	0.018916	0.00152386	0.184769	0.0122166	0.209163	0.0215876	0.154253	0.0100212	0.145196	0.189341	0.00144327	0.0879317	0.0316357	0.0273175	0.100021	0.10858	0.037909	0.0491842	0.0223682	0.085632	0.0151696	0.023775	0.190602	0.0364098	0.00431909	0.0223718	0.02512	0.0985316	0.0901665	0.2136	0.194816	0.0390906	0.0165736	0.147337	0.168609	0.228328	0.018861	0.450673	0.0597476	0.0132849	0.204806	0.0154799	5.81991e-05	0.00394984	0.0924697	0.08852741	-0.0008982629	0.0956026	0.230103	0.0768994	0.0181312	0.000375353	0.0113146	0.0486485	0.0482544	0.0938401	0.000399199	0.126251	0.0489953	0.013295	0.157776	0.0301143	0.2343437	8	29.19569	0.1223502	0.399536	0.738803	1.08311	1.77855	0.102961	0.127148	0.0823902	0.451821	0.115032	0.120647	0.2334454	1.003848
800	-623.6255	-530.3946	-93.23093	24.64756	3.26203	0.305335	0.0706719	0.0169235	0.0945512	0.0103447	0.0368815	0.0384654	0.186143	0.131549	0.153498	0.0810196	0.245745	0.429719	0.208146	0.0498368	0.0541514	0.0178371	0.0427598	0.0203162	0.118098	0.394359	0.392062	0.00502128	0.143317	0.13903	0.0883109	0.343783	0.0237378	0.0437227	0.345625	0.0492774	0.245011	0.24754	0.0450328	0.0513342	0.0111972	0.459867	0.144025	0.151743	0.324449	0.0156769	0.0891856	0.0160209	0.0623336	0.250111	0.570179	0.000510911	0.650046	0.351543	0.0211553	0.0822301	0.257555	0.037058	0.0492581	0.207386	0.0123703	0.0510154	0.0960322	0.101264	0.0175099	0.1357215	0.02614921	0.0104748	0.229283	0.0371574	0.0106382	0.0592611	0.0533936	0.0463308	0.0513052	0.0992393	0.0117081	0.115668	0.102715	0.0086577	0.151422	0.0127457	0.3167814	8	26.04345	0.08635362	0.408569	0.745076	1.08354	1.76282	0.0904743	0.115138	0.0689385	0.460622	0.115388	0.149439	0.3429306	0.9237478
900	-589.6627	-516.9333	-72.72945	25.29946	2.691231	0.00176147	0.152695	0.0266449	0.123854	0.0285808	0.0007482	0.0612521	0.0137067	0.208061	0.141966	0.255468	0.0540431	0.452964	0.00462964	0.0952326	0.0291395	0.00772849	0.0144511	0.0717819	0.274947	0.00408365	0.0712839	0.0269974	0.0994549	0.15141	0.0429409	0.0603099	0.0922691	0.0835107	0.150325	0.117171	0.0245603	0.022515	0.0166595	0.0239366	0.0703769	0.444621	0.278787	0.130658	0.463413	0.0072104	0.0507697	0.0216607	0.262016	0.162364	0.242607	0.0229147	0.164073	0.0216698	0.0534906	0.0220626	0.163195	0.0520576	0.494699	0.0876435	0.0652273	0.11554	0.0260098	0.0539379	0.336406	0.09788017	0.07714451	0.062428	0.23138	0.0527983	0.0307858	0.0401802	0.0303349	0.0795792	0.0417925	0.0984925	0.026751	0.102379	0.119718	0.00396845	0.07676	0.00265223	0.4499626	11	28.54469	0.09423944	0.363868	0.71286	1.0805	1.84277	0.0772383	0.100698	0.058173	0.452275	0.183259	0.128356	0.5271071	0.8536455
