Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-424.2424	-364.5182	-59.72423	9.060711	3.013737	0.0455118	0.013143	0.027568	0.247771	0.353253	0.132394	0.170584	0.00180549	0.0713619	0.131493	0.0307485	0.0246879	0.0186226	0.162849	0.22744	0.0468584	0.0213201	0.0281098	0.158604	0.0096054	0.0428186	0.0961052	0.0283692	0.678848	0.357691	0.38644	0.0513056	0.055409	0.375413	0.12137	0.022454	0.00882171	0.137455	0.0682811	0.0288632	0.0033427	0.035272	0.252256	0.0271621	0.00694749	0.0145257	0.0712589	0.264344	0.0846066	0.237224	0.0117171	0.0093735	0.0174615	0.438507	0.506375	0.150133	0.390913	0.641664	0.0195819	0.0572424	0.00899009	0.308851	0.159901	0.12432	0.594784	0.162637	0.0926037	0.1398029	0.0771958	0.130856	0.0527045	0.08536	0.0651926	0.0470605	0.115479	0.0556253	0.0107034	0.170816	0.0205074	0.150137	0.0184979	0.0102437	0.0619064	0.00491026	0.6795459	19	9.659018	0.2760919	0.390322	0.732286	1.08258	1.79481	0.163407	0.14226	0.247901	0.0656974	0.231858	0.148876	0.7567417	0.8979892
1100	-437.0758	-375.0595	-62.01632	8.896157	6.397842	0.0648358	0.0185062	0.0973289	0.0182492	0.478266	0.0231726	0.0394084	0.0409643	0.300048	0.00263492	0.0126172	0.00742008	0.0123505	0.154282	0.151488	0.243351	0.0383403	0.0931629	0.352249	0.048077	0.0153416	0.0532816	0.00314459	0.091353	0.325738	0.441217	0.139494	0.0619828	0.0272933	0.151937	0.16076	0.0199414	0.421648	0.157655	0.38093	0.0312985	0.557492	0.0902098	0.300481	0.128669	0.00667449	0.0290478	0.455201	0.0592681	0.0100675	0.0361676	0.00580038	0.0381882	0.0134356	0.566756	0.121697	0.0515351	0.0123252	0.212017	0.231526	0.524315	0.0679437	0.344274	0.0300676	0.0397373	0.0374922	0.0247465	0.124181	-0.09269794	0.0630326	0.0983958	0.072854	0.0437044	0.172733	0.0190126	0.0145813	0.0172382	0.159903	0.0224812	0.0290026	0.0366639	0.0268581	0.14481	0.0787292	0.8198319	11	8.993369	0.2025473	0.551478	0.831258	1.08035	1.53691	0.134364	0.144375	0.21178	0.078107	0.336457	0.0949175	0.7271339	1.127484
1200	-437.4722	-375.257	-62.21515	8.438582	4.637991	0.142708	0.0259898	0.0809053	0.167992	0.0437951	0.0783197	0.0300997	0.0703077	0.076644	0.0306914	0.524483	0.0428161	0.04305	0.0169461	0.0359127	0.0298434	0.0443485	0.0129515	0.00437973	0.0168095	0.028097	0.0887074	0.11051	0.623954	0.00248132	0.690033	0.00394901	0.0129474	0.0187822	0.0744352	0.0277104	0.00393667	0.189543	0.0993363	0.521676	0.051383	0.0347582	0.209494	0.00480518	0.0804406	0.0209362	0.156684	0.0532984	0.231446	0.131113	0.124241	0.177374	0.00344915	0.560525	0.533769	0.062467	0.00705276	0.0792863	0.0350307	0.112944	0.0199329	0.4844	0.024374	0.137839	0.0290064	0.244187	0.107759	0.117705	0.1032465	0.0752902	0.0555213	0.110157	0.0562177	0.00736749	0.0586309	0.00988745	0.0105379	0.0661966	0.0800253	0.174248	0.0421045	0.0963411	0.0826182	0.0748572	0.8939144	16	13.17673	0.1737671	0.48631	0.794735	1.08387	1.63509	0.161107	0.179289	0.113383	0.117334	0.215555	0.213332	0.9971609	0.8964596
1300	-424.8638	-355.2746	-69.58922	8.406838	3.497803	0.0126749	0.0329827	0.0192089	0.0699356	0.0986142	0.00278351	0.0746962	0.0693482	1.24307	0.0110194	0.00136701	0.318439	0.133596	0.460113	0.0427059	0.0261168	0.298945	0.00396707	0.216113	0.056898	0.00232367	0.0967009	0.00916493	0.362593	0.0314872	1.06595	0.0640959	0.0193041	0.0178333	0.168217	0.0700028	0.000334781	0.405077	0.0048046	0.0847347	0.116496	0.00159117	0.610243	0.0515051	0.0433585	0.0248995	0.147607	0.509506	0.047184	0.11844	0.119666	0.013227	0.00789072	0.743195	0.404975	0.0246688	0.0464769	0.459232	0.0350601	0.00507539	0.0367971	0.24691	0.0465894	0.0358793	0.0978063	0.02698	0.0130984	0.1549528	0.1159882	0.133097	0.138766	0.276477	0.00227926	0.00998766	0.0212766	0.000492539	0.00349347	0.0782987	0.0172316	0.112117	0.0100743	0.0839947	0.0753502	0.0370644	0.5296417	12	11.32516	0.2964077	0.424449	0.755831	1.08407	1.73565	0.127946	0.142915	0.153176	0.10895	0.317272	0.149741	0.6456298	0.8203488
1400	-422.6995	-365.7406	-56.95897	10.19703	5.90157	0.0119138	0.168938	0.112021	0.132726	0.0129684	0.057526	0.0407996	0.00578409	0.0312402	0.0424523	0.0875752	0.193978	0.0806143	0.12569	0.144808	0.0282333	0.0529824	0.0147307	0.00681809	0.0190551	0.00669518	0.00859243	0.0118593	0.144181	0.0291377	0.246417	0.0444083	0.0621892	0.123189	0.0267284	0.0116027	0.0255166	0.355477	0.500771	0.210999	0.207497	0.00486619	0.438201	0.0178595	0.00598463	0.0268786	0.234134	0.135448	0.118253	0.376363	0.0106188	0.0144278	0.0839047	0.177202	0.077959	0.131165	0.0216191	0.278794	0.0414553	0.0126639	0.0198213	0.558173	0.151852	0.0683298	0.071493	0.233544	0.0240476	0.09536968	0.07446337	0.111086	0.123634	0.0809656	0.0221727	0.0126247	0.0330285	0.00118687	0.022482	0.142534	0.0288096	0.060908	0.00813346	0.0908229	0.238466	0.0231453	0.5055175	15	16.35014	0.2322275	0.535699	0.822792	1.08148	1.56003	0.133902	0.129729	0.223268	0.130082	0.296432	0.0865875	0.5799809	0.8716106
1500	-461.9138	-370.7416	-91.17221	9.129596	3.632816	0.523831	0.0261446	0.0752318	0.0120238	0.532764	0.0324107	0.267023	0.012337	0.0508674	0.0101554	0.00799771	0.0136504	0.0300179	0.799482	0.0802453	0.0063917	0.0558424	0.114516	0.830185	0.0143523	0.0300658	0.0211524	0.109862	0.0689462	0.611424	0.0910212	0.0272103	0.0404326	0.120692	0.0372107	0.0303863	0.00678408	0.635791	0.233683	0.00109105	0.0679226	0.557245	0.232161	0.168773	0.106839	0.00646103	0.0619699	0.107228	0.016813	1.01024	0.297397	0.0281731	0.369202	0.852757	0.509056	0.828261	0.0468053	0.0416374	0.723579	0.247567	0.232391	0.0988193	0.760292	0.428961	0.128154	0.0190568	0.0367633	0.2075942	-0.07361086	0.0786149	0.0271915	0.086488	0.053364	0.122577	0.040845	0.00839655	0.00845353	0.110879	0.101654	0.0784639	0.0147663	0.185977	0.0733142	0.00901503	0.8703624	14	11.67357	0.2195282	0.432978	0.761471	1.08425	1.7213	0.18068	0.155189	0.178351	0.0904942	0.284574	0.110712	0.7967515	1.092389
1600	-439.163	-367.6878	-71.47513	11.05919	4.318863	0.118243	0.00896463	0.0258789	0.0547214	0.709266	0.0185421	0.0410533	0.293931	0.000613047	0.029216	0.00880397	0.0391503	0.139109	0.133329	0.0324615	0.0431446	0.0305687	0.224278	0.00606933	0.0707787	0.0446097	0.149224	0.0515135	0.0872726	0.0435522	0.0101082	0.00415257	0.0334238	0.00994992	0.19797	0.268583	0.0168113	0.459112	0.234031	0.0467538	0.0164801	0.171156	0.00360566	0.193158	0.013759	0.0396053	0.0762146	0.131693	0.655286	0.830271	0.15969	0.231934	0.070127	0.0996416	0.545999	0.0432503	0.0173113	0.00253196	0.254849	0.0281212	0.169725	0.118289	0.277957	0.174402	0.0576056	0.00152279	0.0096742	0.1417515	0.1388729	0.0310974	0.0917693	0.209099	0.00707291	0.153104	0.00189668	0.0238777	0.0121453	0.159689	0.0506144	0.0775716	0.00259189	0.111815	0.0457983	0.0218566	0.4981142	11	11.89838	0.1480623	0.471065	0.785561	1.08423	1.65914	0.0650726	0.183374	0.205942	0.070607	0.31202	0.162984	0.6369871	0.7819847
1700	-410.6812	-362.3591	-48.32207	8.901343	6.405791	0.0112523	0.0406431	0.053056	0.00160858	0.506067	0.00757417	0.113043	0.0182174	0.273525	0.00277781	0.0230131	0.0473578	0.124504	0.129131	0.0142005	0.13001	0.0210303	0.00815362	0.388483	0.0103278	0.276663	0.0782134	0.00419274	0.0510357	0.143853	0.0183517	0.136268	0.0466198	0.0336654	0.0719003	0.109135	0.00839463	0.0120531	0.350193	0.0253829	0.00801484	0.381414	0.0473262	0.0374163	0.073648	0.000128804	0.115406	0.179413	0.0580341	0.508916	0.463906	0.047305	0.0105386	0.0068158	0.255439	0.0335702	0.00448142	0.0307339	0.158333	0.0138486	0.0700803	0.122966	0.545647	0.147663	0.020329	0.0205969	0.00450264	0.09034557	-0.04416493	0.0829302	0.0770504	0.0635882	0.0190089	0.0523944	0.0328417	0.0517907	0.00880485	0.105499	0.0633679	0.191772	0.0196808	0.0161494	0.116358	0.0987634	0.8159486	14	9.697197	0.2952514	0.551718	0.831384	1.08033	1.53656	0.164842	0.168792	0.185906	0.0888476	0.242442	0.14917	0.7717837	1.057224
1800	-480.1556	-374.1115	-106.0441	9.200204	2.910091	0.0643579	0.0261625	0.00475702	0.750256	0.0868982	1.15821	0.0888128	0.00863658	0.179709	0.224396	0.114683	1.19204	0.0510949	0.224256	0.262686	0.127047	0.12962	0.236035	0.12667	0.0652811	0.0220337	0.0524273	0.0248247	0.00415314	0.105029	0.870262	0.390264	0.384552	1.46788	0.413889	0.0221499	0.0212688	0.329237	0.49906	0.0565271	0.0457921	0.266648	0.64101	0.373523	0.125408	0.0351605	0.0625922	0.044745	1.11799	1.06112	0.0106359	0.0319831	0.0213772	1.63791	0.712818	0.0443328	0.0180274	0.137566	0.19893	0.0349051	0.136678	0.481567	0.0229359	0.3166	0.0557379	0.0459793	0.577677	0.225257	0.002007345	0.0830861	0.0768951	0.154879	0.0176936	0.13195	0.0824588	0.0917464	0.0027435	0.0737214	0.0931443	0.070172	0.0119036	0.0257203	0.0748028	0.00908349	0.7691927	15	9.847881	0.3073715	0.382185	0.726425	1.08203	1.80936	0.12465	0.16581	0.161831	0.0611904	0.305996	0.180524	0.7712	0.9973971
1900	-412.8632	-359.3801	-53.48312	10.50149	3.72727	0.00308977	0.204395	0.0790988	0.00705152	0.215201	0.00129177	0.0105223	0.0140563	0.0964957	0.0641706	0.179242	0.0148906	0.162994	0.166294	0.0138047	0.011525	0.00207311	0.0866265	0.0496131	0.0247968	0.0480634	0.0078739	0.0521987	0.129089	0.0807205	0.500018	0.0509246	0.0160554	0.136503	0.00100033	0.00496495	0.0152711	0.029435	0.0369454	0.0320382	0.400322	0.242659	0.338556	0.0691237	0.0245171	0.0586645	0.0105898	0.0752183	0.554009	0.107844	0.0559637	1.59772e-06	0.0212007	0.52	0.0246018	0.000409615	0.110539	0.239361	0.0235046	0.00526755	0.075622	0.400874	0.189916	0.0350098	0.406407	0.0802178	0.022437	0.108123	0.03949651	0.151333	0.0788804	0.021768	0.0644759	0.0801144	0.034522	0.00053738	0.0126376	0.148531	0.016049	0.0791737	0.000663711	0.0443626	0.204827	0.0621242	0.6052289	13	10.58666	0.2413792	0.438722	0.765216	1.08433	1.71173	0.110162	0.126917	0.199299	0.0842754	0.348174	0.131173	0.6447254	0.938739
2000	-444.7362	-375.0707	-69.66548	15.57251	3.191727	0.0105477	0.0986265	0.023965	0.0483227	0.392154	0.00948887	0.0774364	0.0431488	0.0207405	0.00542134	0.0361759	0.0164331	0.0167212	0.0221809	0.134775	0.0262555	0.0188344	0.0150174	0.167673	0.0263311	0.0150788	0.147115	0.0140331	0.127706	0.32436	0.0536036	0.0201675	0.00856525	0.0733468	0.00402329	0.0429188	0.118025	0.0781329	0.0362083	0.00149388	0.172847	0.0980488	0.165308	0.0959949	0.11483	0.0614459	0.242529	0.197669	0.0785454	0.633432	0.929795	0.21846	0.0166664	0.0046582	0.334602	0.081981	0.0506153	0.0727679	0.832619	0.0613762	0.210361	0.0781325	0.149446	0.283655	0.0425302	0.00276548	0.0820535	0.1351356	-0.04013306	0.115148	0.0586715	0.0827794	0.00430016	0.0847715	0.039484	0.0721223	0.0142666	0.216579	0.0385545	0.0650833	0.0102749	0.0397829	0.115676	0.0425065	0.8143068	12	16.17125	0.1407169	0.403571	0.74162	1.08331	1.7715	0.0942673	0.111076	0.233573	0.0991951	0.33915	0.122739	0.7741738	1.05184
2100	-422.4582	-371.8532	-50.60503	6.90814	2.294097	0.17886	0.0423808	0.0534877	0.0193322	0.185559	0.00465215	0.0787761	0.0186445	0.0210979	0.00504087	0.199177	0.000329032	0.162682	0.00534937	0.0762781	0.0185441	0.0201544	0.14275	0.563648	0.186669	0.018984	0.0585164	0.057199	0.0112406	0.0180433	0.04681	0.0535108	0.00471867	0.0161381	0.0461491	0.045121	0.0804214	0.0289843	0.567853	0.00282953	0.00863842	1.54769	0.362755	0.0254179	0.15432	0.00198512	0.10787	0.0932887	0.140901	0.281212	0.0211674	0.02772	0.00846794	0.129728	0.343075	0.0421145	0.0146386	0.0252445	0.344955	0.0228046	0.0754263	0.292408	0.177378	0.245113	0.0176996	0.00769938	0.0294594	0.09661678	0.1263048	0.108516	0.0569411	0.139665	0.0213469	0.0565352	0.0888955	0.0268202	0.00625977	0.128121	0.0527389	0.150563	0.0271027	0.0467582	0.0545304	0.0352065	0.564024	12	8.509734	0.2300888	0.326024	0.683039	1.07587	1.91507	0.224018	0.0740685	0.123535	0.0962355	0.369164	0.112979	0.6903288	0.8170368
