Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
3,28,1,9,18,38,39,26,0,3,3,9,68,0.2662078,-2.963309,0.07035547
12,38,4,10,10,33,30,8,0,3,7,13,59,0.2309744,-3.257976,0.04325956
5,35,1,9,13,36,36,13,0,1,5,10,66,0.2583782,-3.12466,0.05774648
4,33,1,9,14,35,24,12,0,2,4,10,67,0.262293,-3.09429,0.06069752
4,26,1,9,17,38,37,19,0,4,4,8,67,0.262293,-2.926491,0.07162978
4,38,1,10,10,37,24,7,0,2,4,12,67,0.262293,-3.31562,0.04627767
3,32,2,9,14,38,39,13,0,6,2,11,68,0.2662078,-3.017092,0.0668008
2,29,1,9,15,39,55,19,0,3,2,8,69,0.2701227,-3.164179,0.05801476
5,32,1,9,14,38,34,9,0,5,5,10,66,0.2583782,-2.932464,0.07008719
4,26,1,9,14,33,39,30,0,2,4,8,67,0.262293,-3.121056,0.05895372
8,35,2,10,12,34,22,10,0,0,6,10,63,0.2466337,-3.125214,0.05479544
4,30,1,9,15,38,33,12,0,3,4,12,67,0.262293,-2.98414,0.06787391
4,33,2,9,15,37,40,11,0,3,3,13,67,0.262293,-2.923402,0.07183099
5,30,1,9,14,36,26,13,0,2,5,10,66,0.2583782,-3.091234,0.05989269
13,39,2,10,14,34,11,4,0,2,12,15,58,0.2270596,-3.208723,0.04520456
7,29,2,10,14,33,47,16,0,2,6,9,64,0.2505485,-3.096685,0.05754527
7,33,1,9,15,36,25,11,0,5,7,10,64,0.2505485,-2.876084,0.07129443
4,26,1,9,16,38,58,20,0,5,4,8,67,0.262293,-2.83487,0.07759893
11,26,4,9,17,35,22,11,0,4,6,9,60,0.2348893,-2.642501,0.08014755
4,32,2,10,15,39,38,9,0,4,3,13,67,0.262293,-2.905902,0.07297116
3,25,1,9,16,37,31,13,0,1,3,7,68,0.2662078,-3.041447,0.06519115
6,28,1,10,16,36,25,19,0,3,6,6,65,0.2544634,-2.805045,0.07699531
3,28,1,10,16,36,38,26,0,4,3,6,68,0.2662078,-2.84458,0.07820255
5,28,2,10,17,37,37,20,0,1,4,8,66,0.2583782,-2.870836,0.07404427
7,34,2,9,13,38,34,8,0,4,6,14,64,0.2505485,-3.025662,0.06197183
1,29,1,9,15,38,66,21,0,2,1,6,70,0.2740375,-3.025993,0.06834339
4,33,2,9,13,36,47,13,0,3,3,10,67,0.262293,-3.160174,0.0564051
1,34,1,9,15,38,63,11,0,3,1,11,70,0.2740375,-3.107886,0.06277666
8,34,2,9,13,37,31,6,0,3,7,13,63,0.2466337,-2.950395,0.06552649
4,31,1,9,13,38,25,12,0,2,4,10,67,0.262293,-2.970757,0.06874581
7,28,2,9,15,39,35,24,0,2,5,10,64,0.2505485,-2.89653,0.07002012
2,29,1,9,16,37,51,12,0,2,2,8,69,0.2701227,-3.135164,0.05995976
6,27,2,9,17,39,37,21,0,2,4,8,65,0.2544634,-2.790204,0.07793427
6,30,2,9,15,35,28,13,0,2,4,10,65,0.2544634,-3.090208,0.05895372
6,38,1,9,13,34,35,8,0,2,6,13,65,0.2544634,-3.173955,0.05365526
5,26,1,9,15,40,28,19,0,3,5,8,66,0.2583782,-3.161218,0.05539906
10,30,2,9,16,38,31,15,0,3,8,11,61,0.2388041,-2.784827,0.0731053
3,30,1,9,16,35,30,13,0,4,3,9,68,0.2662078,-2.988678,0.06867874
7,28,2,9,16,35,30,12,0,4,6,9,64,0.2505485,-2.813669,0.07518444
6,34,2,9,14,38,32,10,0,1,5,11,65,0.2544634,-3.042504,0.06197183
6,30,1,9,16,36,31,10,0,3,6,11,65,0.2544634,-3.070067,0.06022803
10,23,2,9,16,34,32,29,0,4,8,5,61,0.2388041,-2.860349,0.06861167
4,30,1,9,15,37,33,22,0,3,4,11,67,0.262293,-2.921343,0.07196512
6,27,1,9,15,37,34,9,0,3,6,9,65,0.2544634,-2.852749,0.0739772
10,38,3,10,13,37,27,7,0,2,8,13,61,0.2388041,-3.155676,0.05103957
4,25,1,10,15,38,36,30,0,5,4,6,67,0.262293,-2.866783,0.07551979
7,34,2,9,15,34,23,12,0,4,6,11,64,0.2505485,-2.890073,0.07042254
9,29,3,9,15,39,28,14,0,2,5,10,62,0.2427189,-2.88499,0.06834339
7,26,2,9,18,34,29,28,0,5,6,9,64,0.2505485,-2.742647,0.079611
5,32,1,9,15,37,47,9,0,1,5,12,66,0.2583782,-2.931419,0.07015426
4,27,1,9,16,36,36,18,0,5,4,8,67,0.262293,-2.866783,0.07551979
3,27,1,9,16,35,35,17,0,7,3,9,68,0.2662078,-2.791812,0.08169014
5,32,1,9,16,35,28,12,0,4,5,9,66,0.2583782,-3.00976,0.06512408
5,29,1,10,14,36,26,17,0,3,5,9,66,0.2583782,-3.002448,0.06559356
1,27,1,9,16,37,42,18,0,5,1,8,70,0.2740375,-2.934234,0.07458082
0,29,0,9,16,36,71,13,0,3,0,8,71,0.2779523,-2.900343,0.07806841
4,32,1,11,15,38,29,17,0,3,4,7,67,0.262293,-2.832811,0.07773307
3,27,1,9,15,37,58,18,0,4,3,9,68,0.2662078,-2.946058,0.07149564
6,31,1,9,16,33,36,11,0,3,6,12,65,0.2544634,-2.994801,0.06498994
3,29,1,10,16,39,40,9,0,3,3,11,68,0.2662078,-3.038402,0.06539235
9,29,2,9,14,35,38,18,0,6,6,8,62,0.2427189,-2.862797,0.06968478
1,30,1,9,14,36,65,10,0,2,1,10,70,0.2740375,-3.048687,0.0668008
8,33,2,9,14,36,33,12,0,0,7,12,63,0.2466337,-3.101176,0.05627096
5,27,1,9,18,35,34,24,0,6,5,7,66,0.2583782,-2.844723,0.07572099
6,29,3,9,16,36,41,12,0,3,4,8,65,0.2544634,-2.919534,0.06975184
2,24,1,9,17,36,35,28,0,3,2,7,69,0.2701227,-2.907045,0.07525151
2,28,1,11,14,38,35,19,0,7,2,9,69,0.2701227,-2.937061,0.07323944
2,31,2,9,17,39,36,18,0,3,1,9,69,0.2701227,-2.975081,0.07069081
7,25,5,10,16,37,34,15,0,3,3,7,64,0.2505485,-2.930965,0.06787391
2,27,1,9,16,36,35,18,0,4,2,8,69,0.2701227,-2.848014,0.07920858
7,32,2,9,15,37,35,19,0,4,6,8,64,0.2505485,-2.888997,0.0704896
6,30,2,9,16,36,31,21,0,5,4,11,65,0.2544634,-2.886672,0.07183099
6,31,1,9,15,37,21,15,0,4,6,8,65,0.2544634,-2.960878,0.06713615
7,24,4,9,18,38,38,20,0,5,4,7,64,0.2505485,-2.784615,0.07699531
5,32,3,9,13,36,24,8,0,3,3,13,66,0.2583782,-3.13406,0.05714286
5,32,2,10,14,38,31,11,0,4,4,9,66,0.2583782,-2.875014,0.07377599
14,33,2,9,12,32,15,9,0,3,12,12,57,0.2231448,-2.961654,0.05808182
6,29,1,9,15,34,39,28,0,3,6,8,65,0.2544634,-2.894092,0.0713615
2,30,1,9,14,38,59,13,0,3,2,11,69,0.2701227,-3.075133,0.0639839
2,28,1,9,17,38,36,11,0,4,2,9,69,0.2701227,-3.033111,0.0668008
3,27,1,9,19,37,37,28,0,3,3,6,68,0.2662078,-2.795871,0.08142186
7,28,2,9,14,37,25,15,0,6,5,8,64,0.2505485,-2.943878,0.06706908
4,32,1,9,15,38,36,17,0,1,4,9,67,0.262293,-2.999581,0.06686787
3,31,1,10,13,34,33,17,0,3,3,10,68,0.2662078,-3.13988,0.05868545
6,34,2,9,13,36,23,10,0,2,5,12,65,0.2544634,-3.146393,0.05539906
6,27,2,10,18,39,28,26,0,3,5,6,65,0.2544634,-2.805045,0.07699531
5,33,1,10,16,37,37,19,0,3,5,10,66,0.2583782,-2.821743,0.07719651
4,35,1,9,13,39,32,11,0,3,4,12,67,0.262293,-2.978992,0.06820926
12,34,2,10,15,31,21,11,0,1,10,11,59,0.2309744,-2.777224,0.07095909
5,35,1,12,15,38,25,12,0,3,5,10,66,0.2583782,-3.110036,0.05868545
3,33,1,9,14,38,57,8,0,2,3,13,68,0.2662078,-3.153072,0.05781355
2,31,1,10,12,38,40,17,0,4,2,9,69,0.2701227,-3.096144,0.06257545
7,34,2,10,14,35,28,12,0,1,5,8,64,0.2505485,-3.082696,0.05841717
2,28,1,9,14,40,58,15,0,6,2,10,69,0.2701227,-3.047118,0.06586184
6,32,3,9,13,38,23,14,0,2,4,13,65,0.2544634,-3.082788,0.05942321
4,30,2,9,15,37,37,10,0,3,3,10,67,0.262293,-3.0387,0.06431925
7,31,2,9,16,36,27,19,0,4,6,6,64,0.2505485,-2.872855,0.07149564
4,26,1,9,14,39,59,28,0,5,4,8,67,0.262293,-3.037671,0.06438632
3,31,1,10,14,35,40,11,0,3,3,10,68,0.2662078,-3.051594,0.06452046
3,28,1,10,14,36,35,18,0,1,3,8,68,0.2662078,-3.211929,0.05392354
3,32,1,9,15,38,35,10,0,3,3,11,68,0.2662078,-3.017092,0.0668008
11,31,2,9,13,33,18,15,0,2,10,10,60,0.2348893,-2.944868,0.06244131
2,27,1,9,13,37,37,13,0,3,2,10,69,0.2701227,-3.2042,0.05533199
3,28,1,9,16,38,36,17,0,4,3,9,68,0.2662078,-2.794856,0.08148893
4,36,2,11,14,37,54,16,0,4,3,8,67,0.262293,-2.969727,0.06881288
8,31,2,9,16,34,35,14,0,3,7,9,63,0.2466337,-2.795244,0.0750503
1,30,1,9,14,38,42,16,0,3,1,10,70,0.2740375,-3.099006,0.06338028
5,30,2,9,14,35,36,10,0,4,4,10,66,0.2583782,-2.969023,0.06773977
6,32,1,9,14,38,28,10,0,4,6,9,65,0.2544634,-3.003281,0.06445339
6,36,1,10,13,37,37,10,0,1,6,13,65,0.2544634,-3.085968,0.059222
4,28,2,9,15,39,61,14,0,4,3,10,67,0.262293,-2.923402,0.07183099
0,31,0,9,15,38,71,9,0,6,0,10,71,0.2779523,-2.997661,0.0713615
13,29,3,9,14,33,16,9,0,3,11,11,58,0.2270596,-2.919975,0.06156942
2,31,1,9,15,36,32,13,0,2,2,10,69,0.2701227,-3.143168,0.05942321
4,26,2,9,14,38,37,14,0,4,3,8,67,0.262293,-2.967668,0.06894702
6,33,2,11,14,37,33,8,0,4,5,9,65,0.2544634,-3.008582,0.06411804
3,26,1,9,16,37,37,19,0,4,3,7,68,0.2662078,-2.908511,0.0739772
4,29,1,9,15,36,29,14,0,4,4,10,67,0.262293,-2.918255,0.07216633
5,32,1,9,13,39,35,14,0,3,5,10,66,0.2583782,-2.984691,0.06673374
3,33,1,10,15,38,33,11,0,3,3,9,68,0.2662078,-3.074934,0.06297787
3,31,1,9,15,35,43,18,0,5,3,12,68,0.2662078,-2.996796,0.06814219
5,28,1,9,18,35,28,15,0,1,5,9,66,0.2583782,-2.939776,0.06961771
3,33,1,9,15,37,38,8,0,4,3,14,68,0.2662078,-3.160175,0.05734406
4,33,1,9,13,37,36,8,0,3,4,11,67,0.262293,-3.114879,0.05935614
6,28,2,11,13,37,35,16,0,4,4,9,65,0.2544634,-3.11247,0.05754527
4,28,1,9,14,39,41,17,0,4,4,9,67,0.262293,-2.978992,0.06820926
6,36,1,9,14,38,37,8,0,4,6,11,65,0.2544634,-3.057346,0.06103286
8,31,1,9,15,38,32,16,0,4,8,10,63,0.2466337,-2.729687,0.07907445
6,32,2,9,14,35,41,17,0,5,4,10,65,0.2544634,-2.972539,0.06639839
5,26,1,9,15,38,33,27,0,4,5,7,66,0.2583782,-2.843678,0.07578806
3,30,1,9,15,39,52,12,0,2,3,11,68,0.2662078,-2.91257,0.07370892
5,31,2,9,13,35,62,16,0,1,4,10,66,0.2583782,-3.100635,0.05928907
3,29,1,9,16,36,37,19,0,5,3,10,68,0.2662078,-2.88923,0.07525151
3,33,1,9,12,38,35,15,0,3,3,10,68,0.2662078,-3.015062,0.06693494
4,37,1,9,12,36,21,9,0,4,4,13,67,0.262293,-3.263119,0.04969819
4,38,1,10,12,36,37,6,0,3,4,12,67,0.262293,-3.314591,0.04634474
3,32,1,9,16,38,35,11,0,3,3,8,68,0.2662078,-3.017092,0.0668008
6,31,2,10,15,38,33,15,0,5,5,9,65,0.2544634,-2.938616,0.0685446
5,34,2,9,15,35,39,11,0,5,4,14,66,0.2583782,-3.158085,0.05560027
6,27,1,9,16,36,27,17,0,3,6,9,65,0.2544634,-2.826247,0.07565392
4,27,2,9,17,34,34,17,0,3,3,8,67,0.262293,-2.981051,0.06807512
5,31,1,9,14,37,23,13,0,3,5,9,66,0.2583782,-2.879192,0.07350771
2,31,1,9,14,37,39,13,0,5,2,11,69,0.2701227,-3.010099,0.06834339
6,29,2,9,15,39,19,18,0,4,5,9,65,0.2544634,-2.837907,0.07491616
6,28,2,9,16,37,34,12,0,4,5,10,65,0.2544634,-2.890912,0.07156271
4,28,2,9,15,38,53,16,0,5,3,9,67,0.262293,-2.961492,0.06934943
3,28,1,9,15,40,59,13,0,4,3,9,68,0.2662078,-3.084067,0.06237425
3,27,1,9,14,39,43,13,0,4,3,8,68,0.2662078,-2.997811,0.06807512
5,30,2,9,15,36,33,19,0,5,4,8,66,0.2583782,-2.932464,0.07008719
6,33,2,9,14,40,37,13,0,2,5,10,65,0.2544634,-3.059466,0.06089873
4,30,2,10,14,38,37,13,0,3,3,10,67,0.262293,-3.170469,0.05573441
3,30,1,9,15,37,42,16,0,4,3,11,68,0.2662078,-2.897348,0.07471496
3,31,1,10,17,39,32,13,0,4,3,9,68,0.2662078,-2.951132,0.0711603
6,31,2,9,16,36,33,17,0,4,5,10,65,0.2544634,-3.101869,0.05821596
4,32,1,9,14,39,32,9,0,3,4,10,67,0.262293,-3.010905,0.06613011
2,29,1,9,17,39,58,13,0,1,2,9,69,0.2701227,-2.869025,0.07780013
4,33,2,9,14,37,34,11,0,4,3,12,67,0.262293,-3.114879,0.05935614
7,26,2,9,16,35,37,15,0,2,6,8,64,0.2505485,-2.9654,0.0657277
3,26,1,9,17,37,52,29,0,3,3,7,68,0.2662078,-2.909526,0.07391013
8,35,2,10,13,34,16,9,0,1,7,10,63,0.2466337,-3.159085,0.0527163
0,33,0,9,14,38,71,7,0,3,0,11,71,0.2779523,-3.283776,0.05164319
5,31,2,9,14,38,32,20,0,2,3,9,66,0.2583782,-3.033784,0.06358149
6,30,2,10,15,36,29,26,0,3,5,9,65,0.2544634,-2.819886,0.07605634
4,29,1,9,17,36,32,17,0,4,4,10,67,0.262293,-2.765897,0.08209256
2,28,1,9,17,37,39,14,0,4,2,8,69,0.2701227,-2.892037,0.07625755
2,34,1,10,15,39,58,9,0,3,2,11,69,0.2701227,-3.040115,0.06633132
6,29,3,9,15,38,33,13,0,1,4,9,65,0.2544634,-2.884551,0.07196512
6,30,2,10,14,38,39,8,0,5,5,11,65,0.2544634,-2.915294,0.07002012
1,29,1,9,15,37,64,15,0,5,1,9,70,0.2740375,-2.903647,0.07665996
5,37,2,9,13,39,39,9,0,4,4,10,66,0.2583782,-3.135105,0.05707579
4,26,2,9,16,39,38,23,0,3,3,8,67,0.262293,-2.866783,0.07551979
3,30,1,9,14,39,41,14,0,5,3,10,68,0.2662078,-3.032314,0.06579477
4,30,1,9,17,40,29,20,0,5,4,8,67,0.262293,-2.870901,0.07525151
8,28,1,9,15,32,31,21,0,3,8,8,63,0.2466337,-2.706743,0.0804829
9,28,4,10,17,35,34,21,0,7,6,7,62,0.2427189,-2.70079,0.07947686
3,33,1,9,15,38,36,7,0,2,3,14,68,0.2662078,-3.068846,0.06338028
8,36,1,9,13,33,28,7,0,3,8,15,63,0.2466337,-3.195141,0.05050302
2,31,1,9,16,38,65,11,0,5,2,10,69,0.2701227,-2.987087,0.06988598
2,29,2,9,15,37,35,19,0,4,1,8,69,0.2701227,-2.980083,0.07035547
