Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
1,5,1,2,17,22,17,10,0,0,1,4,29,0.2560057,-0.1814352,0.2435556
6,13,1,7,13,18,13,11,0,0,6,5,24,0.2118668,0.4129031,0.2356667
2,11,1,3,13,19,19,9,0,0,2,5,28,0.2471779,-0.3489318,0.224
3,11,1,5,14,20,15,11,0,0,3,4,27,0.2383501,0.169269,0.2492222
5,10,2,3,12,18,10,6,0,0,4,7,25,0.2206945,-0.522249,0.1894444
2,8,1,5,15,22,21,17,0,0,2,4,28,0.2471779,-0.05620507,0.2434444
4,9,2,2,16,22,18,11,0,0,3,6,26,0.2295223,-0.09081194,0.2238889
2,11,2,4,14,21,26,11,0,0,1,5,28,0.2471779,-0.238532,0.2313333
1,10,1,3,17,23,20,15,0,0,1,6,29,0.2560057,0.744759,0.3071111
2,7,1,3,17,21,24,20,0,0,2,3,28,0.2471779,0.6680846,0.2915556
2,9,1,4,16,20,19,17,0,0,2,5,28,0.2471779,-0.4409317,0.2178889
4,9,2,3,15,21,14,14,0,0,3,6,26,0.2295223,0.7349002,0.2751111
2,7,1,3,17,25,25,20,0,0,2,4,28,0.2471779,0.4205214,0.2751111
0,8,0,3,13,23,30,20,0,0,0,4,30,0.2648334,-0.5044489,0.2291111
3,7,1,3,13,20,13,13,0,0,3,4,27,0.2383501,0.1069927,0.2452222
2,6,1,2,16,22,25,21,0,0,2,4,28,0.2471779,1.384011,0.3391111
2,8,1,4,20,24,25,20,0,0,2,3,28,0.2471779,1.867428,0.3712222
0,5,0,2,15,25,30,22,0,0,0,4,30,0.2648334,0.8574805,0.3255556
1,10,1,3,13,23,22,8,0,0,1,5,29,0.2560057,-0.4324144,0.2263333
1,8,1,4,13,22,25,21,0,0,1,3,29,0.2560057,0.4743492,0.2885556
4,6,2,3,15,19,23,21,0,0,3,3,26,0.2295223,0.7581849,0.2765556
5,7,3,3,16,19,21,21,0,0,3,3,25,0.2206945,0.7849944,0.2676667
5,9,1,3,13,20,13,12,0,0,5,6,25,0.2206945,0.4693249,0.2487778
6,11,2,8,14,17,14,11,0,0,4,3,24,0.2118668,0.4977202,0.2405556
0,10,0,7,18,24,30,20,0,0,0,2,30,0.2648334,0.08708036,0.271
8,13,2,5,11,17,8,6,0,0,6,7,22,0.1942112,-0.1688261,0.1852222
1,9,1,3,13,22,15,9,0,0,1,5,29,0.2560057,-0.2818269,0.2366667
3,8,1,5,13,21,16,16,0,0,3,4,27,0.2383501,0.4789206,0.2691111
6,14,1,8,11,18,12,7,0,0,6,5,24,0.2118668,-0.6646585,0.1735556
3,9,1,5,15,23,13,9,0,0,3,5,27,0.2383501,0.2505742,0.2544444
4,12,1,4,15,23,14,10,0,0,4,6,26,0.2295223,0.5020529,0.2606667
3,5,2,2,17,19,20,20,0,0,2,3,27,0.2383501,0.7211063,0.2846667
0,9,0,3,15,23,30,12,0,0,0,5,30,0.2648334,-0.0243217,0.2631111
2,8,1,4,14,23,19,13,0,0,2,5,28,0.2471779,0.1294674,0.2557778
1,6,1,3,15,23,29,21,0,0,1,3,29,0.2560057,0.03554037,0.2584444
1,7,1,3,15,22,27,21,0,0,1,4,29,0.2560057,0.5941715,0.2967778
1,8,1,6,15,23,20,14,0,0,1,3,29,0.2560057,-0.1458124,0.246
2,5,1,2,16,24,26,18,0,0,2,4,28,0.2471779,0.4840849,0.2793333
3,9,1,3,15,24,22,16,0,0,3,6,27,0.2383501,0.2609535,0.2551111
5,12,2,3,13,18,10,10,0,0,4,7,25,0.2206945,-0.1063079,0.2143333
4,11,1,4,16,20,12,8,0,0,4,7,26,0.2295223,0.1957693,0.2416667
1,8,1,1,15,24,15,11,0,0,1,8,29,0.2560057,0.1537435,0.2665556
1,6,1,1,14,22,23,17,0,0,1,6,29,0.2560057,-0.0713282,0.2511111
5,10,1,2,12,17,14,7,0,0,5,8,25,0.2206945,-0.2177207,0.2076667
2,8,2,5,14,22,22,20,0,0,1,3,28,0.2471779,0.1294674,0.2557778
2,8,1,4,15,18,22,16,0,0,2,5,28,0.2471779,-0.9176582,0.1862222
0,5,0,2,18,23,30,21,0,0,0,4,30,0.2648334,0.5781909,0.3057778
5,13,2,4,13,18,15,8,0,0,4,6,25,0.2206945,0.03667187,0.2228889
2,8,1,2,14,19,14,10,0,0,2,6,28,0.2471779,-0.1967139,0.2341111
4,10,2,3,14,20,9,8,0,0,3,5,26,0.2295223,0.4698126,0.2586667
2,8,1,3,16,21,20,19,0,0,2,4,28,0.2471779,0.4037942,0.274
2,12,1,4,14,22,14,8,0,0,2,7,28,0.2471779,0.3218307,0.2685556
3,9,1,4,16,22,20,12,0,0,3,5,27,0.2383501,0.7470548,0.2863333
6,7,2,3,12,19,12,12,0,0,4,3,24,0.2118668,-0.2425011,0.1978889
2,9,2,4,18,22,26,20,0,0,1,3,28,0.2471779,1.482701,0.3456667
4,8,2,4,16,22,21,21,0,0,3,3,26,0.2295223,1.034019,0.2936667
2,8,2,3,17,23,28,16,0,0,1,5,28,0.2471779,0.7600845,0.2976667
2,8,1,4,14,23,23,20,0,0,2,3,28,0.2471779,0.4405941,0.2764444
1,9,1,5,16,22,25,10,0,0,1,4,29,0.2560057,0.4662531,0.288
4,7,1,1,15,19,12,7,0,0,4,7,26,0.2295223,0.3480155,0.2511111
2,6,1,3,17,23,27,22,0,0,2,4,28,0.2471779,0.4623395,0.2778889
5,13,1,5,11,20,8,8,0,0,5,7,25,0.2206945,-0.3959811,0.197
5,10,1,4,12,19,12,9,0,0,5,6,25,0.2206945,-0.3848399,0.1976667
4,7,1,2,12,16,10,8,0,0,4,6,26,0.2295223,-0.5869557,0.1931111
3,8,1,2,13,19,19,19,0,0,3,5,27,0.2383501,0.02222767,0.2397778
2,9,1,5,15,20,17,11,0,0,2,5,28,0.2471779,0.2264854,0.2622222
4,9,1,3,13,18,11,10,0,0,4,5,26,0.2295223,-0.3433616,0.2082222
4,11,2,4,13,21,17,14,0,0,3,6,26,0.2295223,0.5898184,0.2661111
3,10,1,7,14,21,14,9,0,0,3,4,27,0.2383501,0.5602258,0.2743333
3,8,2,3,16,24,17,16,0,0,2,5,27,0.2383501,0.9304239,0.2981111
1,8,1,3,13,21,19,12,0,0,1,4,29,0.2560057,-0.3838378,0.2296667
