Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
4,31,2,10,7,23,22,2,0,4,3,7,34,0.3918556,-5.559051,0.04912281
4,32,2,11,4,25,16,2,0,4,3,6,34,0.3918556,-5.559051,0.04912281
4,32,2,25,2,26,19,3,0,2,3,4,34,0.3918556,-5.843609,0.03157895
4,27,1,8,6,25,19,3,0,5,4,7,34,0.3918556,-5.189127,0.07192982
8,35,3,22,2,22,12,2,0,0,6,3,30,0.3457549,-6.045468,0.01578947
4,28,2,11,5,29,17,2,0,5,3,8,34,0.3918556,-5.445228,0.05614035
4,32,2,18,4,26,15,1,0,4,3,6,34,0.3918556,-5.672875,0.04210526
2,26,1,6,7,25,22,3,0,7,2,9,36,0.4149059,-4.857563,0.09824561
3,32,1,13,4,26,23,2,1,4,3,5,35,0.4033807,-5.364503,0.06315789
3,26,1,7,5,28,19,3,0,4,3,8,35,0.4033807,-5.447491,0.05789474
3,29,2,11,5,27,19,4,0,5,2,7,35,0.4033807,-5.613466,0.04736842
7,29,1,9,8,23,10,3,0,5,7,7,31,0.3572801,-4.908326,0.08070175
5,32,2,19,4,23,13,2,0,4,4,6,33,0.3803304,-5.882274,0.02807018
3,30,1,11,7,27,16,3,1,5,3,6,35,0.4033807,-4.894241,0.09298246
5,30,1,10,6,24,14,2,0,5,5,7,33,0.3803304,-5.530723,0.04912281
1,30,1,11,7,29,27,2,0,7,1,7,37,0.426431,-5.268252,0.07368421
9,22,1,7,10,22,8,4,0,7,9,9,29,0.3342297,-4.202593,0.1122807
3,35,2,18,2,26,26,1,0,1,2,4,35,0.4033807,-6.028403,0.02105263
4,28,2,11,7,28,19,2,0,5,3,8,34,0.3918556,-5.388317,0.05964912
4,34,2,19,3,25,19,2,0,3,3,4,34,0.3918556,-5.928976,0.02631579
7,30,2,9,6,22,15,2,0,5,5,8,31,0.3572801,-5.344207,0.05614035
5,31,2,21,4,25,19,2,0,3,4,5,33,0.3803304,-5.706499,0.03859649
8,32,2,9,4,23,9,2,0,2,7,6,30,0.3457549,-5.691895,0.03508772
4,27,2,11,9,24,18,2,0,5,3,7,34,0.3918556,-5.103759,0.07719298
5,34,2,12,3,25,19,1,0,2,4,5,33,0.3803304,-5.765091,0.03508772
2,32,2,15,3,28,26,2,0,3,1,5,36,0.4149059,-5.718755,0.04210526
3,34,1,19,4,24,11,2,0,4,3,4,35,0.4033807,-6.00074,0.02280702
