Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
0,9,0,5,16,38,48,20,0,3,0,4,48,0.2818696,-2.142055,0.1315789
1,10,1,3,17,39,41,22,0,4,1,5,47,0.2759973,-2.197546,0.1248904
0,7,0,3,17,38,48,20,0,4,0,5,48,0.2818696,-2.165497,0.1299342
0,11,0,3,18,40,48,14,0,5,0,7,48,0.2818696,-2.30146,0.1203947
3,18,2,6,15,37,23,8,0,4,2,7,45,0.2642528,-2.490146,0.1
3,19,1,5,12,39,19,7,0,2,3,9,45,0.2642528,-2.764431,0.08190789
1,16,1,6,13,39,25,10,0,1,1,8,47,0.2759973,-2.588229,0.09802632
3,11,1,5,14,37,22,10,0,3,3,7,45,0.2642528,-2.343861,0.1096491
1,9,1,3,18,35,24,21,0,3,1,5,47,0.2759973,-2.100274,0.1315789
4,11,2,3,14,36,24,12,0,0,3,7,44,0.2583805,-2.325824,0.1082237
2,14,1,4,15,36,28,8,0,1,2,8,46,0.270125,-2.509278,0.1010965
4,19,2,4,12,37,29,5,0,3,3,11,44,0.2583805,-2.702866,0.08388158
4,12,1,3,13,36,26,11,0,3,4,7,44,0.2583805,-2.453203,0.1
1,19,1,5,13,38,46,9,0,1,1,10,47,0.2759973,-2.675933,0.09199561
4,16,1,3,14,34,21,12,0,4,4,9,44,0.2583805,-2.526234,0.09528509
1,9,1,4,17,37,47,17,0,1,1,5,47,0.2759973,-2.165653,0.1270833
4,14,2,5,14,33,18,11,0,0,3,9,44,0.2583805,-2.41414,0.1025219
5,19,1,4,14,34,18,5,0,3,5,14,43,0.2525082,-2.352127,0.1039474
1,10,1,4,16,38,46,12,0,5,1,6,47,0.2759973,-2.32671,0.1160088
1,9,1,3,16,38,24,17,0,1,1,6,47,0.2759973,-2.180005,0.1260965
3,11,1,3,16,38,20,9,0,3,3,9,45,0.2642528,-2.016382,0.13125
1,23,1,7,11,40,47,5,0,1,1,10,47,0.2759973,-2.929478,0.0745614
1,11,1,3,16,40,27,11,0,4,1,8,47,0.2759973,-2.349035,0.1144737
0,13,0,3,13,38,48,15,0,2,0,8,48,0.2818696,-2.643714,0.09638158
1,13,1,3,15,38,47,12,0,5,1,10,47,0.2759973,-2.282061,0.1190789
2,20,1,4,13,37,18,6,0,3,2,10,46,0.270125,-2.592295,0.09550439
2,11,1,3,16,38,23,16,0,2,2,9,46,0.270125,-2.183724,0.1230263
2,12,1,6,16,35,25,9,0,4,2,6,46,0.270125,-2.406729,0.1080044
