Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-457.8937	-316.7987	-141.095	7.128736	2.391621	0.0542914	0.0669856	0.0891829	0.065315	0.0618532	0.515673	0.308888	0.0876984	0.599917	0.154859	0.57788	0.378869	0.138739	0.0379894	0.539117	0.199361	0.0335758	1.65235	0.0564851	0.525346	0.130105	0.687718	0.331851	0.960416	0.106171	0.0140569	0.0833266	0.33088	0.89012	0.737034	1.80672	0.0670138	0.00377083	0.361559	0.0209538	0.0515043	0.204117	1.03376	0.0767095	0.278797	1.71648	0.216462	0.0419942	0.0932875	0.3693293	-0.07133571	0.117179	0.0546522	0.0372276	0.0110646	0.0637986	0.00712098	0.0179323	0.00013793	0.0528007	0.0313431	0.316934	0.0155638	0.101062	0.164503	0.00868009	0.3327507	11	50.14915	0.310674	0.335935	0.691097	1.07729	1.89568	0.190483	0.367188	0.0826657	0.0792804	0.164031	0.116351	0.261415	1.272883
100	-419.5893	-314.3948	-105.1945	7.306131	2.261912	0.0743198	0.211103	0.00282036	0.00275802	0.172691	0.268684	0.00471334	0.061374	0.00940094	0.59859	0.387885	0.451942	0.120161	0.137676	0.673077	0.144358	0.129614	0.722383	0.0660696	0.153745	0.108366	0.0686978	0.00230679	0.00651578	0.0149528	0.110122	0.0978398	0.201653	0.126272	0.151941	0.16829	0.162418	0.0995253	0.000240764	0.000437047	0.00584942	0.138531	0.0370872	0.0757829	0.0422787	0.00597773	0.505726	0.247246	0.0254523	0.1343829	-0.02071157	0.0674383	0.0266949	0.0372807	0.0404029	0.00408571	0.00372199	0.134289	0.00774254	0.0464911	0.296253	0.241577	0.0189842	0.0238163	0.0179547	0.0332683	0.3182504	11	52.03725	0.2911022	0.322655	0.680258	1.07535	1.92174	0.269358	0.271557	0.0836238	0.0526211	0.128447	0.194393	0.2975388	1.06961
200	-407.6231	-304.7948	-102.8282	11.45702	2.589621	0.0818984	0.0159016	0.139814	0.443542	0.0805157	0.0691474	0.107642	0.0267519	0.0248627	0.291105	0.308566	0.0144381	0.00174931	0.325949	0.479322	0.00897457	0.564585	0.010472	0.0991944	0.100017	0.0283154	0.333192	0.0787981	0.0396262	0.00662208	0.0337583	0.00649118	0.12145	0.111926	0.506384	0.0940848	0.010018	0.144735	0.00875023	0.104748	0.291282	0.051176	0.16793	0.0248621	0.113038	0.0485677	0.00661891	0.163011	0.0150217	0.1418851	-0.1170185	0.114332	0.0128361	0.0184784	0.0658941	0.00541133	0.0167589	0.114266	0.000895766	0.0609989	0.0197475	0.374106	0.00207281	0.13572	0.050267	0.00821482	0.4728507	10	50.20742	0.1500104	0.354792	0.705936	1.07958	1.8597	0.255267	0.260604	0.0940647	0.116126	0.0853682	0.188569	0.3558322	1.328859
300	-425.6327	-313.7646	-111.868	9.386817	1.906093	0.225814	0.0208669	0.00458388	0.340257	0.11667	0.0429674	0.393935	0.0101235	0.0174744	0.131612	0.727684	0.0944826	0.0993467	0.278498	0.170359	0.0618058	0.458102	0.0186631	0.714266	0.0292855	0.00604936	0.178929	0.317526	0.135154	0.0953788	0.104881	0.0785034	0.375252	0.145985	0.262234	0.0720064	0.0298611	0.451398	0.0419476	0.0576271	0.386918	0.0116733	0.0967908	0.068154	0.0416688	0.0373042	0.0305598	0.129519	0.0222203	0.1435819	0.001949737	0.0974152	0.0113984	0.0431669	0.0185135	0.00773535	0.00640237	0.181973	0.00820242	0.0752038	0.0287461	0.13848	0.00855671	0.219557	0.150904	0.00374537	0.2953709	10	52.8804	0.2173944	0.281801	0.644641	1.06745	2.00611	0.190651	0.280185	0.175079	0.0561294	0.102824	0.195131	0.2973207	0.9934423
400	-430.9207	-322.8392	-108.0815	11.24009	2.843078	0.132663	0.161493	0.0130109	0.0384592	0.00432052	0.251013	0.0664734	0.0126549	0.0156197	0.306142	0.157081	0.0311871	0.035442	0.00509425	0.344516	0.238895	0.189381	0.362817	0.00401693	0.0115151	0.156203	0.0747386	0.00143298	0.0239123	0.0335372	0.0118643	0.0453969	0.209971	0.0175702	0.0837216	0.193919	0.0285082	0.379271	0.180336	0.065514	0.0446243	0.00229369	0.175294	0.0381267	0.504602	0.25596	0.244413	0.177369	0.000804067	0.1102638	-0.0185598	0.120366	0.0507116	0.0184616	0.0277056	0.0938634	0.0150525	0.0501709	0.0150796	0.119565	0.0328404	0.15644	0.119873	0.109527	0.0703115	3.2997e-05	0.3448829	7	53.73204	0.1510865	0.376746	0.722452	1.08162	1.81918	0.254797	0.31537	0.0975453	0.131739	0.102522	0.098027	0.3263231	1.056876
500	-404.1061	-309.2049	-94.90124	5.724125	3.930378	0.16519	0.0516877	0.0419852	0.582744	0.00264722	0.00759891	0.0361703	0.0203519	0.0895387	0.00403412	0.0229145	0.361958	0.153769	0.337833	0.199348	0.0442502	0.219635	0.0236305	0.588472	0.00166239	0.0188014	0.00604636	0.03993	0.104184	0.0105388	0.150247	0.0778113	0.344938	0.00932525	0.156601	0.12259	0.0361911	0.0629417	0.0583936	0.232103	0.351143	0.0138261	0.0729974	0.00378493	0.0153248	0.0584954	0.000794393	0.216715	0.0489956	0.094129	-0.1991151	0.0517046	0.0261966	0.082216	0.0256682	0.0129683	0.00714248	0.0800322	0.00900049	0.0247592	0.127738	0.186146	0.029959	0.170219	0.15282	0.0134299	0.4168091	9	51.01398	0.2324003	0.450496	0.772767	1.08441	1.69233	0.265758	0.306357	0.142502	0.0400763	0.109488	0.135819	0.2176941	1.914656
600	-432.3267	-307.5256	-124.8011	5.19318	4.714017	0.262008	0.017233	0.0165286	0.0067776	0.0126501	0.019447	0.00321601	0.49731	1.27355	0.0575015	0.0106894	0.287303	0.498446	1.30793	0.228552	0.2124	0.0929626	0.294167	0.0560487	0.00245559	0.0159112	0.182464	0.0574783	0.283673	0.273883	0.0432873	0.284194	0.0843257	0.450878	0.361124	0.0745314	0.0936067	0.00532706	0.0120888	0.240127	0.324816	0.00337666	0.0159702	0.398847	0.0537016	0.443914	0.539792	0.0607961	0.0845217	0.1521766	-0.09104005	0.129577	0.0214458	0.0867608	0.0258472	0.0820338	0.0112718	0.145364	0.0156355	0.0012645	0.109513	0.243126	0.00135409	0.107157	0.00806896	0.0115811	0.320219	10	53.43756	0.1598153	0.489748	0.796769	1.08376	1.62972	0.326978	0.222148	0.111593	0.0598747	0.0701052	0.209301	0.229179	1.397244
700	-431.5117	-311.8146	-119.6972	9.576899	3.289762	0.192144	0.0935327	0.0179554	0.0217981	0.159484	0.0129661	0.0103674	0.140245	0.526417	0.107494	0.0112537	0.0480581	0.0849511	0.52835	0.237374	0.0712669	0.136967	0.0707018	0.00461403	5.14912e-05	0.0193851	0.0989038	0.171257	0.109214	0.0763276	0.0667261	0.885887	0.821345	0.121412	0.620811	0.377742	0.274344	0.00935879	0.0449257	0.0968643	0.132096	0.068494	0.0953702	0.000988607	0.25329	0.204804	0.114813	0.417486	0.0581078	0.1375729	-0.1237674	0.0985694	0.0433539	0.0053072	0.0249176	0.0134019	0.0272362	0.149289	0.000238221	0.0672895	0.0449134	0.276361	9.73157e-05	0.111635	0.110718	0.0266725	0.3433786	8	50.05439	0.2458979	0.410506	0.746406	1.08362	1.75947	0.246238	0.209756	0.151312	0.106763	0.135273	0.150658	0.2196112	1.563575
800	-425.9464	-305.0503	-120.8961	9.466873	2.155131	0.186664	0.0247709	0.0612706	0.0406602	0.0963224	0.0553344	0.0282799	0.0174883	0.615053	0.00140891	0.0287932	0.268657	0.0362557	1.81319	0.717215	0.0521082	0.0387618	0.0639415	0.511074	0.0469625	0.0100898	0.128398	0.0250998	0.222396	0.750708	0.0105535	0.0994667	0.0324497	0.00898266	1.58044	0.00540092	0.0614887	0.0317008	0.0311632	0.72802	0.36986	0.0953253	0.168447	0.150504	0.150999	0.447364	0.0374541	0.102989	0.0422635	0.2292448	-0.01110754	0.108965	0.0156981	0.0304365	0.0574398	0.00342423	0.0132129	0.114733	0.0105192	0.131419	0.0562746	0.357368	0.0164235	0.0772446	0.00665776	0.000183729	0.3064271	11	53.32569	0.165675	0.311115	0.670557	1.07343	1.9449	0.201947	0.294052	0.117883	0.09632	0.152269	0.13753	0.2953196	1.037612
900	-419.5804	-307.2226	-112.3578	7.557283	2.157058	0.0362996	0.0314764	0.183359	0.815858	0.223118	0.158465	0.0428845	0.00871266	0.0029696	0.0229155	0.111314	0.166388	0.0567135	1.24906	0.0915116	0.0369286	0.19021	0.092237	0.420633	0.555099	0.0248092	0.385364	0.117733	0.0238578	0.00515259	0.041374	0.0046404	0.0605421	0.23838	0.190046	0.249897	0.292229	0.354034	0.00809418	0.846337	0.474175	0.017818	0.12786	0.00313096	0.0119012	0.14393	0.0715176	0.0323231	0.0172979	0.1792884	-0.1222147	0.151697	0.076306	0.0225479	0.0374308	0.0166768	0.0180917	0.103157	0.0217161	0.0798307	0.0021985	0.338087	0.019333	0.0755924	0.0226685	0.0146668	0.3242956	11	53.91916	0.2299134	0.311329	0.670739	1.07346	1.94447	0.181794	0.270594	0.111479	0.109901	0.150048	0.176185	0.202081	1.604781
