Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
1,9,1,2,14,31,38,11,0,1,1,7,38,0.2580428,-1.647455,0.1460684
1,4,1,2,14,32,37,33,0,0,1,3,38,0.2580428,-1.678893,0.1439316
1,7,1,2,17,33,36,18,0,0,1,5,38,0.2580428,-1.492782,0.1565812
4,7,1,5,15,31,18,18,0,0,4,3,35,0.237671,-1.68029,0.1319658
1,5,1,3,14,33,32,28,0,0,1,3,38,0.2580428,-1.677635,0.1440171
2,5,1,2,14,35,35,29,0,0,2,4,37,0.2512522,-1.5276,0.15
2,4,1,1,16,33,30,22,0,0,2,4,37,0.2512522,-1.331597,0.1629915
0,6,0,2,16,33,39,26,0,0,0,5,39,0.2648334,-1.593404,0.1538462
1,7,1,3,15,32,29,26,0,0,1,4,38,0.2580428,-1.906501,0.1284615
2,7,1,2,14,34,26,9,0,1,2,6,37,0.2512522,-1.746814,0.1354701
3,6,1,1,14,33,34,25,0,1,3,6,36,0.2444616,-1.584087,0.1421368
0,2,0,1,16,33,39,33,0,0,0,2,39,0.2648334,-1.583587,0.1545299
2,7,2,2,14,33,35,15,0,1,1,5,37,0.2512522,-1.65526,0.1415385
0,6,0,2,16,33,39,23,0,0,0,5,39,0.2648334,-1.798323,0.1395726
1,7,1,2,15,35,33,18,0,0,1,6,38,0.2580428,-1.588353,0.1500855
1,3,1,1,13,31,34,27,0,0,1,3,38,0.2580428,-1.651228,0.145812
0,6,0,1,13,32,39,10,1,1,0,6,39,0.2648334,-2.024103,0.1238462
2,4,1,1,16,35,26,26,0,0,2,4,37,0.2512522,-1.576601,0.1467521
1,9,1,2,15,34,28,18,0,0,1,6,38,0.2580428,-1.648713,0.1459829
1,6,1,1,11,33,31,12,0,0,1,6,38,0.2580428,-1.936681,0.1264103
1,13,1,3,13,35,34,7,0,0,1,8,38,0.2580428,-2.110216,0.1146154
0,6,0,2,13,38,39,13,0,1,0,5,39,0.2648334,-2.130857,0.1164103
0,2,0,1,17,32,39,24,0,0,0,2,39,0.2648334,-1.620399,0.1519658
0,5,0,2,14,36,39,14,1,1,0,4,39,0.2648334,-1.709975,0.1457265
0,6,0,3,15,33,39,25,0,0,0,4,39,0.2648334,-1.517326,0.1591453
1,8,1,3,16,35,31,15,0,0,1,6,38,0.2580428,-1.505358,0.1557265
2,10,1,6,15,35,34,19,1,1,2,4,37,0.2512522,-1.646233,0.1421368
0,4,0,1,17,33,39,23,0,0,0,4,39,0.2648334,-1.690342,0.147094
1,3,1,1,14,32,38,32,0,0,1,3,38,0.2580428,-1.744283,0.1394872
0,5,0,1,16,33,39,23,0,1,0,5,39,0.2648334,-1.399528,0.1673504
2,5,1,2,15,33,36,25,0,1,2,4,37,0.2512522,-1.606259,0.1447863
1,6,1,1,15,34,38,18,0,0,1,6,38,0.2580428,-1.824763,0.1340171
4,7,2,2,14,30,13,9,0,1,3,6,35,0.237671,-1.738711,0.1282906
0,7,0,3,15,37,39,14,0,0,0,4,39,0.2648334,-1.788507,0.1402564
0,9,0,2,15,34,39,12,0,0,0,8,39,0.2648334,-1.867039,0.1347863
0,5,0,3,15,33,39,18,0,0,0,3,39,0.2648334,-1.573771,0.1552137
1,4,1,1,14,34,19,15,0,0,1,4,38,0.2580428,-1.56446,0.1517094
2,6,1,1,14,30,25,19,0,0,2,6,37,0.2512522,-1.848684,0.1287179
1,3,1,2,15,30,37,27,0,1,1,2,38,0.2580428,-1.355715,0.1658974
2,8,1,2,15,34,33,26,0,0,2,5,37,0.2512522,-1.549521,0.148547
0,5,0,1,14,35,39,13,0,0,0,5,39,0.2648334,-1.730835,0.1442735
1,6,1,3,15,31,32,13,0,1,1,4,38,0.2580428,-1.54434,0.1530769
1,8,1,4,15,36,31,11,0,0,1,5,38,0.2580428,-1.77069,0.1376923
0,8,0,3,13,34,39,20,0,1,0,4,39,0.2648334,-1.960296,0.1282906
1,3,1,1,14,38,38,33,1,1,1,3,38,0.2580428,-1.521705,0.1546154
2,7,1,2,16,30,31,25,0,0,2,4,37,0.2512522,-1.753261,0.1350427
1,8,1,1,14,35,38,7,0,0,1,8,38,0.2580428,-1.729193,0.1405128
0,7,0,2,15,38,39,13,0,0,0,6,39,0.2648334,-1.951706,0.1288889
4,14,1,6,13,32,22,8,0,0,4,8,35,0.237671,-1.890878,0.1187179
0,10,0,3,13,35,39,12,0,0,0,7,39,0.2648334,-1.814275,0.1384615
0,4,0,1,15,34,39,22,0,1,0,4,39,0.2648334,-1.428977,0.1652991
