Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
0,8,0,4,17,28,34,18,1,2,0,4,34,0.2818696,0.4319045,0.3126935
1,6,1,3,19,28,32,22,2,4,1,3,33,0.2735793,0.7042422,0.3224458
0,9,0,4,18,29,34,22,2,5,0,4,34,0.2818696,0.8874031,0.3452012
0,6,0,3,20,27,34,22,0,3,0,3,34,0.2818696,1.089124,0.3595975
1,8,1,5,18,28,32,22,1,1,1,3,33,0.2735793,0.9831036,0.3417957
1,8,1,5,19,28,30,22,1,2,1,3,33,0.2735793,0.7466291,0.325387
1,6,1,3,18,28,32,22,1,1,1,3,33,0.2735793,0.811325,0.3298762
0,7,0,4,19,28,34,22,1,4,0,3,34,0.2818696,0.7529225,0.3356037
0,6,0,3,19,26,34,22,0,0,0,3,34,0.2818696,0.5620469,0.3219814
1,6,1,3,18,26,31,22,1,3,1,3,33,0.2735793,0.8894061,0.3352941
2,7,1,4,18,25,24,22,1,3,2,3,32,0.265289,1.111982,0.3402477
1,8,1,5,19,29,24,22,0,0,1,3,33,0.2735793,0.9161768,0.3371517
1,6,1,3,18,28,24,22,0,2,1,3,33,0.2735793,0.9897962,0.3422601
2,6,1,3,18,28,31,22,0,3,2,3,32,0.265289,1.314064,0.35387
1,8,1,3,17,27,31,16,1,4,1,5,33,0.2735793,0.7064731,0.3226006
0,6,0,3,18,28,34,22,0,0,0,3,34,0.2818696,0.5056519,0.3179567
1,6,1,3,18,25,24,22,1,2,1,3,33,0.2735793,0.8269412,0.3309598
1,8,1,5,18,27,30,22,0,2,1,3,33,0.2735793,0.9808727,0.3416409
2,7,1,3,18,29,29,22,0,0,2,4,32,0.265289,1.247469,0.3493808
2,7,1,4,18,28,29,22,1,3,2,3,32,0.265289,1.015534,0.3337461
0,10,0,6,17,30,34,19,0,4,0,4,34,0.2818696,0.7572606,0.3359133
2,7,1,3,19,28,22,22,1,4,2,4,32,0.265289,1.20843,0.3467492
1,7,1,3,18,27,24,22,1,1,1,3,33,0.2735793,0.3472996,0.297678
2,7,1,4,18,29,23,22,2,4,2,3,32,0.265289,0.8754551,0.3243034
1,8,1,4,18,29,33,16,0,0,1,4,33,0.2735793,0.6997804,0.3221362
2,7,1,4,19,28,22,22,0,1,2,3,32,0.265289,0.723894,0.3140867
1,6,1,3,19,28,33,22,2,2,1,3,33,0.2735793,0.8960988,0.3357585
1,8,1,4,18,29,30,22,2,2,1,3,33,0.2735793,0.9139459,0.3369969
2,7,1,4,19,26,30,22,0,0,2,3,32,0.265289,1.017831,0.3339009
0,8,0,3,15,25,34,22,0,0,0,4,34,0.2818696,0.1108864,0.2897833
0,8,0,5,19,28,34,22,0,6,0,3,34,0.2818696,0.8613746,0.3433437
1,8,1,3,18,28,31,22,0,0,1,4,33,0.2735793,0.9362549,0.3385449
0,9,0,6,17,29,34,22,1,2,0,3,34,0.2818696,0.5490327,0.3210526
1,9,1,6,17,27,24,22,1,3,1,3,33,0.2735793,0.3249907,0.29613
1,6,1,3,19,28,32,22,2,2,1,3,33,0.2735793,0.8693281,0.3339009
0,6,0,3,19,27,34,22,4,4,0,3,34,0.2818696,0.9177697,0.3473684
2,8,1,3,17,29,31,22,0,3,2,5,32,0.265289,0.2370616,0.2812693
2,6,1,3,17,27,30,22,0,0,2,3,32,0.265289,0.9833849,0.3315789
1,7,1,4,19,29,32,22,0,0,1,3,33,0.2735793,1.279812,0.3623839
0,6,0,3,18,27,34,22,0,0,0,3,34,0.2818696,0.6249491,0.3264706
2,7,1,4,20,25,30,22,1,1,2,3,32,0.265289,1.111982,0.3402477
2,7,1,3,19,25,25,22,1,4,2,4,32,0.265289,0.5631475,0.3032508
0,6,0,3,18,26,34,22,0,4,0,3,34,0.2818696,0.8960793,0.3458204
1,6,1,3,18,27,31,22,0,3,1,3,33,0.2735793,0.9630256,0.3404025
1,8,1,3,17,27,31,16,1,4,1,5,33,0.2735793,0.1465194,0.2837461
0,6,0,3,20,28,34,22,0,3,0,3,34,0.2818696,0.8353461,0.3414861
0,6,0,3,15,28,34,22,1,6,0,3,34,0.2818696,0.1868028,0.2952012
1,8,1,4,17,28,30,22,0,1,1,4,33,0.2735793,0.6127757,0.3160991
1,9,1,5,17,27,25,22,1,2,1,3,33,0.2735793,0.07959269,0.2791022
0,7,0,4,20,29,34,22,1,4,0,3,34,0.2818696,0.7399083,0.3346749
0,6,0,3,19,27,34,22,3,6,0,3,34,0.2818696,1.047912,0.3566563
0,7,0,4,18,27,34,22,1,2,0,3,34,0.2818696,0.7312321,0.3340557
0,6,0,3,18,26,34,22,1,3,0,3,34,0.2818696,0.004603372,0.2821981
1,8,1,5,19,26,31,22,2,2,1,3,33,0.2735793,0.8960988,0.3357585
1,10,1,4,17,26,31,12,0,0,1,5,33,0.2735793,0.3049127,0.2947368
1,8,1,4,19,26,30,22,0,3,1,4,33,0.2735793,0.6440081,0.3182663
1,8,1,4,16,25,30,18,0,2,1,4,33,0.2735793,0.1978299,0.2873065
0,7,0,4,18,29,34,22,0,2,0,3,34,0.2818696,0.7377393,0.3345201
2,6,1,3,19,27,31,22,1,6,2,3,32,0.265289,1.433475,0.3619195
2,7,1,4,19,25,30,22,2,2,2,3,32,0.265289,0.9259754,0.327709
0,6,0,3,17,29,34,22,1,1,0,3,34,0.2818696,0.5728921,0.3227554
2,6,1,3,19,24,31,22,1,2,2,3,32,0.265289,1.033905,0.3349845
0,6,0,3,19,27,34,22,0,1,0,3,34,0.2818696,0.3429738,0.3063467
2,7,1,4,18,27,24,22,2,2,2,3,32,0.265289,0.5516656,0.3024768
1,8,1,5,19,27,24,22,0,3,1,3,33,0.2735793,1.241887,0.3597523
2,7,1,3,19,30,23,22,1,4,2,3,32,0.265289,1.348509,0.356192
3,10,2,6,20,26,26,22,1,1,2,3,31,0.2569988,1.324368,0.3436533
1,9,1,5,18,27,32,22,0,4,1,3,33,0.2735793,0.8760208,0.3343653
0,7,0,4,19,27,34,22,1,4,0,3,34,0.2818696,0.4774543,0.3159443
1,10,1,5,18,30,32,15,1,1,1,5,33,0.2735793,1.000951,0.3430341
1,8,1,5,19,28,33,22,2,2,1,3,33,0.2735793,0.9407166,0.3388545
1,7,1,3,18,28,24,16,0,0,1,4,33,0.2735793,0.5547725,0.3120743
0,7,0,4,16,26,34,22,1,1,0,3,34,0.2818696,-0.1168629,0.2735294
0,6,0,3,17,27,34,22,2,7,0,3,34,0.2818696,0.7832891,0.3377709
1,6,1,3,19,29,25,22,1,1,1,3,33,0.2735793,0.8760208,0.3343653
2,6,1,3,18,26,29,22,0,1,2,3,32,0.265289,1.318656,0.3541796
2,8,2,4,18,27,24,19,0,2,1,4,32,0.265289,0.9833849,0.3315789
1,9,1,3,16,25,33,16,0,0,1,6,33,0.2735793,0.1889064,0.2866873
0,7,0,3,18,28,34,22,1,3,0,3,34,0.2818696,0.2041552,0.2964396
1,7,1,4,18,26,24,22,0,2,1,3,33,0.2735793,0.1509812,0.2840557
2,8,1,3,16,25,28,17,0,0,2,5,32,0.265289,0.3564733,0.2893189
2,7,1,4,15,23,24,22,0,0,2,3,32,0.265289,0.1612811,0.276161
0,7,0,4,20,29,34,22,2,3,0,3,34,0.2818696,0.8635436,0.3434985
0,8,0,4,18,29,34,22,0,0,0,4,34,0.2818696,0.9459672,0.3493808
0,7,0,3,18,29,34,22,3,7,0,4,34,0.2818696,0.6401324,0.3275542
1,6,1,3,17,27,24,22,0,0,1,3,33,0.2735793,0.831403,0.3312693
0,8,0,4,15,26,34,18,1,1,0,4,34,0.2818696,-0.1624128,0.2702786
0,7,0,4,19,29,34,22,2,2,0,3,34,0.2818696,0.564216,0.3221362
0,7,0,3,18,29,34,22,1,5,0,4,34,0.2818696,0.4861305,0.3165635
0,10,0,5,18,28,34,14,0,0,0,5,34,0.2818696,0.5381875,0.3202786
0,8,0,3,18,28,34,16,0,0,0,5,34,0.2818696,0.1043793,0.2893189
0,7,0,3,19,29,34,22,0,2,0,4,34,0.2818696,0.7876272,0.3380805
0,8,0,4,18,28,34,22,1,3,0,4,34,0.2818696,0.8526984,0.3427245
1,8,1,4,20,28,24,22,1,2,1,4,33,0.2735793,1.259734,0.3609907
0,7,0,3,17,25,34,19,0,0,0,4,34,0.2818696,0.3473119,0.3066563
0,7,0,4,18,26,34,22,1,1,0,3,34,0.2818696,0.2366908,0.2987616
0,6,0,3,17,25,34,22,2,5,0,3,34,0.2818696,0.9069245,0.3465944
2,8,2,4,18,27,32,19,0,0,1,4,32,0.265289,1.086722,0.3385449
1,7,1,3,19,29,32,16,1,5,1,4,33,0.2735793,0.8960988,0.3357585
1,7,1,4,19,27,31,22,1,3,1,3,33,0.2735793,0.6172374,0.3164087
0,7,0,3,19,29,34,22,2,4,0,4,34,0.2818696,0.5186661,0.3188854
3,6,2,3,18,25,25,22,0,2,2,3,31,0.2569988,0.9363701,0.3182663
0,7,0,3,18,29,34,22,1,3,0,4,34,0.2818696,0.5793993,0.3232198
2,7,1,4,18,26,24,22,0,1,2,3,32,0.265289,0.6320388,0.3078947
1,7,1,4,19,27,25,22,3,4,1,3,33,0.2735793,0.5592343,0.3123839
0,8,0,4,19,27,34,22,1,1,0,4,34,0.2818696,0.8396842,0.3417957
0,7,0,3,17,29,34,22,1,1,0,4,34,0.2818696,0.7073727,0.3323529
0,7,0,4,18,27,34,22,0,2,0,3,34,0.2818696,0.4167212,0.3116099
0,7,0,4,17,27,34,22,1,1,0,3,34,0.2818696,0.4991447,0.3174923
0,8,0,4,18,27,34,22,0,4,0,3,34,0.2818696,0.3885236,0.3095975
1,8,1,4,18,29,32,22,0,4,1,4,33,0.2735793,0.9228695,0.3376161
1,7,1,3,18,30,32,22,1,1,1,3,33,0.2735793,0.7622454,0.3264706
2,8,1,3,16,26,28,18,0,2,2,5,32,0.265289,0.4896633,0.2982972
2,6,1,3,18,29,23,22,0,0,2,3,32,0.265289,1.155613,0.3431889
0,7,0,3,18,29,34,16,0,3,0,4,34,0.2818696,0.828839,0.3410217
1,8,1,4,16,25,25,20,3,5,1,4,33,0.2735793,0.5346945,0.3106811
2,9,1,4,18,28,24,22,1,4,2,4,32,0.265289,0.8892333,0.3252322
1,7,1,3,18,27,31,16,1,1,1,4,33,0.2735793,0.7399364,0.3249226
1,7,1,3,18,29,24,22,1,5,1,4,33,0.2735793,0.6507008,0.3187307
1,8,1,4,18,28,32,22,0,1,1,4,33,0.2735793,0.708704,0.3227554
2,8,1,4,19,26,25,22,1,6,2,4,32,0.265289,1.330138,0.3549536
0,7,0,4,19,28,34,22,0,3,0,3,34,0.2818696,0.6878513,0.3309598
1,6,1,3,19,25,24,22,2,4,1,3,33,0.2735793,0.9251004,0.3377709
0,9,0,4,18,29,34,15,0,0,0,5,34,0.2818696,0.6444705,0.3278638
0,8,0,4,18,28,34,16,1,2,0,4,34,0.2818696,0.9069245,0.3465944
1,7,1,4,18,28,24,22,2,2,1,3,33,0.2735793,0.3450687,0.2975232
2,8,1,5,19,26,24,22,1,5,2,3,32,0.265289,1.07524,0.3377709
0,8,0,3,17,30,34,13,2,3,0,5,34,0.2818696,0.3950308,0.3100619
1,7,1,4,18,26,31,22,1,2,1,3,33,0.2735793,0.5703887,0.3131579
0,6,0,3,18,27,34,22,0,1,0,3,34,0.2818696,0.4427497,0.3134675
1,8,1,3,18,26,31,22,2,7,1,4,33,0.2735793,0.4990002,0.3082043
0,6,0,3,20,28,34,22,0,3,0,3,34,0.2818696,1.015377,0.3543344
4,9,2,5,20,27,24,14,0,3,3,4,30,0.2487085,1.725662,0.3582043
0,8,0,3,18,28,34,22,3,7,0,5,34,0.2818696,0.7941343,0.3385449
2,7,1,4,17,28,24,22,0,0,2,3,32,0.265289,0.6802628,0.3111455
2,7,2,3,15,27,24,22,1,4,1,4,32,0.265289,0.4689959,0.296904
2,6,1,3,19,27,25,22,1,4,2,3,32,0.265289,1.031609,0.3348297
2,9,1,4,19,28,23,16,1,3,2,5,32,0.265289,0.9397537,0.3286378
1,9,1,4,19,27,26,18,0,4,1,4,33,0.2735793,0.1219796,0.2820433
