Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
12,34,3,10,13,32,14,10,0,0,8,13,59,0.1846962,-2.439244,0.05497929
3,27,1,9,15,37,40,13,0,0,3,12,68,0.2128701,-2.516045,0.05967412
2,28,1,9,16,38,66,15,0,0,2,7,69,0.2160006,-2.555644,0.05820492
9,27,2,10,14,38,33,18,0,0,8,11,62,0.1940875,-2.353982,0.06285556
2,29,1,11,13,40,57,11,0,0,2,12,69,0.2160006,-2.710939,0.0486164
4,26,1,9,17,38,27,21,0,0,4,10,67,0.2097397,-2.359203,0.06811378
2,28,1,12,15,40,40,18,0,0,2,8,69,0.2160006,-2.535248,0.05946424
2,27,1,10,15,39,35,21,0,0,2,12,69,0.2160006,-2.411084,0.06713063
4,21,2,9,18,38,40,30,0,0,3,6,67,0.2097397,-2.243642,0.07505109
9,30,1,9,13,33,35,13,0,0,9,15,62,0.1940875,-2.590376,0.04967688
3,31,1,10,14,37,25,11,0,0,3,14,68,0.2128701,-2.346592,0.06999171
4,28,1,9,15,40,52,27,0,0,4,8,67,0.2097397,-2.408703,0.06514223
5,33,1,9,14,38,41,12,0,0,5,9,66,0.2066093,-2.41885,0.06347418
8,23,3,9,18,36,28,28,0,0,5,6,63,0.1972179,-2.245255,0.07012428
4,23,1,9,15,39,36,25,0,0,4,9,67,0.2097397,-2.423609,0.06424745
5,24,2,10,16,35,35,29,0,0,4,8,66,0.2066093,-2.41213,0.06387186
5,33,1,11,15,37,27,7,0,0,5,12,66,0.2066093,-2.693268,0.04723557
10,35,2,9,12,33,18,7,0,0,9,13,61,0.190957,-2.643599,0.04584369
2,30,1,10,14,38,35,13,0,0,2,14,69,0.2160006,-2.606097,0.05508975
4,25,1,9,15,37,42,27,0,0,4,11,67,0.2097397,-2.352947,0.06848937
8,28,2,10,16,35,21,8,0,0,7,14,63,0.1972179,-2.428698,0.0597404
7,33,2,9,12,34,23,17,0,0,5,12,64,0.2003484,-2.564244,0.05300193
6,29,1,10,14,33,25,14,0,0,6,9,65,0.2034788,-2.29102,0.0698702
6,27,2,9,16,37,25,21,0,0,5,12,65,0.2034788,-2.326631,0.06779343
2,30,1,10,14,38,34,9,0,0,2,11,69,0.2160006,-2.626314,0.05384148
3,30,1,9,15,40,36,10,0,0,3,12,68,0.2128701,-2.458895,0.06315382
7,27,1,9,15,35,21,19,0,0,7,8,64,0.2003484,-2.431404,0.06063518
5,27,1,10,15,37,25,17,0,0,5,12,66,0.2066093,-2.470374,0.0604253
6,32,1,9,15,37,35,11,0,0,6,13,65,0.2034788,-2.401452,0.06342999
1,33,1,9,13,38,37,11,0,0,1,13,70,0.219131,-2.595749,0.05663629
4,25,1,9,15,37,37,21,0,0,4,7,67,0.2097397,-2.457835,0.06219276
5,30,1,9,14,38,26,11,0,0,5,15,66,0.2066093,-2.62065,0.05153273
3,27,1,10,15,39,61,16,0,0,3,11,68,0.2128701,-2.486654,0.06146368
4,21,2,9,19,34,33,22,0,0,3,5,67,0.2097397,-2.191197,0.07819939
5,27,2,9,17,37,36,20,0,0,4,10,66,0.2066093,-2.498935,0.05873516
7,31,2,9,16,36,26,16,0,0,6,9,64,0.2003484,-2.310291,0.06759459
3,26,1,9,15,37,40,14,0,0,3,11,68,0.2128701,-2.396847,0.06693179
6,25,2,9,14,37,28,20,0,0,5,9,65,0.2034788,-2.604699,0.05157691
4,30,1,9,14,35,26,9,0,0,4,13,67,0.2097397,-2.479917,0.06086716
9,26,2,10,14,32,28,26,0,0,7,8,62,0.1940875,-2.426307,0.05882353
5,28,1,9,15,38,35,10,0,0,5,12,66,0.2066093,-2.695695,0.04709196
6,25,2,9,16,34,28,17,0,0,5,9,65,0.2034788,-2.480819,0.05880144
8,33,2,10,13,34,24,13,0,0,7,9,63,0.1972179,-2.524128,0.05433858
3,20,1,9,16,38,59,27,0,0,3,9,68,0.2128701,-2.1951,0.07921569
7,26,1,9,17,35,28,10,0,0,7,10,64,0.2003484,-2.589428,0.05155482
4,28,1,9,13,36,36,13,0,0,4,13,67,0.2097397,-2.439434,0.06329743
5,18,2,9,16,38,31,27,0,0,4,6,66,0.2066093,-2.384128,0.06552886
5,27,1,9,14,35,41,15,0,0,5,11,66,0.2066093,-2.342499,0.06799227
6,26,2,10,17,37,38,18,0,0,4,7,65,0.2034788,-2.433085,0.0615852
4,28,2,9,14,37,59,14,0,0,3,10,67,0.2097397,-2.456731,0.06225904
9,31,1,9,13,32,26,7,0,0,9,15,62,0.1940875,-2.591961,0.04958851
8,26,4,11,15,35,29,16,0,0,5,7,63,0.1972179,-2.44958,0.05855841
3,26,2,9,15,35,37,19,0,0,2,10,68,0.2128701,-2.537635,0.05835957
7,26,1,9,18,34,18,18,0,0,7,8,64,0.2003484,-2.375269,0.06386081
4,26,1,9,15,34,36,19,0,0,4,11,67,0.2097397,-2.489854,0.06027064
5,34,2,9,14,39,57,16,0,0,4,13,66,0.2066093,-2.557739,0.05525545
8,26,3,9,16,33,24,11,0,0,6,11,63,0.1972179,-2.393766,0.06171776
3,20,1,9,19,36,41,28,0,0,3,6,68,0.2128701,-2.39594,0.06698702
7,28,1,9,15,34,13,13,0,0,7,14,64,0.2003484,-2.480811,0.05779619
