Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
3,31,1,5,7,36,21,4,0,0,3,11,44,0.2638779,-3.672646,0.02172452
2,33,1,8,5,38,29,4,0,0,2,10,45,0.2698752,-3.474246,0.03583427
7,31,2,5,6,32,10,2,0,0,6,14,40,0.239889,-3.321944,0.03986562
1,35,1,15,4,36,36,7,0,0,1,6,46,0.2758724,-3.656858,0.02430011
3,24,1,4,9,35,30,4,0,0,3,12,44,0.2638779,-3.390714,0.04031355
1,25,1,4,6,36,40,4,0,0,1,13,46,0.2758724,-3.402926,0.04176932
1,28,1,7,8,36,37,3,0,0,1,13,46,0.2758724,-3.57547,0.02989922
0,27,0,5,5,38,47,3,0,0,0,12,47,0.2818696,-3.576896,0.03068309
7,30,2,5,7,31,10,4,0,0,5,11,40,0.239889,-3.509781,0.02855543
4,30,1,5,7,35,14,4,0,0,4,11,43,0.2578807,-3.381603,0.03975364
2,27,1,5,8,38,21,4,0,0,2,12,45,0.2698752,-3.396117,0.04109742
4,28,1,8,8,36,19,3,0,1,4,12,43,0.2578807,-3.176749,0.05296753
6,30,1,6,7,32,13,2,0,0,6,13,41,0.2458863,-3.251312,0.04546473
3,21,1,3,10,34,21,5,0,0,3,12,44,0.2638779,-3.32108,0.04490482
3,26,1,5,9,35,19,7,0,1,3,11,44,0.2638779,-3.429777,0.03773796
5,26,2,5,8,35,34,7,0,1,3,9,42,0.2518835,-3.333024,0.04165733
2,31,1,5,8,37,21,3,0,0,2,12,45,0.2698752,-3.540739,0.03135498
3,28,1,7,7,35,21,3,0,1,3,11,44,0.2638779,-3.417888,0.03852184
3,18,1,4,12,34,20,5,0,0,3,14,44,0.2638779,-3.315985,0.04524076
7,31,1,13,7,32,20,4,0,0,7,9,40,0.239889,-3.467006,0.03113102
6,25,2,5,7,32,21,7,0,0,5,11,41,0.2458863,-3.229513,0.04680851
5,35,1,8,5,35,11,2,0,0,5,10,42,0.2518835,-3.675679,0.02004479
6,37,2,9,4,35,12,2,0,0,5,10,41,0.2458863,-3.647334,0.02105263
3,29,1,8,10,37,19,5,0,0,3,9,44,0.2638779,-3.494315,0.03348264
2,27,1,4,5,36,21,4,0,0,2,13,45,0.2698752,-3.597259,0.02754759
10,30,2,4,7,29,10,3,0,1,9,12,37,0.2218974,-3.277208,0.03863382
4,28,1,8,7,34,17,4,0,0,4,9,43,0.2578807,-3.471878,0.03393057
3,29,1,4,7,33,22,6,0,0,3,10,44,0.2638779,-3.395809,0.0399776
6,34,2,6,7,32,12,3,0,0,5,11,41,0.2458863,-3.378475,0.03762598
8,36,2,13,5,34,15,3,0,0,6,8,39,0.2338918,-3.536991,0.02597984
4,23,1,3,10,38,13,3,0,1,4,17,43,0.2578807,-3.162861,0.05386338
5,38,2,10,4,35,22,2,0,0,4,7,42,0.2518835,-3.702311,0.01836506
13,38,2,14,4,27,8,3,0,0,11,7,34,0.2039057,-3.669752,0.01444569
8,32,1,7,5,29,10,2,0,0,8,13,39,0.2338918,-3.594142,0.02262038
0,20,0,4,10,37,47,8,0,1,0,10,47,0.2818696,-3.438164,0.04042553
0,26,0,4,8,39,47,4,0,0,0,15,47,0.2818696,-3.291458,0.05072788
3,32,1,7,6,34,21,3,0,0,3,13,44,0.2638779,-3.560553,0.02911534
6,27,2,6,8,34,13,5,0,0,5,10,41,0.2458863,-3.482022,0.031243
3,26,1,4,8,36,21,6,0,0,3,11,44,0.2638779,-3.297302,0.04647256
1,20,1,3,10,35,40,4,0,0,1,12,46,0.2758724,-3.049699,0.06606943
2,30,1,5,5,37,21,4,0,0,2,12,45,0.2698752,-3.608895,0.02676372
2,26,1,5,6,35,26,6,0,0,2,12,45,0.2698752,-3.489207,0.03482643
7,27,1,5,9,32,15,5,0,0,7,13,40,0.239889,-3.467006,0.03113102
1,29,1,6,7,37,26,3,0,0,1,13,46,0.2758724,-3.482687,0.03628219
2,28,1,5,6,37,21,4,0,0,2,11,45,0.2698752,-3.507493,0.03359462
3,28,1,5,7,34,20,7,0,0,3,10,44,0.2638779,-3.346556,0.04322508
4,28,2,9,7,36,21,6,0,0,3,13,43,0.2578807,-3.673259,0.02094065
5,33,1,8,6,34,17,2,0,0,5,12,42,0.2518835,-3.531871,0.02911534
3,27,1,5,6,36,35,5,0,0,3,11,44,0.2638779,-3.558854,0.02922732
4,30,1,7,7,36,12,5,0,0,4,10,43,0.2578807,-3.381603,0.03975364
2,34,1,8,6,37,27,3,0,0,2,10,45,0.2698752,-3.474246,0.03583427
6,31,1,8,7,33,15,2,0,0,6,13,41,0.2458863,-3.496555,0.03034714
3,28,1,4,7,35,19,4,0,0,3,12,44,0.2638779,-3.336365,0.04389698
7,24,2,3,8,33,13,6,0,0,6,13,40,0.239889,-3.405634,0.03482643
1,24,1,7,8,38,44,5,0,0,1,12,46,0.2758724,-3.342698,0.04591265
2,31,1,6,7,36,24,2,0,0,2,12,45,0.2698752,-3.673726,0.02239642
5,35,2,13,6,36,21,3,0,0,4,8,42,0.2518835,-3.641946,0.02217245
2,22,1,3,10,36,28,4,0,1,2,12,45,0.2698752,-3.286403,0.04848824
2,34,1,9,6,37,22,3,0,0,2,9,45,0.2698752,-3.549051,0.03079507
4,29,1,5,7,36,18,2,0,0,4,13,43,0.2578807,-3.506598,0.03169093
0,28,0,5,8,37,47,3,0,0,0,12,47,0.2818696,-3.385541,0.04412094
7,34,2,10,5,33,14,3,0,0,6,10,40,0.239889,-3.595331,0.02340426
2,23,1,4,10,38,24,5,0,0,2,11,45,0.2698752,-3.171702,0.05621501
6,31,3,10,9,32,21,3,0,0,4,11,41,0.2458863,-3.591019,0.02452408
2,24,1,5,9,36,44,6,0,0,2,11,45,0.2698752,-3.389467,0.04154535
5,29,2,12,7,33,18,7,0,0,4,9,42,0.2518835,-3.498138,0.031243
1,28,1,6,7,39,46,6,0,0,1,10,46,0.2758724,-3.448503,0.03863382
2,31,1,7,5,37,35,6,0,0,2,9,45,0.2698752,-3.56235,0.02989922
2,30,1,6,6,36,43,3,0,0,2,11,45,0.2698752,-3.406091,0.04042553
7,33,1,7,7,31,15,2,0,1,7,12,40,0.239889,-3.561855,0.02541993
1,32,1,12,7,35,25,8,0,0,1,7,46,0.2758724,-3.437109,0.03941769
4,27,1,5,10,36,16,4,0,0,4,13,43,0.2578807,-3.49271,0.03258679
4,28,1,5,8,34,20,5,0,1,4,12,43,0.2578807,-3.452781,0.03516237
3,36,1,10,4,36,25,3,0,0,3,7,44,0.2638779,-3.777946,0.01478163
3,29,1,4,8,35,21,2,0,0,3,15,44,0.2638779,-3.429777,0.03773796
1,36,1,17,7,37,36,4,0,0,1,6,46,0.2758724,-3.386648,0.04288914
3,30,1,9,7,33,21,4,0,0,3,10,44,0.2638779,-3.46884,0.03516237
3,25,1,5,9,34,24,5,0,1,3,12,44,0.2638779,-3.210685,0.05218365
4,35,1,6,5,35,16,2,0,1,4,12,43,0.2578807,-3.544792,0.02922732
6,27,3,4,7,31,22,4,0,0,3,13,41,0.2458863,-3.305811,0.04210526
5,28,1,5,9,35,17,3,0,0,5,11,42,0.2518835,-3.185664,0.05095185
3,24,1,4,9,35,19,4,0,0,3,14,44,0.2638779,-3.419586,0.03840985
3,31,1,7,7,35,16,5,0,0,3,8,44,0.2638779,-3.528283,0.031243
1,23,1,5,11,37,43,3,0,1,1,13,46,0.2758724,-3.498964,0.03516237
1,18,1,3,9,39,26,5,0,0,1,13,46,0.2758724,-3.152249,0.05901456
2,24,1,5,7,38,25,4,0,0,2,14,45,0.2698752,-3.464272,0.03650616
6,24,1,5,8,34,10,7,0,0,6,10,41,0.2458863,-3.44024,0.03381859
4,40,1,20,2,35,22,1,0,0,4,7,43,0.2578807,-3.817351,0.01164614
2,29,1,7,9,37,37,4,0,0,2,11,45,0.2698752,-3.407753,0.04031355
5,28,2,7,7,33,19,3,0,0,4,12,42,0.2518835,-3.393388,0.03784994
4,33,1,7,5,36,16,4,0,0,4,10,43,0.2578807,-3.636802,0.02329227
5,35,1,7,5,34,12,3,0,0,5,9,42,0.2518835,-3.650824,0.02161254
2,24,1,3,6,33,36,4,0,1,2,14,45,0.2698752,-3.507493,0.03359462
6,29,2,6,7,32,15,5,0,0,4,12,41,0.2458863,-3.45114,0.0331467
6,30,2,4,6,33,14,3,0,0,5,13,41,0.2458863,-3.523805,0.02866741
4,35,1,9,5,36,20,3,0,0,4,8,43,0.2578807,-3.737493,0.01679731
2,33,1,11,5,36,25,5,0,0,2,9,45,0.2698752,-3.753518,0.01702128
7,30,2,7,7,31,16,4,0,0,6,10,40,0.239889,-3.43539,0.03303471
1,24,1,5,10,37,45,6,0,0,1,12,46,0.2758724,-3.329676,0.04680851
3,32,1,9,7,35,21,2,0,0,3,12,44,0.2638779,-3.706614,0.01948488
2,32,1,11,6,38,24,2,0,0,2,10,45,0.2698752,-3.60557,0.02698768
4,29,1,6,6,34,24,4,0,0,4,10,43,0.2578807,-3.506598,0.03169093
2,32,1,6,6,35,28,2,0,0,2,13,45,0.2698752,-3.564012,0.02978723
1,30,1,14,6,36,46,5,0,0,1,11,46,0.2758724,-3.37037,0.04400896
1,23,1,5,10,36,27,5,0,0,1,11,46,0.2758724,-3.363859,0.04445689
2,28,1,8,6,36,23,4,0,0,2,10,45,0.2698752,-3.404428,0.04053751
3,24,1,4,8,36,18,8,0,0,3,10,44,0.2638779,-3.283715,0.04736842
