Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
2,32,1,11,9,36,33,6,0,0,2,8,45,0.2535639,-2.803271,0.06801418
4,27,2,11,10,34,24,5,0,0,3,8,43,0.2422944,-2.551165,0.08056738
3,33,2,19,6,37,33,2,0,0,2,10,44,0.2479292,-3.019814,0.0522695
0,25,0,6,8,39,47,5,0,0,0,14,47,0.2648334,-2.642234,0.08255319
7,32,1,20,8,30,12,5,0,0,7,7,40,0.2253902,-2.838216,0.05737589
5,33,2,19,8,34,28,3,0,0,4,10,42,0.2366597,-2.579607,0.07673759
4,25,1,13,10,39,21,8,0,0,4,8,43,0.2422944,-2.297207,0.09666667
5,28,2,20,13,35,32,7,0,0,4,8,42,0.2366597,-2.155183,0.1030496
4,31,1,8,7,35,17,4,0,0,4,10,43,0.2422944,-2.742473,0.06843972
2,23,1,13,13,39,26,14,0,0,2,4,45,0.2535639,-1.763931,0.1368085
4,27,1,15,12,38,25,4,0,0,4,9,43,0.2422944,-2.081286,0.1103546
7,29,2,19,10,33,15,8,0,0,6,6,40,0.2253902,-2.373367,0.08489362
3,28,2,10,11,36,38,7,0,0,2,8,44,0.2479292,-2.173679,0.1070922
3,22,2,13,16,36,32,13,0,0,2,5,44,0.2479292,-1.663591,0.1401418
9,28,4,16,9,33,22,4,0,0,6,9,38,0.2141207,-2.415789,0.07787234
2,29,1,10,10,36,37,9,0,0,2,8,45,0.2535639,-2.491469,0.08865248
6,35,1,22,8,36,10,4,0,0,6,9,41,0.2310249,-2.739281,0.06503546
6,33,1,19,9,35,16,4,0,0,6,9,41,0.2310249,-2.344854,0.08893617
3,25,1,13,11,35,35,8,0,0,3,8,44,0.2479292,-1.96023,0.120922
6,27,2,19,14,33,25,11,0,0,5,6,41,0.2310249,-2.083853,0.1047518
0,28,0,8,10,40,47,5,0,0,0,9,47,0.2648334,-2.545597,0.08921986
6,34,2,20,9,35,18,4,0,0,5,7,41,0.2310249,-2.596491,0.07368794
