Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
2,22,2,6,9,28,29,6,0,0,1,7,36,0.3137109,-3.077295,0.1008772
5,32,2,9,3,26,17,1,0,0,4,6,33,0.2875683,-4.055198,0.02950558
3,21,2,5,9,26,17,4,0,1,2,10,35,0.3049967,-3.345938,0.07974482
0,20,0,5,9,28,38,5,0,0,0,9,38,0.3311393,-3.144545,0.1020734
4,22,1,10,9,24,19,6,0,0,4,9,34,0.2962825,-3.282606,0.08133971
3,29,1,12,6,26,12,3,0,0,3,7,35,0.3049967,-3.642075,0.05980861
4,24,2,7,6,27,11,3,0,0,3,8,34,0.2962825,-3.33741,0.0777512
1,21,1,5,9,28,19,3,0,0,1,10,37,0.3224251,-3.226908,0.09330144
2,21,1,11,9,28,19,6,0,0,2,5,36,0.3137109,-3.111885,0.09848485
6,24,2,6,7,23,21,3,0,0,5,9,32,0.2788541,-2.996232,0.09370016
0,25,0,6,6,27,38,4,0,0,0,7,38,0.3311393,-3.615271,0.06778309
2,28,2,9,6,28,26,2,0,0,1,8,36,0.3137109,-3.786393,0.05183413
3,26,1,6,7,25,17,2,0,0,3,10,35,0.3049967,-3.671688,0.05781499
5,28,2,8,4,24,19,2,0,0,4,9,33,0.2875683,-3.860966,0.04186603
5,22,1,9,7,27,10,3,0,0,5,9,33,0.2875683,-2.845947,0.1064593
10,27,2,4,6,20,6,2,0,0,8,9,28,0.2439974,-3.223002,0.06858054
5,30,1,10,5,25,17,3,0,0,5,6,33,0.2875683,-3.817107,0.0446571
11,33,2,13,3,19,7,1,0,0,8,6,27,0.2352832,-4.201465,0.01435407
5,26,2,7,5,23,10,3,0,0,4,9,33,0.2875683,-3.810842,0.04505582
4,26,1,9,7,25,10,3,0,0,4,7,34,0.2962825,-3.282606,0.08133971
4,26,1,8,6,23,18,3,0,0,4,9,34,0.2962825,-3.60534,0.06020734
1,21,1,5,11,31,26,5,0,0,1,8,37,0.3224251,-2.923671,0.1148325
4,31,2,11,3,27,19,2,0,0,3,5,34,0.2962825,-4.019413,0.0330941
