Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
2,7,1,3,18,33,34,25,0,10,2,4,51,0.2674635,-1.687203,0.1542677
0,11,0,4,18,37,53,15,0,12,0,6,53,0.2779523,-1.749601,0.1561545
4,9,1,4,18,34,33,25,0,6,4,5,49,0.2569748,-1.76465,0.1430368
1,10,1,3,18,35,36,15,0,8,1,6,52,0.2727079,-1.790616,0.1503145
3,11,1,3,16,34,34,17,0,7,3,6,50,0.2622191,-1.749069,0.14708
2,8,1,3,17,33,50,17,0,9,2,6,51,0.2674635,-1.747466,0.1502246
2,10,1,4,18,37,34,19,0,11,2,5,51,0.2674635,-1.676489,0.1549865
0,8,0,3,17,38,53,25,0,9,0,4,53,0.2779523,-1.860596,0.1484277
1,8,1,4,19,37,36,24,0,10,1,4,52,0.2727079,-1.769584,0.151752
2,7,1,3,18,33,35,25,0,13,2,4,51,0.2674635,-1.64167,0.1573226
2,7,1,3,17,38,51,25,0,8,2,4,51,0.2674635,-1.672472,0.1552561
1,8,1,4,18,33,44,16,0,9,1,5,52,0.2727079,-1.809018,0.1490566
3,7,1,3,17,35,25,25,0,11,3,4,50,0.2622191,-1.585285,0.1578616
1,10,1,3,17,35,50,18,0,10,1,5,52,0.2727079,-1.818219,0.1484277
2,8,1,3,18,36,34,18,0,9,2,5,51,0.2674635,-1.653723,0.1565139
0,8,0,4,17,36,53,17,0,10,0,5,53,0.2779523,-1.834783,0.1502246
0,7,0,3,17,37,53,18,0,11,0,5,53,0.2779523,-1.763798,0.1551662
0,11,0,4,17,36,53,15,0,8,0,6,53,0.2779523,-1.858015,0.1486074
0,10,0,4,18,36,53,17,0,11,0,5,53,0.2779523,-1.794773,0.1530099
2,9,1,3,18,32,34,18,0,7,2,5,51,0.2674635,-1.685863,0.1543576
0,10,0,3,17,37,53,22,0,11,0,6,53,0.2779523,-1.763798,0.1551662
1,9,1,3,19,36,34,18,0,13,1,6,52,0.2727079,-1.686773,0.1574124
1,10,1,3,20,36,51,14,0,12,1,6,52,0.2727079,-1.648653,0.160018
0,11,0,4,17,37,53,15,0,10,0,6,53,0.2779523,-1.838655,0.1499551
1,12,1,3,17,35,38,17,0,7,1,6,52,0.2727079,-1.770899,0.1516622
1,9,1,3,18,37,50,17,0,12,1,6,52,0.2727079,-1.685458,0.1575022
3,10,1,5,19,35,25,17,0,11,3,5,50,0.2622191,-1.702663,0.1501348
2,9,1,3,19,36,31,17,0,7,2,7,51,0.2674635,-1.719343,0.1521114
1,8,1,3,19,36,52,25,0,8,1,4,52,0.2727079,-1.744609,0.1534591
1,6,1,3,18,35,35,25,0,11,1,4,52,0.2727079,-1.73015,0.1544474
3,10,1,3,17,35,18,14,0,10,3,6,50,0.2622191,-1.638515,0.1543576
0,9,0,3,19,36,53,16,0,13,0,6,53,0.2779523,-1.709591,0.1589398
1,9,1,3,19,36,51,25,0,7,1,5,52,0.2727079,-1.669685,0.1585804
0,9,0,3,19,34,53,17,0,7,0,6,53,0.2779523,-1.811552,0.1518419
2,8,1,4,18,35,34,24,0,9,2,4,51,0.2674635,-1.656401,0.1563342
1,8,1,4,19,35,44,17,0,10,1,5,52,0.2727079,-1.649968,0.1599281
1,9,1,5,17,35,52,17,0,6,1,5,52,0.2727079,-1.686773,0.1574124
2,9,2,3,17,34,51,18,0,2,1,6,51,0.2674635,-1.651045,0.1566936
2,9,1,3,17,34,42,17,0,9,2,5,51,0.2674635,-1.6256,0.1584007
1,7,1,4,16,33,35,25,0,3,1,4,52,0.2727079,-1.898402,0.142947
1,8,1,3,18,34,52,22,0,5,1,5,52,0.2727079,-1.751182,0.1530099
2,10,2,4,18,36,51,18,0,9,1,5,51,0.2674635,-1.792999,0.1471698
2,12,1,3,15,35,29,20,0,6,2,7,51,0.2674635,-1.961736,0.1358491
0,10,0,3,19,36,53,17,0,11,0,5,53,0.2779523,-1.843818,0.1495957
1,8,1,3,17,35,37,18,0,8,1,5,52,0.2727079,-1.714377,0.1555256
0,10,0,3,18,36,53,15,0,9,0,7,53,0.2779523,-1.74702,0.1563342
2,9,1,3,16,34,34,15,0,10,2,6,51,0.2674635,-1.776928,0.148248
2,7,1,3,18,36,35,19,0,12,2,5,51,0.2674635,-1.746127,0.1503145
2,9,1,3,19,34,19,17,0,9,2,6,51,0.2674635,-1.711308,0.1526505
4,11,3,3,18,34,32,16,0,8,2,6,49,0.2569748,-1.53783,0.1576819
1,11,1,5,16,37,34,16,0,3,1,6,52,0.2727079,-2.092943,0.1296496
0,11,0,3,15,38,53,17,0,9,0,6,53,0.2779523,-1.987079,0.1396226
3,8,1,3,18,32,33,25,0,11,3,5,50,0.2622191,-1.699934,0.1503145
1,8,1,3,17,32,52,18,0,8,1,5,52,0.2727079,-1.727521,0.1546271
1,7,1,3,19,34,51,18,0,12,1,5,52,0.2727079,-1.724892,0.1548068
2,10,2,3,19,37,51,17,0,4,1,5,51,0.2674635,-1.622922,0.1585804
3,9,1,3,18,39,18,17,0,8,3,5,50,0.2622191,-1.742244,0.1475292
0,9,0,3,18,36,53,19,0,9,0,5,53,0.2779523,-1.796064,0.15292
1,10,1,3,19,35,34,13,0,12,1,7,52,0.2727079,-1.719635,0.1551662
0,9,0,3,18,35,53,19,0,7,0,5,53,0.2779523,-1.780576,0.1539982
0,13,0,4,16,35,53,11,0,8,0,7,53,0.2779523,-2.007729,0.1381851
0,7,0,3,18,37,53,25,0,10,0,4,53,0.2779523,-1.714754,0.1585804
1,12,1,5,17,34,35,15,0,11,1,6,52,0.2727079,-1.7801,0.1510332
5,8,2,4,19,33,25,25,0,5,4,4,48,0.2517304,-1.428873,0.1612758
3,11,1,3,19,37,37,18,0,8,3,7,50,0.2622191,-1.638515,0.1543576
1,12,1,3,18,36,34,15,0,4,1,8,52,0.2727079,-1.810333,0.1489668
1,11,1,4,19,35,52,17,0,8,1,5,52,0.2727079,-1.908918,0.1422282
1,9,1,3,18,33,52,17,0,11,1,5,52,0.2727079,-1.731465,0.1543576
0,9,0,4,18,38,53,24,0,13,0,4,53,0.2779523,-1.740567,0.1567835
3,9,1,4,18,32,19,18,0,9,3,5,50,0.2622191,-1.58392,0.1579515
1,7,1,3,18,37,35,25,0,11,1,4,52,0.2727079,-1.676257,0.1581312
1,9,1,3,18,37,35,18,0,9,1,6,52,0.2727079,-1.831364,0.1475292
0,6,0,3,17,33,53,25,0,8,0,4,53,0.2779523,-1.794773,0.1530099
0,10,0,3,19,37,53,17,0,6,0,6,53,0.2779523,-1.673453,0.1614555
1,9,1,3,18,36,35,25,0,10,1,4,52,0.2727079,-1.798502,0.1497754
2,7,2,3,17,35,34,25,0,10,1,4,51,0.2674635,-1.744788,0.1504043
1,11,1,3,16,37,52,17,0,6,1,8,52,0.2727079,-1.824792,0.1479784
